id,CATEGORY,SENTIMENT,SCORE,REVLEN
120068,0.32,0.05,0.37,0.26
120069,0.32,0.05,0.38,0.25
120070,0.32,0.05,0.39,0.24
120071,0.32,0.05,0.4,0.23
120072,0.32,0.05,0.41,0.22
120073,0.32,0.05,0.42,0.21
120074,0.32,0.05,0.43,0.2
120075,0.32,0.05,0.44,0.19
120076,0.32,0.05,0.45,0.18
120077,0.32,0.05,0.46,0.17
120078,0.32,0.05,0.47,0.16
120079,0.32,0.05,0.48,0.15
120080,0.32,0.05,0.49,0.14
120081,0.32,0.05,0.5,0.13
120082,0.32,0.05,0.51,0.12
120083,0.32,0.05,0.52,0.11
120084,0.32,0.05,0.53,0.1
120085,0.32,0.05,0.54,0.09
120086,0.32,0.05,0.55,0.08
120087,0.32,0.05,0.56,0.07
120088,0.32,0.05,0.57,0.06
120089,0.32,0.05,0.58,0.05
120090,0.32,0.05,0.59,0.04
120091,0.32,0.05,0.6,0.03
120092,0.32,0.05,0.61,0.02
120093,0.32,0.05,0.62,0.01
120094,0.32,0.05,0.63,0.0
120095,0.32,0.06,0.0,0.62
120096,0.32,0.06,0.01,0.61
120097,0.32,0.06,0.02,0.6
120098,0.32,0.06,0.03,0.59
120099,0.32,0.06,0.04,0.58
120100,0.32,0.06,0.05,0.57
120101,0.32,0.06,0.06,0.56
120102,0.32,0.06,0.07,0.55
120103,0.32,0.06,0.08,0.54
120104,0.32,0.06,0.09,0.53
120105,0.32,0.06,0.1,0.52
120106,0.32,0.06,0.11,0.51
120107,0.32,0.06,0.12,0.5
120108,0.32,0.06,0.13,0.49
120109,0.32,0.06,0.14,0.48
120110,0.32,0.06,0.15,0.47
120111,0.32,0.06,0.16,0.46
120112,0.32,0.06,0.17,0.45
120113,0.32,0.06,0.18,0.44
120114,0.32,0.06,0.19,0.43
120115,0.32,0.06,0.2,0.42
120116,0.32,0.06,0.21,0.41
120117,0.32,0.06,0.22,0.4
120118,0.32,0.06,0.23,0.39
120119,0.32,0.06,0.24,0.38
120120,0.32,0.06,0.25,0.37
120121,0.32,0.06,0.26,0.36
120122,0.32,0.06,0.27,0.35
120123,0.32,0.06,0.28,0.34
120124,0.32,0.06,0.29,0.33
120125,0.32,0.06,0.3,0.32
120126,0.32,0.06,0.31,0.31
120127,0.32,0.06,0.32,0.3
120128,0.32,0.06,0.33,0.29
120129,0.32,0.06,0.34,0.28
120130,0.32,0.06,0.35,0.27
120131,0.32,0.06,0.36,0.26
120132,0.32,0.06,0.37,0.25
120133,0.32,0.06,0.38,0.24
120134,0.32,0.06,0.39,0.23
120135,0.32,0.06,0.4,0.22
120136,0.32,0.06,0.41,0.21
120137,0.32,0.06,0.42,0.2
120138,0.32,0.06,0.43,0.19
120139,0.32,0.06,0.44,0.18
120140,0.32,0.06,0.45,0.17
120141,0.32,0.06,0.46,0.16
120142,0.32,0.06,0.47,0.15
120143,0.32,0.06,0.48,0.14
120144,0.32,0.06,0.49,0.13
120145,0.32,0.06,0.5,0.12
120146,0.32,0.06,0.51,0.11
120147,0.32,0.06,0.52,0.1
120148,0.32,0.06,0.53,0.09
120149,0.32,0.06,0.54,0.08
120150,0.32,0.06,0.55,0.07
120151,0.32,0.06,0.56,0.06
120152,0.32,0.06,0.57,0.05
120153,0.32,0.06,0.58,0.04
120154,0.32,0.06,0.59,0.03
120155,0.32,0.06,0.6,0.02
120156,0.32,0.06,0.61,0.01
120157,0.32,0.06,0.62,0.0
120158,0.32,0.07,0.0,0.61
120159,0.32,0.07,0.01,0.6
120160,0.32,0.07,0.02,0.59
120161,0.32,0.07,0.03,0.58
120162,0.32,0.07,0.04,0.57
120163,0.32,0.07,0.05,0.56
120164,0.32,0.07,0.06,0.55
120165,0.32,0.07,0.07,0.54
120166,0.32,0.07,0.08,0.53
120167,0.32,0.07,0.09,0.52
120168,0.32,0.07,0.1,0.51
120169,0.32,0.07,0.11,0.5
120170,0.32,0.07,0.12,0.49
120171,0.32,0.07,0.13,0.48
120172,0.32,0.07,0.14,0.47
120173,0.32,0.07,0.15,0.46
120174,0.32,0.07,0.16,0.45
120175,0.32,0.07,0.17,0.44
120176,0.32,0.07,0.18,0.43
120177,0.32,0.07,0.19,0.42
120178,0.32,0.07,0.2,0.41
120179,0.32,0.07,0.21,0.4
120180,0.32,0.07,0.22,0.39
120181,0.32,0.07,0.23,0.38
120182,0.32,0.07,0.24,0.37
120183,0.32,0.07,0.25,0.36
120184,0.32,0.07,0.26,0.35
120185,0.32,0.07,0.27,0.34
120186,0.32,0.07,0.28,0.33
120187,0.32,0.07,0.29,0.32
120188,0.32,0.07,0.3,0.31
120189,0.32,0.07,0.31,0.3
120190,0.32,0.07,0.32,0.29
120191,0.32,0.07,0.33,0.28
120192,0.32,0.07,0.34,0.27
120193,0.32,0.07,0.35,0.26
120194,0.32,0.07,0.36,0.25
120195,0.32,0.07,0.37,0.24
120196,0.32,0.07,0.38,0.23
120197,0.32,0.07,0.39,0.22
120198,0.32,0.07,0.4,0.21
120199,0.32,0.07,0.41,0.2
120200,0.32,0.07,0.42,0.19
120201,0.32,0.07,0.43,0.18
120202,0.32,0.07,0.44,0.17
120203,0.32,0.07,0.45,0.16
120204,0.32,0.07,0.46,0.15
120205,0.32,0.07,0.47,0.14
120206,0.32,0.07,0.48,0.13
120207,0.32,0.07,0.49,0.12
120208,0.32,0.07,0.5,0.11
120209,0.32,0.07,0.51,0.1
120210,0.32,0.07,0.52,0.09
120211,0.32,0.07,0.53,0.08
120212,0.32,0.07,0.54,0.07
120213,0.32,0.07,0.55,0.06
120214,0.32,0.07,0.56,0.05
120215,0.32,0.07,0.57,0.04
120216,0.32,0.07,0.58,0.03
120217,0.32,0.07,0.59,0.02
120218,0.32,0.07,0.6,0.01
120219,0.32,0.07,0.61,0.0
120220,0.32,0.08,0.0,0.6
120221,0.32,0.08,0.01,0.59
120222,0.32,0.08,0.02,0.58
120223,0.32,0.08,0.03,0.57
120224,0.32,0.08,0.04,0.56
120225,0.32,0.08,0.05,0.55
120226,0.32,0.08,0.06,0.54
120227,0.32,0.08,0.07,0.53
120228,0.32,0.08,0.08,0.52
120229,0.32,0.08,0.09,0.51
120230,0.32,0.08,0.1,0.5
120231,0.32,0.08,0.11,0.49
120232,0.32,0.08,0.12,0.48
120233,0.32,0.08,0.13,0.47
120234,0.32,0.08,0.14,0.46
120235,0.32,0.08,0.15,0.45
120236,0.32,0.08,0.16,0.44
120237,0.32,0.08,0.17,0.43
120238,0.32,0.08,0.18,0.42
120239,0.32,0.08,0.19,0.41
120240,0.32,0.08,0.2,0.4
120241,0.32,0.08,0.21,0.39
120242,0.32,0.08,0.22,0.38
120243,0.32,0.08,0.23,0.37
120244,0.32,0.08,0.24,0.36
120245,0.32,0.08,0.25,0.35
120246,0.32,0.08,0.26,0.34
120247,0.32,0.08,0.27,0.33
120248,0.32,0.08,0.28,0.32
120249,0.32,0.08,0.29,0.31
120250,0.32,0.08,0.3,0.3
120251,0.32,0.08,0.31,0.29
120252,0.32,0.08,0.32,0.28
120253,0.32,0.08,0.33,0.27
120254,0.32,0.08,0.34,0.26
120255,0.32,0.08,0.35,0.25
120256,0.32,0.08,0.36,0.24
120257,0.32,0.08,0.37,0.23
120258,0.32,0.08,0.38,0.22
120259,0.32,0.08,0.39,0.21
120260,0.32,0.08,0.4,0.2
120261,0.32,0.08,0.41,0.19
120262,0.32,0.08,0.42,0.18
120263,0.32,0.08,0.43,0.17
120264,0.32,0.08,0.44,0.16
120265,0.32,0.08,0.45,0.15
120266,0.32,0.08,0.46,0.14
120267,0.32,0.08,0.47,0.13
120268,0.32,0.08,0.48,0.12
120269,0.32,0.08,0.49,0.11
120270,0.32,0.08,0.5,0.1
120271,0.32,0.08,0.51,0.09
120272,0.32,0.08,0.52,0.08
120273,0.32,0.08,0.53,0.07
120274,0.32,0.08,0.54,0.06
120275,0.32,0.08,0.55,0.05
120276,0.32,0.08,0.56,0.04
120277,0.32,0.08,0.57,0.03
120278,0.32,0.08,0.58,0.02
120279,0.32,0.08,0.59,0.01
120280,0.32,0.08,0.6,0.0
120281,0.32,0.09,0.0,0.59
120282,0.32,0.09,0.01,0.58
120283,0.32,0.09,0.02,0.57
120284,0.32,0.09,0.03,0.56
120285,0.32,0.09,0.04,0.55
120286,0.32,0.09,0.05,0.54
120287,0.32,0.09,0.06,0.53
120288,0.32,0.09,0.07,0.52
120289,0.32,0.09,0.08,0.51
120290,0.32,0.09,0.09,0.5
120291,0.32,0.09,0.1,0.49
120292,0.32,0.09,0.11,0.48
120293,0.32,0.09,0.12,0.47
120294,0.32,0.09,0.13,0.46
120295,0.32,0.09,0.14,0.45
120296,0.32,0.09,0.15,0.44
120297,0.32,0.09,0.16,0.43
120298,0.32,0.09,0.17,0.42
120299,0.32,0.09,0.18,0.41
120300,0.32,0.09,0.19,0.4
120301,0.32,0.09,0.2,0.39
120302,0.32,0.09,0.21,0.38
120303,0.32,0.09,0.22,0.37
120304,0.32,0.09,0.23,0.36
120305,0.32,0.09,0.24,0.35
120306,0.32,0.09,0.25,0.34
120307,0.32,0.09,0.26,0.33
120308,0.32,0.09,0.27,0.32
120309,0.32,0.09,0.28,0.31
120310,0.32,0.09,0.29,0.3
120311,0.32,0.09,0.3,0.29
120312,0.32,0.09,0.31,0.28
120313,0.32,0.09,0.32,0.27
120314,0.32,0.09,0.33,0.26
120315,0.32,0.09,0.34,0.25
120316,0.32,0.09,0.35,0.24
120317,0.32,0.09,0.36,0.23
120318,0.32,0.09,0.37,0.22
120319,0.32,0.09,0.38,0.21
120320,0.32,0.09,0.39,0.2
120321,0.32,0.09,0.4,0.19
120322,0.32,0.09,0.41,0.18
120323,0.32,0.09,0.42,0.17
120324,0.32,0.09,0.43,0.16
120325,0.32,0.09,0.44,0.15
120326,0.32,0.09,0.45,0.14
120327,0.32,0.09,0.46,0.13
120328,0.32,0.09,0.47,0.12
120329,0.32,0.09,0.48,0.11
120330,0.32,0.09,0.49,0.1
120331,0.32,0.09,0.5,0.09
120332,0.32,0.09,0.51,0.08
120333,0.32,0.09,0.52,0.07
120334,0.32,0.09,0.53,0.06
120335,0.32,0.09,0.54,0.05
120336,0.32,0.09,0.55,0.04
120337,0.32,0.09,0.56,0.03
120338,0.32,0.09,0.57,0.02
120339,0.32,0.09,0.58,0.01
120340,0.32,0.09,0.59,0.0
120341,0.32,0.1,0.0,0.58
120342,0.32,0.1,0.01,0.57
120343,0.32,0.1,0.02,0.56
120344,0.32,0.1,0.03,0.55
120345,0.32,0.1,0.04,0.54
120346,0.32,0.1,0.05,0.53
120347,0.32,0.1,0.06,0.52
120348,0.32,0.1,0.07,0.51
120349,0.32,0.1,0.08,0.5
120350,0.32,0.1,0.09,0.49
120351,0.32,0.1,0.1,0.48
120352,0.32,0.1,0.11,0.47
120353,0.32,0.1,0.12,0.46
120354,0.32,0.1,0.13,0.45
120355,0.32,0.1,0.14,0.44
120356,0.32,0.1,0.15,0.43
120357,0.32,0.1,0.16,0.42
120358,0.32,0.1,0.17,0.41
120359,0.32,0.1,0.18,0.4
120360,0.32,0.1,0.19,0.39
120361,0.32,0.1,0.2,0.38
120362,0.32,0.1,0.21,0.37
120363,0.32,0.1,0.22,0.36
120364,0.32,0.1,0.23,0.35
120365,0.32,0.1,0.24,0.34
120366,0.32,0.1,0.25,0.33
120367,0.32,0.1,0.26,0.32
120368,0.32,0.1,0.27,0.31
120369,0.32,0.1,0.28,0.3
120370,0.32,0.1,0.29,0.29
120371,0.32,0.1,0.3,0.28
120372,0.32,0.1,0.31,0.27
120373,0.32,0.1,0.32,0.26
120374,0.32,0.1,0.33,0.25
120375,0.32,0.1,0.34,0.24
120376,0.32,0.1,0.35,0.23
120377,0.32,0.1,0.36,0.22
120378,0.32,0.1,0.37,0.21
120379,0.32,0.1,0.38,0.2
120380,0.32,0.1,0.39,0.19
120381,0.32,0.1,0.4,0.18
120382,0.32,0.1,0.41,0.17
120383,0.32,0.1,0.42,0.16
120384,0.32,0.1,0.43,0.15
120385,0.32,0.1,0.44,0.14
120386,0.32,0.1,0.45,0.13
120387,0.32,0.1,0.46,0.12
120388,0.32,0.1,0.47,0.11
120389,0.32,0.1,0.48,0.1
120390,0.32,0.1,0.49,0.09
120391,0.32,0.1,0.5,0.08
120392,0.32,0.1,0.51,0.07
120393,0.32,0.1,0.52,0.06
120394,0.32,0.1,0.53,0.05
120395,0.32,0.1,0.54,0.04
120396,0.32,0.1,0.55,0.03
120397,0.32,0.1,0.56,0.02
120398,0.32,0.1,0.57,0.01
120399,0.32,0.1,0.58,0.0
120400,0.32,0.11,0.0,0.57
120401,0.32,0.11,0.01,0.56
120402,0.32,0.11,0.02,0.55
120403,0.32,0.11,0.03,0.54
120404,0.32,0.11,0.04,0.53
120405,0.32,0.11,0.05,0.52
120406,0.32,0.11,0.06,0.51
120407,0.32,0.11,0.07,0.5
120408,0.32,0.11,0.08,0.49
120409,0.32,0.11,0.09,0.48
120410,0.32,0.11,0.1,0.47
120411,0.32,0.11,0.11,0.46
120412,0.32,0.11,0.12,0.45
120413,0.32,0.11,0.13,0.44
120414,0.32,0.11,0.14,0.43
120415,0.32,0.11,0.15,0.42
120416,0.32,0.11,0.16,0.41
120417,0.32,0.11,0.17,0.4
120418,0.32,0.11,0.18,0.39
120419,0.32,0.11,0.19,0.38
120420,0.32,0.11,0.2,0.37
120421,0.32,0.11,0.21,0.36
120422,0.32,0.11,0.22,0.35
120423,0.32,0.11,0.23,0.34
120424,0.32,0.11,0.24,0.33
120425,0.32,0.11,0.25,0.32
120426,0.32,0.11,0.26,0.31
120427,0.32,0.11,0.27,0.3
120428,0.32,0.11,0.28,0.29
120429,0.32,0.11,0.29,0.28
120430,0.32,0.11,0.3,0.27
120431,0.32,0.11,0.31,0.26
120432,0.32,0.11,0.32,0.25
120433,0.32,0.11,0.33,0.24
120434,0.32,0.11,0.34,0.23
120435,0.32,0.11,0.35,0.22
120436,0.32,0.11,0.36,0.21
120437,0.32,0.11,0.37,0.2
120438,0.32,0.11,0.38,0.19
120439,0.32,0.11,0.39,0.18
120440,0.32,0.11,0.4,0.17
120441,0.32,0.11,0.41,0.16
120442,0.32,0.11,0.42,0.15
120443,0.32,0.11,0.43,0.14
120444,0.32,0.11,0.44,0.13
120445,0.32,0.11,0.45,0.12
120446,0.32,0.11,0.46,0.11
120447,0.32,0.11,0.47,0.1
120448,0.32,0.11,0.48,0.09
120449,0.32,0.11,0.49,0.08
120450,0.32,0.11,0.5,0.07
120451,0.32,0.11,0.51,0.06
120452,0.32,0.11,0.52,0.05
120453,0.32,0.11,0.53,0.04
120454,0.32,0.11,0.54,0.03
120455,0.32,0.11,0.55,0.02
120456,0.32,0.11,0.56,0.01
120457,0.32,0.11,0.57,0.0
120458,0.32,0.12,0.0,0.56
120459,0.32,0.12,0.01,0.55
120460,0.32,0.12,0.02,0.54
120461,0.32,0.12,0.03,0.53
120462,0.32,0.12,0.04,0.52
120463,0.32,0.12,0.05,0.51
120464,0.32,0.12,0.06,0.5
120465,0.32,0.12,0.07,0.49
120466,0.32,0.12,0.08,0.48
120467,0.32,0.12,0.09,0.47
120468,0.32,0.12,0.1,0.46
120469,0.32,0.12,0.11,0.45
120470,0.32,0.12,0.12,0.44
120471,0.32,0.12,0.13,0.43
120472,0.32,0.12,0.14,0.42
120473,0.32,0.12,0.15,0.41
120474,0.32,0.12,0.16,0.4
120475,0.32,0.12,0.17,0.39
120476,0.32,0.12,0.18,0.38
120477,0.32,0.12,0.19,0.37
120478,0.32,0.12,0.2,0.36
120479,0.32,0.12,0.21,0.35
120480,0.32,0.12,0.22,0.34
120481,0.32,0.12,0.23,0.33
120482,0.32,0.12,0.24,0.32
120483,0.32,0.12,0.25,0.31
120484,0.32,0.12,0.26,0.3
120485,0.32,0.12,0.27,0.29
120486,0.32,0.12,0.28,0.28
120487,0.32,0.12,0.29,0.27
120488,0.32,0.12,0.3,0.26
120489,0.32,0.12,0.31,0.25
120490,0.32,0.12,0.32,0.24
120491,0.32,0.12,0.33,0.23
120492,0.32,0.12,0.34,0.22
120493,0.32,0.12,0.35,0.21
120494,0.32,0.12,0.36,0.2
120495,0.32,0.12,0.37,0.19
120496,0.32,0.12,0.38,0.18
120497,0.32,0.12,0.39,0.17
120498,0.32,0.12,0.4,0.16
120499,0.32,0.12,0.41,0.15
120500,0.32,0.12,0.42,0.14
120501,0.32,0.12,0.43,0.13
120502,0.32,0.12,0.44,0.12
120503,0.32,0.12,0.45,0.11
120504,0.32,0.12,0.46,0.1
120505,0.32,0.12,0.47,0.09
120506,0.32,0.12,0.48,0.08
120507,0.32,0.12,0.49,0.07
120508,0.32,0.12,0.5,0.06
120509,0.32,0.12,0.51,0.05
120510,0.32,0.12,0.52,0.04
120511,0.32,0.12,0.53,0.03
120512,0.32,0.12,0.54,0.02
120513,0.32,0.12,0.55,0.01
120514,0.32,0.12,0.56,0.0
120515,0.32,0.13,0.0,0.55
120516,0.32,0.13,0.01,0.54
120517,0.32,0.13,0.02,0.53
120518,0.32,0.13,0.03,0.52
120519,0.32,0.13,0.04,0.51
120520,0.32,0.13,0.05,0.5
120521,0.32,0.13,0.06,0.49
120522,0.32,0.13,0.07,0.48
120523,0.32,0.13,0.08,0.47
120524,0.32,0.13,0.09,0.46
120525,0.32,0.13,0.1,0.45
120526,0.32,0.13,0.11,0.44
120527,0.32,0.13,0.12,0.43
120528,0.32,0.13,0.13,0.42
120529,0.32,0.13,0.14,0.41
120530,0.32,0.13,0.15,0.4
120531,0.32,0.13,0.16,0.39
120532,0.32,0.13,0.17,0.38
120533,0.32,0.13,0.18,0.37
120534,0.32,0.13,0.19,0.36
120535,0.32,0.13,0.2,0.35
120536,0.32,0.13,0.21,0.34
120537,0.32,0.13,0.22,0.33
120538,0.32,0.13,0.23,0.32
120539,0.32,0.13,0.24,0.31
120540,0.32,0.13,0.25,0.3
120541,0.32,0.13,0.26,0.29
120542,0.32,0.13,0.27,0.28
120543,0.32,0.13,0.28,0.27
120544,0.32,0.13,0.29,0.26
120545,0.32,0.13,0.3,0.25
120546,0.32,0.13,0.31,0.24
120547,0.32,0.13,0.32,0.23
120548,0.32,0.13,0.33,0.22
120549,0.32,0.13,0.34,0.21
120550,0.32,0.13,0.35,0.2
120551,0.32,0.13,0.36,0.19
120552,0.32,0.13,0.37,0.18
120553,0.32,0.13,0.38,0.17
120554,0.32,0.13,0.39,0.16
120555,0.32,0.13,0.4,0.15
120556,0.32,0.13,0.41,0.14
120557,0.32,0.13,0.42,0.13
120558,0.32,0.13,0.43,0.12
120559,0.32,0.13,0.44,0.11
120560,0.32,0.13,0.45,0.1
120561,0.32,0.13,0.46,0.09
120562,0.32,0.13,0.47,0.08
120563,0.32,0.13,0.48,0.07
120564,0.32,0.13,0.49,0.06
120565,0.32,0.13,0.5,0.05
120566,0.32,0.13,0.51,0.04
120567,0.32,0.13,0.52,0.03
120568,0.32,0.13,0.53,0.02
120569,0.32,0.13,0.54,0.01
120570,0.32,0.13,0.55,0.0
120571,0.32,0.14,0.0,0.54
120572,0.32,0.14,0.01,0.53
120573,0.32,0.14,0.02,0.52
120574,0.32,0.14,0.03,0.51
120575,0.32,0.14,0.04,0.5
120576,0.32,0.14,0.05,0.49
120577,0.32,0.14,0.06,0.48
120578,0.32,0.14,0.07,0.47
120579,0.32,0.14,0.08,0.46
120580,0.32,0.14,0.09,0.45
120581,0.32,0.14,0.1,0.44
120582,0.32,0.14,0.11,0.43
120583,0.32,0.14,0.12,0.42
120584,0.32,0.14,0.13,0.41
120585,0.32,0.14,0.14,0.4
120586,0.32,0.14,0.15,0.39
120587,0.32,0.14,0.16,0.38
120588,0.32,0.14,0.17,0.37
120589,0.32,0.14,0.18,0.36
120590,0.32,0.14,0.19,0.35
120591,0.32,0.14,0.2,0.34
120592,0.32,0.14,0.21,0.33
120593,0.32,0.14,0.22,0.32
120594,0.32,0.14,0.23,0.31
120595,0.32,0.14,0.24,0.3
120596,0.32,0.14,0.25,0.29
120597,0.32,0.14,0.26,0.28
120598,0.32,0.14,0.27,0.27
120599,0.32,0.14,0.28,0.26
120600,0.32,0.14,0.29,0.25
120601,0.32,0.14,0.3,0.24
120602,0.32,0.14,0.31,0.23
120603,0.32,0.14,0.32,0.22
120604,0.32,0.14,0.33,0.21
120605,0.32,0.14,0.34,0.2
120606,0.32,0.14,0.35,0.19
120607,0.32,0.14,0.36,0.18
120608,0.32,0.14,0.37,0.17
120609,0.32,0.14,0.38,0.16
120610,0.32,0.14,0.39,0.15
120611,0.32,0.14,0.4,0.14
120612,0.32,0.14,0.41,0.13
120613,0.32,0.14,0.42,0.12
120614,0.32,0.14,0.43,0.11
120615,0.32,0.14,0.44,0.1
120616,0.32,0.14,0.45,0.09
120617,0.32,0.14,0.46,0.08
120618,0.32,0.14,0.47,0.07
120619,0.32,0.14,0.48,0.06
120620,0.32,0.14,0.49,0.05
120621,0.32,0.14,0.5,0.04
120622,0.32,0.14,0.51,0.03
120623,0.32,0.14,0.52,0.02
120624,0.32,0.14,0.53,0.01
120625,0.32,0.14,0.54,0.0
120626,0.32,0.15,0.0,0.53
120627,0.32,0.15,0.01,0.52
120628,0.32,0.15,0.02,0.51
120629,0.32,0.15,0.03,0.5
120630,0.32,0.15,0.04,0.49
120631,0.32,0.15,0.05,0.48
120632,0.32,0.15,0.06,0.47
120633,0.32,0.15,0.07,0.46
120634,0.32,0.15,0.08,0.45
120635,0.32,0.15,0.09,0.44
120636,0.32,0.15,0.1,0.43
120637,0.32,0.15,0.11,0.42
120638,0.32,0.15,0.12,0.41
120639,0.32,0.15,0.13,0.4
120640,0.32,0.15,0.14,0.39
120641,0.32,0.15,0.15,0.38
120642,0.32,0.15,0.16,0.37
120643,0.32,0.15,0.17,0.36
120644,0.32,0.15,0.18,0.35
120645,0.32,0.15,0.19,0.34
120646,0.32,0.15,0.2,0.33
120647,0.32,0.15,0.21,0.32
120648,0.32,0.15,0.22,0.31
120649,0.32,0.15,0.23,0.3
120650,0.32,0.15,0.24,0.29
120651,0.32,0.15,0.25,0.28
120652,0.32,0.15,0.26,0.27
120653,0.32,0.15,0.27,0.26
120654,0.32,0.15,0.28,0.25
120655,0.32,0.15,0.29,0.24
120656,0.32,0.15,0.3,0.23
120657,0.32,0.15,0.31,0.22
120658,0.32,0.15,0.32,0.21
120659,0.32,0.15,0.33,0.2
120660,0.32,0.15,0.34,0.19
120661,0.32,0.15,0.35,0.18
120662,0.32,0.15,0.36,0.17
120663,0.32,0.15,0.37,0.16
120664,0.32,0.15,0.38,0.15
120665,0.32,0.15,0.39,0.14
120666,0.32,0.15,0.4,0.13
120667,0.32,0.15,0.41,0.12
120668,0.32,0.15,0.42,0.11
120669,0.32,0.15,0.43,0.1
120670,0.32,0.15,0.44,0.09
120671,0.32,0.15,0.45,0.08
120672,0.32,0.15,0.46,0.07
120673,0.32,0.15,0.47,0.06
120674,0.32,0.15,0.48,0.05
120675,0.32,0.15,0.49,0.04
120676,0.32,0.15,0.5,0.03
120677,0.32,0.15,0.51,0.02
120678,0.32,0.15,0.52,0.01
120679,0.32,0.15,0.53,0.0
120680,0.32,0.16,0.0,0.52
120681,0.32,0.16,0.01,0.51
120682,0.32,0.16,0.02,0.5
120683,0.32,0.16,0.03,0.49
120684,0.32,0.16,0.04,0.48
120685,0.32,0.16,0.05,0.47
120686,0.32,0.16,0.06,0.46
120687,0.32,0.16,0.07,0.45
120688,0.32,0.16,0.08,0.44
120689,0.32,0.16,0.09,0.43
120690,0.32,0.16,0.1,0.42
120691,0.32,0.16,0.11,0.41
120692,0.32,0.16,0.12,0.4
120693,0.32,0.16,0.13,0.39
120694,0.32,0.16,0.14,0.38
120695,0.32,0.16,0.15,0.37
120696,0.32,0.16,0.16,0.36
120697,0.32,0.16,0.17,0.35
120698,0.32,0.16,0.18,0.34
120699,0.32,0.16,0.19,0.33
120700,0.32,0.16,0.2,0.32
120701,0.32,0.16,0.21,0.31
120702,0.32,0.16,0.22,0.3
120703,0.32,0.16,0.23,0.29
120704,0.32,0.16,0.24,0.28
120705,0.32,0.16,0.25,0.27
120706,0.32,0.16,0.26,0.26
120707,0.32,0.16,0.27,0.25
120708,0.32,0.16,0.28,0.24
120709,0.32,0.16,0.29,0.23
120710,0.32,0.16,0.3,0.22
120711,0.32,0.16,0.31,0.21
120712,0.32,0.16,0.32,0.2
120713,0.32,0.16,0.33,0.19
120714,0.32,0.16,0.34,0.18
120715,0.32,0.16,0.35,0.17
120716,0.32,0.16,0.36,0.16
120717,0.32,0.16,0.37,0.15
120718,0.32,0.16,0.38,0.14
120719,0.32,0.16,0.39,0.13
120720,0.32,0.16,0.4,0.12
120721,0.32,0.16,0.41,0.11
120722,0.32,0.16,0.42,0.1
120723,0.32,0.16,0.43,0.09
120724,0.32,0.16,0.44,0.08
120725,0.32,0.16,0.45,0.07
120726,0.32,0.16,0.46,0.06
120727,0.32,0.16,0.47,0.05
120728,0.32,0.16,0.48,0.04
120729,0.32,0.16,0.49,0.03
120730,0.32,0.16,0.5,0.02
120731,0.32,0.16,0.51,0.01
120732,0.32,0.16,0.52,0.0
