id,CATEGORY,SENTIMENT,SCORE,REVLEN
40152,0.08,0.2,0.46,0.26
40153,0.08,0.2,0.47,0.25
40154,0.08,0.2,0.48,0.24
40155,0.08,0.2,0.49,0.23
40156,0.08,0.2,0.5,0.22
40157,0.08,0.2,0.51,0.21
40158,0.08,0.2,0.52,0.2
40159,0.08,0.2,0.53,0.19
40160,0.08,0.2,0.54,0.18
40161,0.08,0.2,0.55,0.17
40162,0.08,0.2,0.56,0.16
40163,0.08,0.2,0.57,0.15
40164,0.08,0.2,0.58,0.14
40165,0.08,0.2,0.59,0.13
40166,0.08,0.2,0.6,0.12
40167,0.08,0.2,0.61,0.11
40168,0.08,0.2,0.62,0.1
40169,0.08,0.2,0.63,0.09
40170,0.08,0.2,0.64,0.08
40171,0.08,0.2,0.65,0.07
40172,0.08,0.2,0.66,0.06
40173,0.08,0.2,0.67,0.05
40174,0.08,0.2,0.68,0.04
40175,0.08,0.2,0.69,0.03
40176,0.08,0.2,0.7,0.02
40177,0.08,0.2,0.71,0.01
40178,0.08,0.2,0.72,0.0
40179,0.08,0.21,0.0,0.71
40180,0.08,0.21,0.01,0.7
40181,0.08,0.21,0.02,0.69
40182,0.08,0.21,0.03,0.68
40183,0.08,0.21,0.04,0.67
40184,0.08,0.21,0.05,0.66
40185,0.08,0.21,0.06,0.65
40186,0.08,0.21,0.07,0.64
40187,0.08,0.21,0.08,0.63
40188,0.08,0.21,0.09,0.62
40189,0.08,0.21,0.1,0.61
40190,0.08,0.21,0.11,0.6
40191,0.08,0.21,0.12,0.59
40192,0.08,0.21,0.13,0.58
40193,0.08,0.21,0.14,0.57
40194,0.08,0.21,0.15,0.56
40195,0.08,0.21,0.16,0.55
40196,0.08,0.21,0.17,0.54
40197,0.08,0.21,0.18,0.53
40198,0.08,0.21,0.19,0.52
40199,0.08,0.21,0.2,0.51
40200,0.08,0.21,0.21,0.5
40201,0.08,0.21,0.22,0.49
40202,0.08,0.21,0.23,0.48
40203,0.08,0.21,0.24,0.47
40204,0.08,0.21,0.25,0.46
40205,0.08,0.21,0.26,0.45
40206,0.08,0.21,0.27,0.44
40207,0.08,0.21,0.28,0.43
40208,0.08,0.21,0.29,0.42
40209,0.08,0.21,0.3,0.41
40210,0.08,0.21,0.31,0.4
40211,0.08,0.21,0.32,0.39
40212,0.08,0.21,0.33,0.38
40213,0.08,0.21,0.34,0.37
40214,0.08,0.21,0.35,0.36
40215,0.08,0.21,0.36,0.35
40216,0.08,0.21,0.37,0.34
40217,0.08,0.21,0.38,0.33
40218,0.08,0.21,0.39,0.32
40219,0.08,0.21,0.4,0.31
40220,0.08,0.21,0.41,0.3
40221,0.08,0.21,0.42,0.29
40222,0.08,0.21,0.43,0.28
40223,0.08,0.21,0.44,0.27
40224,0.08,0.21,0.45,0.26
40225,0.08,0.21,0.46,0.25
40226,0.08,0.21,0.47,0.24
40227,0.08,0.21,0.48,0.23
40228,0.08,0.21,0.49,0.22
40229,0.08,0.21,0.5,0.21
40230,0.08,0.21,0.51,0.2
40231,0.08,0.21,0.52,0.19
40232,0.08,0.21,0.53,0.18
40233,0.08,0.21,0.54,0.17
40234,0.08,0.21,0.55,0.16
40235,0.08,0.21,0.56,0.15
40236,0.08,0.21,0.57,0.14
40237,0.08,0.21,0.58,0.13
40238,0.08,0.21,0.59,0.12
40239,0.08,0.21,0.6,0.11
40240,0.08,0.21,0.61,0.1
40241,0.08,0.21,0.62,0.09
40242,0.08,0.21,0.63,0.08
40243,0.08,0.21,0.64,0.07
40244,0.08,0.21,0.65,0.06
40245,0.08,0.21,0.66,0.05
40246,0.08,0.21,0.67,0.04
40247,0.08,0.21,0.68,0.03
40248,0.08,0.21,0.69,0.02
40249,0.08,0.21,0.7,0.01
40250,0.08,0.21,0.71,0.0
40251,0.08,0.22,0.0,0.7
40252,0.08,0.22,0.01,0.69
40253,0.08,0.22,0.02,0.68
40254,0.08,0.22,0.03,0.67
40255,0.08,0.22,0.04,0.66
40256,0.08,0.22,0.05,0.65
40257,0.08,0.22,0.06,0.64
40258,0.08,0.22,0.07,0.63
40259,0.08,0.22,0.08,0.62
40260,0.08,0.22,0.09,0.61
40261,0.08,0.22,0.1,0.6
40262,0.08,0.22,0.11,0.59
40263,0.08,0.22,0.12,0.58
40264,0.08,0.22,0.13,0.57
40265,0.08,0.22,0.14,0.56
40266,0.08,0.22,0.15,0.55
40267,0.08,0.22,0.16,0.54
40268,0.08,0.22,0.17,0.53
40269,0.08,0.22,0.18,0.52
40270,0.08,0.22,0.19,0.51
40271,0.08,0.22,0.2,0.5
40272,0.08,0.22,0.21,0.49
40273,0.08,0.22,0.22,0.48
40274,0.08,0.22,0.23,0.47
40275,0.08,0.22,0.24,0.46
40276,0.08,0.22,0.25,0.45
40277,0.08,0.22,0.26,0.44
40278,0.08,0.22,0.27,0.43
40279,0.08,0.22,0.28,0.42
40280,0.08,0.22,0.29,0.41
40281,0.08,0.22,0.3,0.4
40282,0.08,0.22,0.31,0.39
40283,0.08,0.22,0.32,0.38
40284,0.08,0.22,0.33,0.37
40285,0.08,0.22,0.34,0.36
40286,0.08,0.22,0.35,0.35
40287,0.08,0.22,0.36,0.34
40288,0.08,0.22,0.37,0.33
40289,0.08,0.22,0.38,0.32
40290,0.08,0.22,0.39,0.31
40291,0.08,0.22,0.4,0.3
40292,0.08,0.22,0.41,0.29
40293,0.08,0.22,0.42,0.28
40294,0.08,0.22,0.43,0.27
40295,0.08,0.22,0.44,0.26
40296,0.08,0.22,0.45,0.25
40297,0.08,0.22,0.46,0.24
40298,0.08,0.22,0.47,0.23
40299,0.08,0.22,0.48,0.22
40300,0.08,0.22,0.49,0.21
40301,0.08,0.22,0.5,0.2
40302,0.08,0.22,0.51,0.19
40303,0.08,0.22,0.52,0.18
40304,0.08,0.22,0.53,0.17
40305,0.08,0.22,0.54,0.16
40306,0.08,0.22,0.55,0.15
40307,0.08,0.22,0.56,0.14
40308,0.08,0.22,0.57,0.13
40309,0.08,0.22,0.58,0.12
40310,0.08,0.22,0.59,0.11
40311,0.08,0.22,0.6,0.1
40312,0.08,0.22,0.61,0.09
40313,0.08,0.22,0.62,0.08
40314,0.08,0.22,0.63,0.07
40315,0.08,0.22,0.64,0.06
40316,0.08,0.22,0.65,0.05
40317,0.08,0.22,0.66,0.04
40318,0.08,0.22,0.67,0.03
40319,0.08,0.22,0.68,0.02
40320,0.08,0.22,0.69,0.01
40321,0.08,0.22,0.7,0.0
40322,0.08,0.23,0.0,0.69
40323,0.08,0.23,0.01,0.68
40324,0.08,0.23,0.02,0.67
40325,0.08,0.23,0.03,0.66
40326,0.08,0.23,0.04,0.65
40327,0.08,0.23,0.05,0.64
40328,0.08,0.23,0.06,0.63
40329,0.08,0.23,0.07,0.62
40330,0.08,0.23,0.08,0.61
40331,0.08,0.23,0.09,0.6
40332,0.08,0.23,0.1,0.59
40333,0.08,0.23,0.11,0.58
40334,0.08,0.23,0.12,0.57
40335,0.08,0.23,0.13,0.56
40336,0.08,0.23,0.14,0.55
40337,0.08,0.23,0.15,0.54
40338,0.08,0.23,0.16,0.53
40339,0.08,0.23,0.17,0.52
40340,0.08,0.23,0.18,0.51
40341,0.08,0.23,0.19,0.5
40342,0.08,0.23,0.2,0.49
40343,0.08,0.23,0.21,0.48
40344,0.08,0.23,0.22,0.47
40345,0.08,0.23,0.23,0.46
40346,0.08,0.23,0.24,0.45
40347,0.08,0.23,0.25,0.44
40348,0.08,0.23,0.26,0.43
40349,0.08,0.23,0.27,0.42
40350,0.08,0.23,0.28,0.41
40351,0.08,0.23,0.29,0.4
40352,0.08,0.23,0.3,0.39
40353,0.08,0.23,0.31,0.38
40354,0.08,0.23,0.32,0.37
40355,0.08,0.23,0.33,0.36
40356,0.08,0.23,0.34,0.35
40357,0.08,0.23,0.35,0.34
40358,0.08,0.23,0.36,0.33
40359,0.08,0.23,0.37,0.32
40360,0.08,0.23,0.38,0.31
40361,0.08,0.23,0.39,0.3
40362,0.08,0.23,0.4,0.29
40363,0.08,0.23,0.41,0.28
40364,0.08,0.23,0.42,0.27
40365,0.08,0.23,0.43,0.26
40366,0.08,0.23,0.44,0.25
40367,0.08,0.23,0.45,0.24
40368,0.08,0.23,0.46,0.23
40369,0.08,0.23,0.47,0.22
40370,0.08,0.23,0.48,0.21
40371,0.08,0.23,0.49,0.2
40372,0.08,0.23,0.5,0.19
40373,0.08,0.23,0.51,0.18
40374,0.08,0.23,0.52,0.17
40375,0.08,0.23,0.53,0.16
40376,0.08,0.23,0.54,0.15
40377,0.08,0.23,0.55,0.14
40378,0.08,0.23,0.56,0.13
40379,0.08,0.23,0.57,0.12
40380,0.08,0.23,0.58,0.11
40381,0.08,0.23,0.59,0.1
40382,0.08,0.23,0.6,0.09
40383,0.08,0.23,0.61,0.08
40384,0.08,0.23,0.62,0.07
40385,0.08,0.23,0.63,0.06
40386,0.08,0.23,0.64,0.05
40387,0.08,0.23,0.65,0.04
40388,0.08,0.23,0.66,0.03
40389,0.08,0.23,0.67,0.02
40390,0.08,0.23,0.68,0.01
40391,0.08,0.23,0.69,0.0
40392,0.08,0.24,0.0,0.68
40393,0.08,0.24,0.01,0.67
40394,0.08,0.24,0.02,0.66
40395,0.08,0.24,0.03,0.65
40396,0.08,0.24,0.04,0.64
40397,0.08,0.24,0.05,0.63
40398,0.08,0.24,0.06,0.62
40399,0.08,0.24,0.07,0.61
40400,0.08,0.24,0.08,0.6
40401,0.08,0.24,0.09,0.59
40402,0.08,0.24,0.1,0.58
40403,0.08,0.24,0.11,0.57
40404,0.08,0.24,0.12,0.56
40405,0.08,0.24,0.13,0.55
40406,0.08,0.24,0.14,0.54
40407,0.08,0.24,0.15,0.53
40408,0.08,0.24,0.16,0.52
40409,0.08,0.24,0.17,0.51
40410,0.08,0.24,0.18,0.5
40411,0.08,0.24,0.19,0.49
40412,0.08,0.24,0.2,0.48
40413,0.08,0.24,0.21,0.47
40414,0.08,0.24,0.22,0.46
40415,0.08,0.24,0.23,0.45
40416,0.08,0.24,0.24,0.44
40417,0.08,0.24,0.25,0.43
40418,0.08,0.24,0.26,0.42
40419,0.08,0.24,0.27,0.41
40420,0.08,0.24,0.28,0.4
40421,0.08,0.24,0.29,0.39
40422,0.08,0.24,0.3,0.38
40423,0.08,0.24,0.31,0.37
40424,0.08,0.24,0.32,0.36
40425,0.08,0.24,0.33,0.35
40426,0.08,0.24,0.34,0.34
40427,0.08,0.24,0.35,0.33
40428,0.08,0.24,0.36,0.32
40429,0.08,0.24,0.37,0.31
40430,0.08,0.24,0.38,0.3
40431,0.08,0.24,0.39,0.29
40432,0.08,0.24,0.4,0.28
40433,0.08,0.24,0.41,0.27
40434,0.08,0.24,0.42,0.26
40435,0.08,0.24,0.43,0.25
40436,0.08,0.24,0.44,0.24
40437,0.08,0.24,0.45,0.23
40438,0.08,0.24,0.46,0.22
40439,0.08,0.24,0.47,0.21
40440,0.08,0.24,0.48,0.2
40441,0.08,0.24,0.49,0.19
40442,0.08,0.24,0.5,0.18
40443,0.08,0.24,0.51,0.17
40444,0.08,0.24,0.52,0.16
40445,0.08,0.24,0.53,0.15
40446,0.08,0.24,0.54,0.14
40447,0.08,0.24,0.55,0.13
40448,0.08,0.24,0.56,0.12
40449,0.08,0.24,0.57,0.11
40450,0.08,0.24,0.58,0.1
40451,0.08,0.24,0.59,0.09
40452,0.08,0.24,0.6,0.08
40453,0.08,0.24,0.61,0.07
40454,0.08,0.24,0.62,0.06
40455,0.08,0.24,0.63,0.05
40456,0.08,0.24,0.64,0.04
40457,0.08,0.24,0.65,0.03
40458,0.08,0.24,0.66,0.02
40459,0.08,0.24,0.67,0.01
40460,0.08,0.24,0.68,0.0
40461,0.08,0.25,0.0,0.67
40462,0.08,0.25,0.01,0.66
40463,0.08,0.25,0.02,0.65
40464,0.08,0.25,0.03,0.64
40465,0.08,0.25,0.04,0.63
40466,0.08,0.25,0.05,0.62
40467,0.08,0.25,0.06,0.61
40468,0.08,0.25,0.07,0.6
40469,0.08,0.25,0.08,0.59
40470,0.08,0.25,0.09,0.58
40471,0.08,0.25,0.1,0.57
40472,0.08,0.25,0.11,0.56
40473,0.08,0.25,0.12,0.55
40474,0.08,0.25,0.13,0.54
40475,0.08,0.25,0.14,0.53
40476,0.08,0.25,0.15,0.52
40477,0.08,0.25,0.16,0.51
40478,0.08,0.25,0.17,0.5
40479,0.08,0.25,0.18,0.49
40480,0.08,0.25,0.19,0.48
40481,0.08,0.25,0.2,0.47
40482,0.08,0.25,0.21,0.46
40483,0.08,0.25,0.22,0.45
40484,0.08,0.25,0.23,0.44
40485,0.08,0.25,0.24,0.43
40486,0.08,0.25,0.25,0.42
40487,0.08,0.25,0.26,0.41
40488,0.08,0.25,0.27,0.4
40489,0.08,0.25,0.28,0.39
40490,0.08,0.25,0.29,0.38
40491,0.08,0.25,0.3,0.37
40492,0.08,0.25,0.31,0.36
40493,0.08,0.25,0.32,0.35
40494,0.08,0.25,0.33,0.34
40495,0.08,0.25,0.34,0.33
40496,0.08,0.25,0.35,0.32
40497,0.08,0.25,0.36,0.31
40498,0.08,0.25,0.37,0.3
40499,0.08,0.25,0.38,0.29
40500,0.08,0.25,0.39,0.28
40501,0.08,0.25,0.4,0.27
40502,0.08,0.25,0.41,0.26
40503,0.08,0.25,0.42,0.25
40504,0.08,0.25,0.43,0.24
40505,0.08,0.25,0.44,0.23
40506,0.08,0.25,0.45,0.22
40507,0.08,0.25,0.46,0.21
40508,0.08,0.25,0.47,0.2
40509,0.08,0.25,0.48,0.19
40510,0.08,0.25,0.49,0.18
40511,0.08,0.25,0.5,0.17
40512,0.08,0.25,0.51,0.16
40513,0.08,0.25,0.52,0.15
40514,0.08,0.25,0.53,0.14
40515,0.08,0.25,0.54,0.13
40516,0.08,0.25,0.55,0.12
40517,0.08,0.25,0.56,0.11
40518,0.08,0.25,0.57,0.1
40519,0.08,0.25,0.58,0.09
40520,0.08,0.25,0.59,0.08
40521,0.08,0.25,0.6,0.07
40522,0.08,0.25,0.61,0.06
40523,0.08,0.25,0.62,0.05
40524,0.08,0.25,0.63,0.04
40525,0.08,0.25,0.64,0.03
40526,0.08,0.25,0.65,0.02
40527,0.08,0.25,0.66,0.01
40528,0.08,0.25,0.67,0.0
40529,0.08,0.26,0.0,0.66
40530,0.08,0.26,0.01,0.65
40531,0.08,0.26,0.02,0.64
40532,0.08,0.26,0.03,0.63
40533,0.08,0.26,0.04,0.62
40534,0.08,0.26,0.05,0.61
40535,0.08,0.26,0.06,0.6
40536,0.08,0.26,0.07,0.59
40537,0.08,0.26,0.08,0.58
40538,0.08,0.26,0.09,0.57
40539,0.08,0.26,0.1,0.56
40540,0.08,0.26,0.11,0.55
40541,0.08,0.26,0.12,0.54
40542,0.08,0.26,0.13,0.53
40543,0.08,0.26,0.14,0.52
40544,0.08,0.26,0.15,0.51
40545,0.08,0.26,0.16,0.5
40546,0.08,0.26,0.17,0.49
40547,0.08,0.26,0.18,0.48
40548,0.08,0.26,0.19,0.47
40549,0.08,0.26,0.2,0.46
40550,0.08,0.26,0.21,0.45
40551,0.08,0.26,0.22,0.44
40552,0.08,0.26,0.23,0.43
40553,0.08,0.26,0.24,0.42
40554,0.08,0.26,0.25,0.41
40555,0.08,0.26,0.26,0.4
40556,0.08,0.26,0.27,0.39
40557,0.08,0.26,0.28,0.38
40558,0.08,0.26,0.29,0.37
40559,0.08,0.26,0.3,0.36
40560,0.08,0.26,0.31,0.35
40561,0.08,0.26,0.32,0.34
40562,0.08,0.26,0.33,0.33
40563,0.08,0.26,0.34,0.32
40564,0.08,0.26,0.35,0.31
40565,0.08,0.26,0.36,0.3
40566,0.08,0.26,0.37,0.29
40567,0.08,0.26,0.38,0.28
40568,0.08,0.26,0.39,0.27
40569,0.08,0.26,0.4,0.26
40570,0.08,0.26,0.41,0.25
40571,0.08,0.26,0.42,0.24
40572,0.08,0.26,0.43,0.23
40573,0.08,0.26,0.44,0.22
40574,0.08,0.26,0.45,0.21
40575,0.08,0.26,0.46,0.2
40576,0.08,0.26,0.47,0.19
40577,0.08,0.26,0.48,0.18
40578,0.08,0.26,0.49,0.17
40579,0.08,0.26,0.5,0.16
40580,0.08,0.26,0.51,0.15
40581,0.08,0.26,0.52,0.14
40582,0.08,0.26,0.53,0.13
40583,0.08,0.26,0.54,0.12
40584,0.08,0.26,0.55,0.11
40585,0.08,0.26,0.56,0.1
40586,0.08,0.26,0.57,0.09
40587,0.08,0.26,0.58,0.08
40588,0.08,0.26,0.59,0.07
40589,0.08,0.26,0.6,0.06
40590,0.08,0.26,0.61,0.05
40591,0.08,0.26,0.62,0.04
40592,0.08,0.26,0.63,0.03
40593,0.08,0.26,0.64,0.02
40594,0.08,0.26,0.65,0.01
40595,0.08,0.26,0.66,0.0
40596,0.08,0.27,0.0,0.65
40597,0.08,0.27,0.01,0.64
40598,0.08,0.27,0.02,0.63
40599,0.08,0.27,0.03,0.62
40600,0.08,0.27,0.04,0.61
40601,0.08,0.27,0.05,0.6
40602,0.08,0.27,0.06,0.59
40603,0.08,0.27,0.07,0.58
40604,0.08,0.27,0.08,0.57
40605,0.08,0.27,0.09,0.56
40606,0.08,0.27,0.1,0.55
40607,0.08,0.27,0.11,0.54
40608,0.08,0.27,0.12,0.53
40609,0.08,0.27,0.13,0.52
40610,0.08,0.27,0.14,0.51
40611,0.08,0.27,0.15,0.5
40612,0.08,0.27,0.16,0.49
40613,0.08,0.27,0.17,0.48
40614,0.08,0.27,0.18,0.47
40615,0.08,0.27,0.19,0.46
40616,0.08,0.27,0.2,0.45
40617,0.08,0.27,0.21,0.44
40618,0.08,0.27,0.22,0.43
40619,0.08,0.27,0.23,0.42
40620,0.08,0.27,0.24,0.41
40621,0.08,0.27,0.25,0.4
40622,0.08,0.27,0.26,0.39
40623,0.08,0.27,0.27,0.38
40624,0.08,0.27,0.28,0.37
40625,0.08,0.27,0.29,0.36
40626,0.08,0.27,0.3,0.35
40627,0.08,0.27,0.31,0.34
40628,0.08,0.27,0.32,0.33
40629,0.08,0.27,0.33,0.32
40630,0.08,0.27,0.34,0.31
40631,0.08,0.27,0.35,0.3
40632,0.08,0.27,0.36,0.29
40633,0.08,0.27,0.37,0.28
40634,0.08,0.27,0.38,0.27
40635,0.08,0.27,0.39,0.26
40636,0.08,0.27,0.4,0.25
40637,0.08,0.27,0.41,0.24
40638,0.08,0.27,0.42,0.23
40639,0.08,0.27,0.43,0.22
40640,0.08,0.27,0.44,0.21
40641,0.08,0.27,0.45,0.2
40642,0.08,0.27,0.46,0.19
40643,0.08,0.27,0.47,0.18
40644,0.08,0.27,0.48,0.17
40645,0.08,0.27,0.49,0.16
40646,0.08,0.27,0.5,0.15
40647,0.08,0.27,0.51,0.14
40648,0.08,0.27,0.52,0.13
40649,0.08,0.27,0.53,0.12
40650,0.08,0.27,0.54,0.11
40651,0.08,0.27,0.55,0.1
40652,0.08,0.27,0.56,0.09
40653,0.08,0.27,0.57,0.08
40654,0.08,0.27,0.58,0.07
40655,0.08,0.27,0.59,0.06
40656,0.08,0.27,0.6,0.05
40657,0.08,0.27,0.61,0.04
40658,0.08,0.27,0.62,0.03
40659,0.08,0.27,0.63,0.02
40660,0.08,0.27,0.64,0.01
40661,0.08,0.27,0.65,0.0
40662,0.08,0.28,0.0,0.64
40663,0.08,0.28,0.01,0.63
40664,0.08,0.28,0.02,0.62
40665,0.08,0.28,0.03,0.61
40666,0.08,0.28,0.04,0.6
40667,0.08,0.28,0.05,0.59
40668,0.08,0.28,0.06,0.58
40669,0.08,0.28,0.07,0.57
40670,0.08,0.28,0.08,0.56
40671,0.08,0.28,0.09,0.55
40672,0.08,0.28,0.1,0.54
40673,0.08,0.28,0.11,0.53
40674,0.08,0.28,0.12,0.52
40675,0.08,0.28,0.13,0.51
40676,0.08,0.28,0.14,0.5
40677,0.08,0.28,0.15,0.49
40678,0.08,0.28,0.16,0.48
40679,0.08,0.28,0.17,0.47
40680,0.08,0.28,0.18,0.46
40681,0.08,0.28,0.19,0.45
40682,0.08,0.28,0.2,0.44
40683,0.08,0.28,0.21,0.43
40684,0.08,0.28,0.22,0.42
40685,0.08,0.28,0.23,0.41
40686,0.08,0.28,0.24,0.4
40687,0.08,0.28,0.25,0.39
40688,0.08,0.28,0.26,0.38
40689,0.08,0.28,0.27,0.37
40690,0.08,0.28,0.28,0.36
40691,0.08,0.28,0.29,0.35
40692,0.08,0.28,0.3,0.34
40693,0.08,0.28,0.31,0.33
40694,0.08,0.28,0.32,0.32
40695,0.08,0.28,0.33,0.31
40696,0.08,0.28,0.34,0.3
40697,0.08,0.28,0.35,0.29
40698,0.08,0.28,0.36,0.28
40699,0.08,0.28,0.37,0.27
40700,0.08,0.28,0.38,0.26
40701,0.08,0.28,0.39,0.25
40702,0.08,0.28,0.4,0.24
40703,0.08,0.28,0.41,0.23
40704,0.08,0.28,0.42,0.22
40705,0.08,0.28,0.43,0.21
40706,0.08,0.28,0.44,0.2
40707,0.08,0.28,0.45,0.19
40708,0.08,0.28,0.46,0.18
40709,0.08,0.28,0.47,0.17
40710,0.08,0.28,0.48,0.16
40711,0.08,0.28,0.49,0.15
40712,0.08,0.28,0.5,0.14
40713,0.08,0.28,0.51,0.13
40714,0.08,0.28,0.52,0.12
40715,0.08,0.28,0.53,0.11
40716,0.08,0.28,0.54,0.1
40717,0.08,0.28,0.55,0.09
40718,0.08,0.28,0.56,0.08
40719,0.08,0.28,0.57,0.07
40720,0.08,0.28,0.58,0.06
40721,0.08,0.28,0.59,0.05
40722,0.08,0.28,0.6,0.04
40723,0.08,0.28,0.61,0.03
40724,0.08,0.28,0.62,0.02
40725,0.08,0.28,0.63,0.01
40726,0.08,0.28,0.64,0.0
40727,0.08,0.29,0.0,0.63
40728,0.08,0.29,0.01,0.62
40729,0.08,0.29,0.02,0.61
40730,0.08,0.29,0.03,0.6
40731,0.08,0.29,0.04,0.59
40732,0.08,0.29,0.05,0.58
