id,CATEGORY,SENTIMENT,SCORE,REVLEN
80071,0.18,0.28,0.44,0.1
80072,0.18,0.28,0.45,0.09
80073,0.18,0.28,0.46,0.08
80074,0.18,0.28,0.47,0.07
80075,0.18,0.28,0.48,0.06
80076,0.18,0.28,0.49,0.05
80077,0.18,0.28,0.5,0.04
80078,0.18,0.28,0.51,0.03
80079,0.18,0.28,0.52,0.02
80080,0.18,0.28,0.53,0.01
80081,0.18,0.28,0.54,0.0
80082,0.18,0.29,0.0,0.53
80083,0.18,0.29,0.01,0.52
80084,0.18,0.29,0.02,0.51
80085,0.18,0.29,0.03,0.5
80086,0.18,0.29,0.04,0.49
80087,0.18,0.29,0.05,0.48
80088,0.18,0.29,0.06,0.47
80089,0.18,0.29,0.07,0.46
80090,0.18,0.29,0.08,0.45
80091,0.18,0.29,0.09,0.44
80092,0.18,0.29,0.1,0.43
80093,0.18,0.29,0.11,0.42
80094,0.18,0.29,0.12,0.41
80095,0.18,0.29,0.13,0.4
80096,0.18,0.29,0.14,0.39
80097,0.18,0.29,0.15,0.38
80098,0.18,0.29,0.16,0.37
80099,0.18,0.29,0.17,0.36
80100,0.18,0.29,0.18,0.35
80101,0.18,0.29,0.19,0.34
80102,0.18,0.29,0.2,0.33
80103,0.18,0.29,0.21,0.32
80104,0.18,0.29,0.22,0.31
80105,0.18,0.29,0.23,0.3
80106,0.18,0.29,0.24,0.29
80107,0.18,0.29,0.25,0.28
80108,0.18,0.29,0.26,0.27
80109,0.18,0.29,0.27,0.26
80110,0.18,0.29,0.28,0.25
80111,0.18,0.29,0.29,0.24
80112,0.18,0.29,0.3,0.23
80113,0.18,0.29,0.31,0.22
80114,0.18,0.29,0.32,0.21
80115,0.18,0.29,0.33,0.2
80116,0.18,0.29,0.34,0.19
80117,0.18,0.29,0.35,0.18
80118,0.18,0.29,0.36,0.17
80119,0.18,0.29,0.37,0.16
80120,0.18,0.29,0.38,0.15
80121,0.18,0.29,0.39,0.14
80122,0.18,0.29,0.4,0.13
80123,0.18,0.29,0.41,0.12
80124,0.18,0.29,0.42,0.11
80125,0.18,0.29,0.43,0.1
80126,0.18,0.29,0.44,0.09
80127,0.18,0.29,0.45,0.08
80128,0.18,0.29,0.46,0.07
80129,0.18,0.29,0.47,0.06
80130,0.18,0.29,0.48,0.05
80131,0.18,0.29,0.49,0.04
80132,0.18,0.29,0.5,0.03
80133,0.18,0.29,0.51,0.02
80134,0.18,0.29,0.52,0.01
80135,0.18,0.29,0.53,0.0
80136,0.18,0.3,0.0,0.52
80137,0.18,0.3,0.01,0.51
80138,0.18,0.3,0.02,0.5
80139,0.18,0.3,0.03,0.49
80140,0.18,0.3,0.04,0.48
80141,0.18,0.3,0.05,0.47
80142,0.18,0.3,0.06,0.46
80143,0.18,0.3,0.07,0.45
80144,0.18,0.3,0.08,0.44
80145,0.18,0.3,0.09,0.43
80146,0.18,0.3,0.1,0.42
80147,0.18,0.3,0.11,0.41
80148,0.18,0.3,0.12,0.4
80149,0.18,0.3,0.13,0.39
80150,0.18,0.3,0.14,0.38
80151,0.18,0.3,0.15,0.37
80152,0.18,0.3,0.16,0.36
80153,0.18,0.3,0.17,0.35
80154,0.18,0.3,0.18,0.34
80155,0.18,0.3,0.19,0.33
80156,0.18,0.3,0.2,0.32
80157,0.18,0.3,0.21,0.31
80158,0.18,0.3,0.22,0.3
80159,0.18,0.3,0.23,0.29
80160,0.18,0.3,0.24,0.28
80161,0.18,0.3,0.25,0.27
80162,0.18,0.3,0.26,0.26
80163,0.18,0.3,0.27,0.25
80164,0.18,0.3,0.28,0.24
80165,0.18,0.3,0.29,0.23
80166,0.18,0.3,0.3,0.22
80167,0.18,0.3,0.31,0.21
80168,0.18,0.3,0.32,0.2
80169,0.18,0.3,0.33,0.19
80170,0.18,0.3,0.34,0.18
80171,0.18,0.3,0.35,0.17
80172,0.18,0.3,0.36,0.16
80173,0.18,0.3,0.37,0.15
80174,0.18,0.3,0.38,0.14
80175,0.18,0.3,0.39,0.13
80176,0.18,0.3,0.4,0.12
80177,0.18,0.3,0.41,0.11
80178,0.18,0.3,0.42,0.1
80179,0.18,0.3,0.43,0.09
80180,0.18,0.3,0.44,0.08
80181,0.18,0.3,0.45,0.07
80182,0.18,0.3,0.46,0.06
80183,0.18,0.3,0.47,0.05
80184,0.18,0.3,0.48,0.04
80185,0.18,0.3,0.49,0.03
80186,0.18,0.3,0.5,0.02
80187,0.18,0.3,0.51,0.01
80188,0.18,0.3,0.52,0.0
80189,0.18,0.31,0.0,0.51
80190,0.18,0.31,0.01,0.5
80191,0.18,0.31,0.02,0.49
80192,0.18,0.31,0.03,0.48
80193,0.18,0.31,0.04,0.47
80194,0.18,0.31,0.05,0.46
80195,0.18,0.31,0.06,0.45
80196,0.18,0.31,0.07,0.44
80197,0.18,0.31,0.08,0.43
80198,0.18,0.31,0.09,0.42
80199,0.18,0.31,0.1,0.41
80200,0.18,0.31,0.11,0.4
80201,0.18,0.31,0.12,0.39
80202,0.18,0.31,0.13,0.38
80203,0.18,0.31,0.14,0.37
80204,0.18,0.31,0.15,0.36
80205,0.18,0.31,0.16,0.35
80206,0.18,0.31,0.17,0.34
80207,0.18,0.31,0.18,0.33
80208,0.18,0.31,0.19,0.32
80209,0.18,0.31,0.2,0.31
80210,0.18,0.31,0.21,0.3
80211,0.18,0.31,0.22,0.29
80212,0.18,0.31,0.23,0.28
80213,0.18,0.31,0.24,0.27
80214,0.18,0.31,0.25,0.26
80215,0.18,0.31,0.26,0.25
80216,0.18,0.31,0.27,0.24
80217,0.18,0.31,0.28,0.23
80218,0.18,0.31,0.29,0.22
80219,0.18,0.31,0.3,0.21
80220,0.18,0.31,0.31,0.2
80221,0.18,0.31,0.32,0.19
80222,0.18,0.31,0.33,0.18
80223,0.18,0.31,0.34,0.17
80224,0.18,0.31,0.35,0.16
80225,0.18,0.31,0.36,0.15
80226,0.18,0.31,0.37,0.14
80227,0.18,0.31,0.38,0.13
80228,0.18,0.31,0.39,0.12
80229,0.18,0.31,0.4,0.11
80230,0.18,0.31,0.41,0.1
80231,0.18,0.31,0.42,0.09
80232,0.18,0.31,0.43,0.08
80233,0.18,0.31,0.44,0.07
80234,0.18,0.31,0.45,0.06
80235,0.18,0.31,0.46,0.05
80236,0.18,0.31,0.47,0.04
80237,0.18,0.31,0.48,0.03
80238,0.18,0.31,0.49,0.02
80239,0.18,0.31,0.5,0.01
80240,0.18,0.31,0.51,0.0
80241,0.18,0.32,0.0,0.5
80242,0.18,0.32,0.01,0.49
80243,0.18,0.32,0.02,0.48
80244,0.18,0.32,0.03,0.47
80245,0.18,0.32,0.04,0.46
80246,0.18,0.32,0.05,0.45
80247,0.18,0.32,0.06,0.44
80248,0.18,0.32,0.07,0.43
80249,0.18,0.32,0.08,0.42
80250,0.18,0.32,0.09,0.41
80251,0.18,0.32,0.1,0.4
80252,0.18,0.32,0.11,0.39
80253,0.18,0.32,0.12,0.38
80254,0.18,0.32,0.13,0.37
80255,0.18,0.32,0.14,0.36
80256,0.18,0.32,0.15,0.35
80257,0.18,0.32,0.16,0.34
80258,0.18,0.32,0.17,0.33
80259,0.18,0.32,0.18,0.32
80260,0.18,0.32,0.19,0.31
80261,0.18,0.32,0.2,0.3
80262,0.18,0.32,0.21,0.29
80263,0.18,0.32,0.22,0.28
80264,0.18,0.32,0.23,0.27
80265,0.18,0.32,0.24,0.26
80266,0.18,0.32,0.25,0.25
80267,0.18,0.32,0.26,0.24
80268,0.18,0.32,0.27,0.23
80269,0.18,0.32,0.28,0.22
80270,0.18,0.32,0.29,0.21
80271,0.18,0.32,0.3,0.2
80272,0.18,0.32,0.31,0.19
80273,0.18,0.32,0.32,0.18
80274,0.18,0.32,0.33,0.17
80275,0.18,0.32,0.34,0.16
80276,0.18,0.32,0.35,0.15
80277,0.18,0.32,0.36,0.14
80278,0.18,0.32,0.37,0.13
80279,0.18,0.32,0.38,0.12
80280,0.18,0.32,0.39,0.11
80281,0.18,0.32,0.4,0.1
80282,0.18,0.32,0.41,0.09
80283,0.18,0.32,0.42,0.08
80284,0.18,0.32,0.43,0.07
80285,0.18,0.32,0.44,0.06
80286,0.18,0.32,0.45,0.05
80287,0.18,0.32,0.46,0.04
80288,0.18,0.32,0.47,0.03
80289,0.18,0.32,0.48,0.02
80290,0.18,0.32,0.49,0.01
80291,0.18,0.32,0.5,0.0
80292,0.18,0.33,0.0,0.49
80293,0.18,0.33,0.01,0.48
80294,0.18,0.33,0.02,0.47
80295,0.18,0.33,0.03,0.46
80296,0.18,0.33,0.04,0.45
80297,0.18,0.33,0.05,0.44
80298,0.18,0.33,0.06,0.43
80299,0.18,0.33,0.07,0.42
80300,0.18,0.33,0.08,0.41
80301,0.18,0.33,0.09,0.4
80302,0.18,0.33,0.1,0.39
80303,0.18,0.33,0.11,0.38
80304,0.18,0.33,0.12,0.37
80305,0.18,0.33,0.13,0.36
80306,0.18,0.33,0.14,0.35
80307,0.18,0.33,0.15,0.34
80308,0.18,0.33,0.16,0.33
80309,0.18,0.33,0.17,0.32
80310,0.18,0.33,0.18,0.31
80311,0.18,0.33,0.19,0.3
80312,0.18,0.33,0.2,0.29
80313,0.18,0.33,0.21,0.28
80314,0.18,0.33,0.22,0.27
80315,0.18,0.33,0.23,0.26
80316,0.18,0.33,0.24,0.25
80317,0.18,0.33,0.25,0.24
80318,0.18,0.33,0.26,0.23
80319,0.18,0.33,0.27,0.22
80320,0.18,0.33,0.28,0.21
80321,0.18,0.33,0.29,0.2
80322,0.18,0.33,0.3,0.19
80323,0.18,0.33,0.31,0.18
80324,0.18,0.33,0.32,0.17
80325,0.18,0.33,0.33,0.16
80326,0.18,0.33,0.34,0.15
80327,0.18,0.33,0.35,0.14
80328,0.18,0.33,0.36,0.13
80329,0.18,0.33,0.37,0.12
80330,0.18,0.33,0.38,0.11
80331,0.18,0.33,0.39,0.1
80332,0.18,0.33,0.4,0.09
80333,0.18,0.33,0.41,0.08
80334,0.18,0.33,0.42,0.07
80335,0.18,0.33,0.43,0.06
80336,0.18,0.33,0.44,0.05
80337,0.18,0.33,0.45,0.04
80338,0.18,0.33,0.46,0.03
80339,0.18,0.33,0.47,0.02
80340,0.18,0.33,0.48,0.01
80341,0.18,0.33,0.49,0.0
80342,0.18,0.34,0.0,0.48
80343,0.18,0.34,0.01,0.47
80344,0.18,0.34,0.02,0.46
80345,0.18,0.34,0.03,0.45
80346,0.18,0.34,0.04,0.44
80347,0.18,0.34,0.05,0.43
80348,0.18,0.34,0.06,0.42
80349,0.18,0.34,0.07,0.41
80350,0.18,0.34,0.08,0.4
80351,0.18,0.34,0.09,0.39
80352,0.18,0.34,0.1,0.38
80353,0.18,0.34,0.11,0.37
80354,0.18,0.34,0.12,0.36
80355,0.18,0.34,0.13,0.35
80356,0.18,0.34,0.14,0.34
80357,0.18,0.34,0.15,0.33
80358,0.18,0.34,0.16,0.32
80359,0.18,0.34,0.17,0.31
80360,0.18,0.34,0.18,0.3
80361,0.18,0.34,0.19,0.29
80362,0.18,0.34,0.2,0.28
80363,0.18,0.34,0.21,0.27
80364,0.18,0.34,0.22,0.26
80365,0.18,0.34,0.23,0.25
80366,0.18,0.34,0.24,0.24
80367,0.18,0.34,0.25,0.23
80368,0.18,0.34,0.26,0.22
80369,0.18,0.34,0.27,0.21
80370,0.18,0.34,0.28,0.2
80371,0.18,0.34,0.29,0.19
80372,0.18,0.34,0.3,0.18
80373,0.18,0.34,0.31,0.17
80374,0.18,0.34,0.32,0.16
80375,0.18,0.34,0.33,0.15
80376,0.18,0.34,0.34,0.14
80377,0.18,0.34,0.35,0.13
80378,0.18,0.34,0.36,0.12
80379,0.18,0.34,0.37,0.11
80380,0.18,0.34,0.38,0.1
80381,0.18,0.34,0.39,0.09
80382,0.18,0.34,0.4,0.08
80383,0.18,0.34,0.41,0.07
80384,0.18,0.34,0.42,0.06
80385,0.18,0.34,0.43,0.05
80386,0.18,0.34,0.44,0.04
80387,0.18,0.34,0.45,0.03
80388,0.18,0.34,0.46,0.02
80389,0.18,0.34,0.47,0.01
80390,0.18,0.34,0.48,0.0
80391,0.18,0.35,0.0,0.47
80392,0.18,0.35,0.01,0.46
80393,0.18,0.35,0.02,0.45
80394,0.18,0.35,0.03,0.44
80395,0.18,0.35,0.04,0.43
80396,0.18,0.35,0.05,0.42
80397,0.18,0.35,0.06,0.41
80398,0.18,0.35,0.07,0.4
80399,0.18,0.35,0.08,0.39
80400,0.18,0.35,0.09,0.38
80401,0.18,0.35,0.1,0.37
80402,0.18,0.35,0.11,0.36
80403,0.18,0.35,0.12,0.35
80404,0.18,0.35,0.13,0.34
80405,0.18,0.35,0.14,0.33
80406,0.18,0.35,0.15,0.32
80407,0.18,0.35,0.16,0.31
80408,0.18,0.35,0.17,0.3
80409,0.18,0.35,0.18,0.29
80410,0.18,0.35,0.19,0.28
80411,0.18,0.35,0.2,0.27
80412,0.18,0.35,0.21,0.26
80413,0.18,0.35,0.22,0.25
80414,0.18,0.35,0.23,0.24
80415,0.18,0.35,0.24,0.23
80416,0.18,0.35,0.25,0.22
80417,0.18,0.35,0.26,0.21
80418,0.18,0.35,0.27,0.2
80419,0.18,0.35,0.28,0.19
80420,0.18,0.35,0.29,0.18
80421,0.18,0.35,0.3,0.17
80422,0.18,0.35,0.31,0.16
80423,0.18,0.35,0.32,0.15
80424,0.18,0.35,0.33,0.14
80425,0.18,0.35,0.34,0.13
80426,0.18,0.35,0.35,0.12
80427,0.18,0.35,0.36,0.11
80428,0.18,0.35,0.37,0.1
80429,0.18,0.35,0.38,0.09
80430,0.18,0.35,0.39,0.08
80431,0.18,0.35,0.4,0.07
80432,0.18,0.35,0.41,0.06
80433,0.18,0.35,0.42,0.05
80434,0.18,0.35,0.43,0.04
80435,0.18,0.35,0.44,0.03
80436,0.18,0.35,0.45,0.02
80437,0.18,0.35,0.46,0.01
80438,0.18,0.35,0.47,0.0
80439,0.18,0.36,0.0,0.46
80440,0.18,0.36,0.01,0.45
80441,0.18,0.36,0.02,0.44
80442,0.18,0.36,0.03,0.43
80443,0.18,0.36,0.04,0.42
80444,0.18,0.36,0.05,0.41
80445,0.18,0.36,0.06,0.4
80446,0.18,0.36,0.07,0.39
80447,0.18,0.36,0.08,0.38
80448,0.18,0.36,0.09,0.37
80449,0.18,0.36,0.1,0.36
80450,0.18,0.36,0.11,0.35
80451,0.18,0.36,0.12,0.34
80452,0.18,0.36,0.13,0.33
80453,0.18,0.36,0.14,0.32
80454,0.18,0.36,0.15,0.31
80455,0.18,0.36,0.16,0.3
80456,0.18,0.36,0.17,0.29
80457,0.18,0.36,0.18,0.28
80458,0.18,0.36,0.19,0.27
80459,0.18,0.36,0.2,0.26
80460,0.18,0.36,0.21,0.25
80461,0.18,0.36,0.22,0.24
80462,0.18,0.36,0.23,0.23
80463,0.18,0.36,0.24,0.22
80464,0.18,0.36,0.25,0.21
80465,0.18,0.36,0.26,0.2
80466,0.18,0.36,0.27,0.19
80467,0.18,0.36,0.28,0.18
80468,0.18,0.36,0.29,0.17
80469,0.18,0.36,0.3,0.16
80470,0.18,0.36,0.31,0.15
80471,0.18,0.36,0.32,0.14
80472,0.18,0.36,0.33,0.13
80473,0.18,0.36,0.34,0.12
80474,0.18,0.36,0.35,0.11
80475,0.18,0.36,0.36,0.1
80476,0.18,0.36,0.37,0.09
80477,0.18,0.36,0.38,0.08
80478,0.18,0.36,0.39,0.07
80479,0.18,0.36,0.4,0.06
80480,0.18,0.36,0.41,0.05
80481,0.18,0.36,0.42,0.04
80482,0.18,0.36,0.43,0.03
80483,0.18,0.36,0.44,0.02
80484,0.18,0.36,0.45,0.01
80485,0.18,0.36,0.46,0.0
80486,0.18,0.37,0.0,0.45
80487,0.18,0.37,0.01,0.44
80488,0.18,0.37,0.02,0.43
80489,0.18,0.37,0.03,0.42
80490,0.18,0.37,0.04,0.41
80491,0.18,0.37,0.05,0.4
80492,0.18,0.37,0.06,0.39
80493,0.18,0.37,0.07,0.38
80494,0.18,0.37,0.08,0.37
80495,0.18,0.37,0.09,0.36
80496,0.18,0.37,0.1,0.35
80497,0.18,0.37,0.11,0.34
80498,0.18,0.37,0.12,0.33
80499,0.18,0.37,0.13,0.32
80500,0.18,0.37,0.14,0.31
80501,0.18,0.37,0.15,0.3
80502,0.18,0.37,0.16,0.29
80503,0.18,0.37,0.17,0.28
80504,0.18,0.37,0.18,0.27
80505,0.18,0.37,0.19,0.26
80506,0.18,0.37,0.2,0.25
80507,0.18,0.37,0.21,0.24
80508,0.18,0.37,0.22,0.23
80509,0.18,0.37,0.23,0.22
80510,0.18,0.37,0.24,0.21
80511,0.18,0.37,0.25,0.2
80512,0.18,0.37,0.26,0.19
80513,0.18,0.37,0.27,0.18
80514,0.18,0.37,0.28,0.17
80515,0.18,0.37,0.29,0.16
80516,0.18,0.37,0.3,0.15
80517,0.18,0.37,0.31,0.14
80518,0.18,0.37,0.32,0.13
80519,0.18,0.37,0.33,0.12
80520,0.18,0.37,0.34,0.11
80521,0.18,0.37,0.35,0.1
80522,0.18,0.37,0.36,0.09
80523,0.18,0.37,0.37,0.08
80524,0.18,0.37,0.38,0.07
80525,0.18,0.37,0.39,0.06
80526,0.18,0.37,0.4,0.05
80527,0.18,0.37,0.41,0.04
80528,0.18,0.37,0.42,0.03
80529,0.18,0.37,0.43,0.02
80530,0.18,0.37,0.44,0.01
80531,0.18,0.37,0.45,0.0
80532,0.18,0.38,0.0,0.44
80533,0.18,0.38,0.01,0.43
80534,0.18,0.38,0.02,0.42
80535,0.18,0.38,0.03,0.41
80536,0.18,0.38,0.04,0.4
80537,0.18,0.38,0.05,0.39
80538,0.18,0.38,0.06,0.38
80539,0.18,0.38,0.07,0.37
80540,0.18,0.38,0.08,0.36
80541,0.18,0.38,0.09,0.35
80542,0.18,0.38,0.1,0.34
80543,0.18,0.38,0.11,0.33
80544,0.18,0.38,0.12,0.32
80545,0.18,0.38,0.13,0.31
80546,0.18,0.38,0.14,0.3
80547,0.18,0.38,0.15,0.29
80548,0.18,0.38,0.16,0.28
80549,0.18,0.38,0.17,0.27
80550,0.18,0.38,0.18,0.26
80551,0.18,0.38,0.19,0.25
80552,0.18,0.38,0.2,0.24
80553,0.18,0.38,0.21,0.23
80554,0.18,0.38,0.22,0.22
80555,0.18,0.38,0.23,0.21
80556,0.18,0.38,0.24,0.2
80557,0.18,0.38,0.25,0.19
80558,0.18,0.38,0.26,0.18
80559,0.18,0.38,0.27,0.17
80560,0.18,0.38,0.28,0.16
80561,0.18,0.38,0.29,0.15
80562,0.18,0.38,0.3,0.14
80563,0.18,0.38,0.31,0.13
80564,0.18,0.38,0.32,0.12
80565,0.18,0.38,0.33,0.11
80566,0.18,0.38,0.34,0.1
80567,0.18,0.38,0.35,0.09
80568,0.18,0.38,0.36,0.08
80569,0.18,0.38,0.37,0.07
80570,0.18,0.38,0.38,0.06
80571,0.18,0.38,0.39,0.05
80572,0.18,0.38,0.4,0.04
80573,0.18,0.38,0.41,0.03
80574,0.18,0.38,0.42,0.02
80575,0.18,0.38,0.43,0.01
80576,0.18,0.38,0.44,0.0
80577,0.18,0.39,0.0,0.43
80578,0.18,0.39,0.01,0.42
80579,0.18,0.39,0.02,0.41
80580,0.18,0.39,0.03,0.4
80581,0.18,0.39,0.04,0.39
80582,0.18,0.39,0.05,0.38
80583,0.18,0.39,0.06,0.37
80584,0.18,0.39,0.07,0.36
80585,0.18,0.39,0.08,0.35
80586,0.18,0.39,0.09,0.34
80587,0.18,0.39,0.1,0.33
80588,0.18,0.39,0.11,0.32
80589,0.18,0.39,0.12,0.31
80590,0.18,0.39,0.13,0.3
80591,0.18,0.39,0.14,0.29
80592,0.18,0.39,0.15,0.28
80593,0.18,0.39,0.16,0.27
80594,0.18,0.39,0.17,0.26
80595,0.18,0.39,0.18,0.25
80596,0.18,0.39,0.19,0.24
80597,0.18,0.39,0.2,0.23
80598,0.18,0.39,0.21,0.22
80599,0.18,0.39,0.22,0.21
80600,0.18,0.39,0.23,0.2
80601,0.18,0.39,0.24,0.19
80602,0.18,0.39,0.25,0.18
80603,0.18,0.39,0.26,0.17
80604,0.18,0.39,0.27,0.16
80605,0.18,0.39,0.28,0.15
80606,0.18,0.39,0.29,0.14
80607,0.18,0.39,0.3,0.13
80608,0.18,0.39,0.31,0.12
80609,0.18,0.39,0.32,0.11
80610,0.18,0.39,0.33,0.1
80611,0.18,0.39,0.34,0.09
80612,0.18,0.39,0.35,0.08
80613,0.18,0.39,0.36,0.07
80614,0.18,0.39,0.37,0.06
80615,0.18,0.39,0.38,0.05
80616,0.18,0.39,0.39,0.04
80617,0.18,0.39,0.4,0.03
80618,0.18,0.39,0.41,0.02
80619,0.18,0.39,0.42,0.01
80620,0.18,0.39,0.43,0.0
80621,0.18,0.4,0.0,0.42
80622,0.18,0.4,0.01,0.41
80623,0.18,0.4,0.02,0.4
80624,0.18,0.4,0.03,0.39
80625,0.18,0.4,0.04,0.38
80626,0.18,0.4,0.05,0.37
80627,0.18,0.4,0.06,0.36
80628,0.18,0.4,0.07,0.35
80629,0.18,0.4,0.08,0.34
80630,0.18,0.4,0.09,0.33
80631,0.18,0.4,0.1,0.32
80632,0.18,0.4,0.11,0.31
80633,0.18,0.4,0.12,0.3
80634,0.18,0.4,0.13,0.29
80635,0.18,0.4,0.14,0.28
80636,0.18,0.4,0.15,0.27
80637,0.18,0.4,0.16,0.26
80638,0.18,0.4,0.17,0.25
80639,0.18,0.4,0.18,0.24
80640,0.18,0.4,0.19,0.23
80641,0.18,0.4,0.2,0.22
80642,0.18,0.4,0.21,0.21
80643,0.18,0.4,0.22,0.2
80644,0.18,0.4,0.23,0.19
80645,0.18,0.4,0.24,0.18
80646,0.18,0.4,0.25,0.17
80647,0.18,0.4,0.26,0.16
80648,0.18,0.4,0.27,0.15
80649,0.18,0.4,0.28,0.14
80650,0.18,0.4,0.29,0.13
80651,0.18,0.4,0.3,0.12
80652,0.18,0.4,0.31,0.11
80653,0.18,0.4,0.32,0.1
80654,0.18,0.4,0.33,0.09
80655,0.18,0.4,0.34,0.08
80656,0.18,0.4,0.35,0.07
80657,0.18,0.4,0.36,0.06
80658,0.18,0.4,0.37,0.05
80659,0.18,0.4,0.38,0.04
80660,0.18,0.4,0.39,0.03
80661,0.18,0.4,0.4,0.02
80662,0.18,0.4,0.41,0.01
80663,0.18,0.4,0.42,0.0
80664,0.18,0.41,0.0,0.41
80665,0.18,0.41,0.01,0.4
80666,0.18,0.41,0.02,0.39
80667,0.18,0.41,0.03,0.38
80668,0.18,0.41,0.04,0.37
80669,0.18,0.41,0.05,0.36
80670,0.18,0.41,0.06,0.35
80671,0.18,0.41,0.07,0.34
80672,0.18,0.41,0.08,0.33
80673,0.18,0.41,0.09,0.32
80674,0.18,0.41,0.1,0.31
80675,0.18,0.41,0.11,0.3
80676,0.18,0.41,0.12,0.29
80677,0.18,0.41,0.13,0.28
80678,0.18,0.41,0.14,0.27
80679,0.18,0.41,0.15,0.26
80680,0.18,0.41,0.16,0.25
80681,0.18,0.41,0.17,0.24
80682,0.18,0.41,0.18,0.23
80683,0.18,0.41,0.19,0.22
80684,0.18,0.41,0.2,0.21
80685,0.18,0.41,0.21,0.2
80686,0.18,0.41,0.22,0.19
80687,0.18,0.41,0.23,0.18
80688,0.18,0.41,0.24,0.17
80689,0.18,0.41,0.25,0.16
80690,0.18,0.41,0.26,0.15
80691,0.18,0.41,0.27,0.14
80692,0.18,0.41,0.28,0.13
80693,0.18,0.41,0.29,0.12
80694,0.18,0.41,0.3,0.11
80695,0.18,0.41,0.31,0.1
80696,0.18,0.41,0.32,0.09
80697,0.18,0.41,0.33,0.08
80698,0.18,0.41,0.34,0.07
80699,0.18,0.41,0.35,0.06
80700,0.18,0.41,0.36,0.05
80701,0.18,0.41,0.37,0.04
80702,0.18,0.41,0.38,0.03
80703,0.18,0.41,0.39,0.02
80704,0.18,0.41,0.4,0.01
80705,0.18,0.41,0.41,0.0
80706,0.18,0.42,0.0,0.4
80707,0.18,0.42,0.01,0.39
80708,0.18,0.42,0.02,0.38
80709,0.18,0.42,0.03,0.37
80710,0.18,0.42,0.04,0.36
80711,0.18,0.42,0.05,0.35
80712,0.18,0.42,0.06,0.34
80713,0.18,0.42,0.07,0.33
80714,0.18,0.42,0.08,0.32
80715,0.18,0.42,0.09,0.31
80716,0.18,0.42,0.1,0.3
80717,0.18,0.42,0.11,0.29
80718,0.18,0.42,0.12,0.28
80719,0.18,0.42,0.13,0.27
80720,0.18,0.42,0.14,0.26
80721,0.18,0.42,0.15,0.25
80722,0.18,0.42,0.16,0.24
80723,0.18,0.42,0.17,0.23
80724,0.18,0.42,0.18,0.22
80725,0.18,0.42,0.19,0.21
80726,0.18,0.42,0.2,0.2
80727,0.18,0.42,0.21,0.19
80728,0.18,0.42,0.22,0.18
80729,0.18,0.42,0.23,0.17
80730,0.18,0.42,0.24,0.16
80731,0.18,0.42,0.25,0.15
80732,0.18,0.42,0.26,0.14
