RankingFuncionPesos,ndcg
40000,0.9558593477096238
40001,0.9549373222292178
40002,0.954402823176865
40003,0.9538335240414224
40004,0.9533008353807444
40005,0.9526125208214977
40006,0.9521204457798373
40007,0.9519526316700853
40008,0.9522691772506497
40009,0.9517450753882115
40010,0.9512560915160349
40011,0.9510272252760733
40012,0.9508568769096097
40013,0.9507440786401014
40014,0.9500128310692356
40015,0.9500146735433269
40016,0.9498582225265159
40017,0.9498507116716338
40018,0.9497649653079255
40019,0.9493318617072348
40020,0.9492882361464657
40021,0.9491798823658065
40022,0.9490204752935522
40023,0.9488261891912215
40024,0.9487424271371439
40025,0.9487293228806092
40026,0.9486388405930466
40027,0.9483542813343756
40028,0.9482061923062424
40029,0.9482061923062424
40030,0.9477833366667539
40031,0.9398777436722914
40032,0.9572617306805132
40033,0.9602719075073345
40034,0.9627267636006805
40035,0.9625914732194539
40036,0.9639044580707655
40037,0.9655874582702401
40038,0.9654318011413492
40039,0.9653547830785896
40040,0.9643300334749506
40041,0.9638076096145394
40042,0.9634618240187723
40043,0.9626977219541396
40044,0.9624040132871512
40045,0.9620622470613814
40046,0.961842641217153
40047,0.9616335191929265
40048,0.9612612018897789
40049,0.961225535319409
40050,0.9619146507404783
40051,0.9617035161065904
40052,0.9613132822320776
40053,0.9618139221694089
40054,0.9618394902064918
40055,0.9612978935502892
40056,0.9616939777616539
40057,0.9616475301154345
40058,0.9613177712126507
40059,0.9610553140801444
40060,0.960429883788936
40061,0.9600459281568557
40062,0.9601843458172616
40063,0.9598537730363809
40064,0.9598752321298349
40065,0.9595616576209911
40066,0.9591082502838276
40067,0.9583205758483887
40068,0.9577127791896521
40069,0.9574628368011494
40070,0.9575500890173743
40071,0.9568287134332298
40072,0.9564414311254166
40073,0.9556119891805293
40074,0.9552360468120841
40075,0.9545562181984799
40076,0.9537716807019142
40077,0.953213543245602
40078,0.9523248120100807
40079,0.9520871285257871
40080,0.9515975843960138
40081,0.9518950311862517
40082,0.9510748983255312
40083,0.9507226188232033
40084,0.9506511630239685
40085,0.9506467662109734
40086,0.9506098526446869
40087,0.9499649155924105
40088,0.94979802185301
40089,0.9497830109904432
40090,0.9497123017836262
40091,0.949768199763317
40092,0.9497427057987895
40093,0.9497330104054399
40094,0.9496476734142955
40095,0.9491654015408524
40096,0.9489487011010082
40097,0.9486394850990001
40098,0.9484200357083272
40099,0.9483561610596
40100,0.9485258781637792
40101,0.9482872330332911
40102,0.9482155874373274
40103,0.9477927317978387
40104,0.9473224430426622
40105,0.9398777436722914
40106,0.9577082198231714
40107,0.9608628234944074
40108,0.9629833754588029
40109,0.9639428743363495
40110,0.9645232712703532
40111,0.9646207994982743
40112,0.9646103299319004
40113,0.9641210775959497
40114,0.963796819527915
40115,0.9626848343062243
40116,0.9621832753538464
40117,0.9614549657526206
40118,0.9611318004161792
40119,0.9609394958952133
40120,0.9617039068948339
40121,0.9620954475496661
40122,0.9618047812378782
40123,0.9618492671257303
40124,0.9618781436989084
40125,0.9615979434484624
40126,0.9616325727152119
40127,0.961334850780608
40128,0.9610386096716083
40129,0.9609856996295558
40130,0.9606402356995707
40131,0.9600920758785948
40132,0.9596904212468476
40133,0.9593418116401481
40134,0.9590449654925116
40135,0.958745418135121
