RankingFuncionPesos,ndcg
130000,0.9633393093325934
130001,0.9625258279903467
130002,0.9615639496740085
130003,0.9609619968588459
130004,0.9599491989695526
130005,0.9591144216730749
130006,0.958654755409199
130007,0.9584610975255703
130008,0.9581407098269259
130009,0.9494167910270871
130010,0.9788285077865423
130011,0.9790084754414843
130012,0.97949102543577
130013,0.9796318293277895
130014,0.9787105742289423
130015,0.9783354051398192
130016,0.9784590438749894
130017,0.9784366848998497
130018,0.9778934298983196
130019,0.9775274662728121
130020,0.9776864813540859
130021,0.9770710241323312
130022,0.9768504939805704
130023,0.9760765051965575
130024,0.9760372474826662
130025,0.9755925625766441
130026,0.9749891882114085
130027,0.9743672133921408
130028,0.9735122125548774
130029,0.9728683777620161
130030,0.972475686686586
130031,0.972592003445118
130032,0.9713382023492064
130033,0.9710464890310728
130034,0.9706115476293268
130035,0.9702707457600995
130036,0.9699900648978199
130037,0.9684834201133068
130038,0.9682330321423499
130039,0.9679599457781769
130040,0.9675771080044078
130041,0.9670628421352377
130042,0.9663370440186883
130043,0.9662858970824001
130044,0.9657653154702556
130045,0.9653221204810736
130046,0.9643536456402708
130047,0.9628874958361363
130048,0.9622312453625604
130049,0.9612116310223472
130050,0.9603104149714035
130051,0.9594526120260867
130052,0.958796393400275
130053,0.9585550103869784
130054,0.9583633864407963
130055,0.9508722116134766
130056,0.9786663597472035
130057,0.9789001758643606
130058,0.9794643653108029
130059,0.9794753565828811
130060,0.9793093062036257
130061,0.9782170599705003
130062,0.9783502151900008
130063,0.9786156906766166
130064,0.9782835419849225
130065,0.9779630278747602
130066,0.9773761317267546
130067,0.9765729214763321
130068,0.9764307029847228
130069,0.9760385520418206
130070,0.9757275440163204
130071,0.9751631567799964
130072,0.9742293424654355
130073,0.9735047878049116
130074,0.9728725462263172
130075,0.9731643978396842
130076,0.9722604012436562
130077,0.9719421409281138
130078,0.9711172634894402
130079,0.9708151467265772
130080,0.9706410613317981
130081,0.96936001306736
130082,0.9688723995468651
130083,0.9684308736538455
130084,0.968206301319351
130085,0.9677893968965917
130086,0.9673408767680652
130087,0.966574132622604
130088,0.9662955216338939
130089,0.9660706709889628
130090,0.9654752384481139
130091,0.9649359010793511
130092,0.9638789884747095
130093,0.9627271829548388
130094,0.9619178168982309
130095,0.9613017974345606
130096,0.9597018930736202
130097,0.9588406312974753
130098,0.958796393400275
130099,0.9585550103869784
130100,0.9508722116134766
130101,0.9786348097132757
130102,0.9793273146946967
130103,0.9793236591452467
130104,0.9793871469110325
130105,0.9794358107650318
130106,0.9783833669862594
130107,0.9786800833461924
130108,0.978275413931288
130109,0.977934128849914
130110,0.9774673042650398
130111,0.9773034400139774
130112,0.9764675982942694
130113,0.9760470253276712
130114,0.975343876132588
130115,0.9746816308983332
130116,0.9743321610217432
130117,0.9745804391637336
130118,0.9734006421680521
130119,0.9728044111619096
130120,0.9726238289978051
130121,0.9722058792680554
130122,0.9717351275325189
130123,0.971047313131499
130124,0.9699209859761487
130125,0.9698177163351642
130126,0.9691877017694798
130127,0.968678112504936
130128,0.9684151717378522
130129,0.9678465998345992
130130,0.9675235231001179
130131,0.9670497202925019
130132,0.9662592735235819
130133,0.9660754305122026
130134,0.9656202990938293
130135,0.9651512233202194
130136,0.9646417949407279
130137,0.9636937787522558
130138,0.9625434246090422
130139,0.961776754315038
130140,0.9608481180878817
130141,0.9593649022645615
130142,0.9587854156661532
130143,0.9586856706439326
130144,0.9511025282017929
130145,0.978535833472127
130146,0.9794549728211667
130147,0.9794993365388286
130148,0.9795994771790294
130149,0.9792516954073794
130150,0.9790477132056749
130151,0.9782770932659575
130152,0.9781964414688868
130153,0.9782344333345235
130154,0.9772924728855052
130155,0.9769069246289208
130156,0.9758424280573565
130157,0.975213613866331
130158,0.974974955083335
130159,0.9753500084944835
130160,0.9741458409346501
130161,0.9738309508868123
130162,0.9731345734227485
130163,0.9727082259780292
130164,0.9722702205177035
130165,0.9720946500649997
130166,0.9708671085224655
130167,0.9702636762833395
130168,0.969876675687572
130169,0.9697610599702736
130170,0.9689009088878625
130171,0.9685941258187101
130172,0.9682023960669772
130173,0.9677060191551542
130174,0.967400423305757
130175,0.9664766483578804
130176,0.9659818728586256
130177,0.9657453392329626
130178,0.9651831298133229
130179,0.9648104355833278
130180,0.9641925337736924
130181,0.9635551200373755
130182,0.9621246238351379
130183,0.9615305462344131
130184,0.9602204391945333
130185,0.9587556172291166
130186,0.9587656633413831
130187,0.9512640026220432
130188,0.9787265398559729
130189,0.979573868371199
130190,0.9797963302627559
130191,0.9791810639441043
130192,0.9787881187721141
130193,0.9790002114744271
130194,0.9780987885674365
130195,0.9778611810441526
130196,0.9773927139783766
130197,0.976519052756761
130198,0.9760205098355476
130199,0.9755525632040452
130200,0.9757611721403704
130201,0.9749357348587657
130202,0.9743431479453182
130203,0.9740890214714581
130204,0.9737059912088513
130205,0.9730516967667037
130206,0.9725830579397674
130207,0.9714795028813616
130208,0.9712428766253969
130209,0.9707002695493113
130210,0.9701839276256952
130211,0.9698635876059831
130212,0.9696224456950128
130213,0.9688341980018302
130214,0.9684849642729555
130215,0.9680700926230719
130216,0.9674417089183045
130217,0.9670520353741676
130218,0.9662511650362341
130219,0.9657020793882417
130220,0.9653550808755705
130221,0.9648440513904571
130222,0.964232090929064
130223,0.9640738687608191
130224,0.9630700193223232
130225,0.9619860067581014
130226,0.961453659015261
130227,0.9597952054644793
130228,0.9587143714585095
130229,0.9511930485921216
130230,0.978369148786629
130231,0.9792595242282954
130232,0.9797871221296722
130233,0.9796582304941042
130234,0.9786223061817845
130235,0.9787238438263592
130236,0.9785059735612489
130237,0.9771884837308348
130238,0.976924284706648
130239,0.9769317807662775
130240,0.976306510413914
130241,0.9756842412239689
130242,0.9751091229740643
130243,0.974887545576647
130244,0.9742931737552257
130245,0.9739406544203696
130246,0.9734227095798422
130247,0.9721096452748562
130248,0.9718325636717977
130249,0.9714019630992311
130250,0.9711911343561469
130251,0.9705783048140916
130252,0.9700491212366701
130253,0.9698151654893976
130254,0.9693100072400591
130255,0.9688816859753668
130256,0.9683089126766465
130257,0.9679499907352777
130258,0.9674513328408397
130259,0.9665772200862752
130260,0.9659537615738134
130261,0.9654625038795266
130262,0.965103020635295
130263,0.9644680442947074
130264,0.9639341587996312
130265,0.9633449946072582
130266,0.9626648939618838
130267,0.961808111991606
130268,0.9606551737150487
130269,0.9595001084587214
130270,0.9516363017475307
130271,0.9782932879633609
130272,0.979063816004761
130273,0.9794853005982206
130274,0.9789888367366518
130275,0.9779788989246778
130276,0.9780349859391698
130277,0.9782180700870398
130278,0.9779015429251168
130279,0.97723601378618
130280,0.976483771507053
130281,0.9759072233096454
130282,0.9757094325781938
130283,0.9751060310733882
130284,0.9748868755267268
130285,0.974243073427159
130286,0.9731610724744626
130287,0.9724922297108904
130288,0.971849947283117
130289,0.9715641641691278
130290,0.9712600011703556
130291,0.9709841703581361
130292,0.970434018465633
130293,0.9700183314321982
130294,0.9697252195431921
