RankingFuncionPesos,ndcg
50000,0.9555241251853402
50001,0.9567557399380097
50002,0.9579266797580621
50003,0.9580878805968641
50004,0.9571160328796703
50005,0.9556139906159868
50006,0.955972844187164
50007,0.954109296835678
50008,0.9524532321086355
50009,0.9522241350947533
50010,0.9517245022553628
50011,0.9510873679601084
50012,0.9506514355098334
50013,0.949312718145162
50014,0.9488664906091052
50015,0.9476368479160463
50016,0.9466554024405941
50017,0.9459958744124476
50018,0.9454761213283911
50019,0.9445790538052289
50020,0.9441194355688921
50021,0.9437803978224808
50022,0.9428167438709668
50023,0.9421073430029131
50024,0.941666495296109
50025,0.9407495206277595
50026,0.9400032607694241
50027,0.9391585273805759
50028,0.937641010462643
50029,0.9368513046690681
50030,0.9357559151233981
50031,0.9348663446122997
50032,0.9339206079176524
50033,0.9331761626295215
50034,0.9329726955942108
50035,0.9321398882840994
50036,0.9314701899130488
50037,0.9311115436038064
50038,0.9301878014228224
50039,0.9298966396271565
50040,0.9274213562612764
50041,0.9260591083383961
50042,0.925430379257557
50043,0.9223770343471743
50044,0.9223770343471743
50045,0.913843577120842
50046,0.9441530740690371
50047,0.9472858180144832
50048,0.9500814070827852
50049,0.9525165248781383
50050,0.9546690349138938
50051,0.9563617603418139
50052,0.9572105560495848
50053,0.9570529372043929
50054,0.9558679606698618
50055,0.9555409101895365
50056,0.9549727884376795
50057,0.9534502287485678
50058,0.9519530157714707
50059,0.9506336062821125
50060,0.9503171682251378
50061,0.9491468170032114
50062,0.9488426898911269
50063,0.948487530745394
50064,0.9479441486028789
50065,0.9472770891435891
50066,0.9459815484462399
50067,0.9456015211194638
50068,0.9450733395608117
50069,0.9440923301708963
50070,0.9436295734882056
50071,0.9431457672642931
50072,0.9424423001253909
50073,0.9417201193867712
50074,0.9409650640010293
50075,0.9394819482732457
50076,0.9391795575637678
50077,0.9378048114425818
50078,0.9365505799769359
50079,0.935466959787394
50080,0.9347670851059539
50081,0.9343945438913159
50082,0.9335947837338852
50083,0.9326508537103236
50084,0.932493872117829
50085,0.9316144854810658
50086,0.9312185342264196
50087,0.9304339155252909
50088,0.9294673586768419
50089,0.9272793117712076
50090,0.9263618791263901
50091,0.9258126698884352
50092,0.9223770343471743
50093,0.9223770343471743
50094,0.913843577120842
50095,0.9430517946175547
50096,0.9466828088951836
50097,0.9490498857959151
50098,0.951565965355015
50099,0.9537859750067263
50100,0.9551765252792596
50101,0.9561138248093877
50102,0.9568403739998897
50103,0.9558573134658693
50104,0.9541448638667325
50105,0.9530395166604131
50106,0.9516445616731807
50107,0.9503008982362997
50108,0.949583883064752
50109,0.9493121684003089
50110,0.948966608940323
50111,0.9482594203317739
50112,0.9479563368175831
50113,0.9476303758126546
50114,0.9468704682281556
50115,0.9455612446706229
50116,0.9449169546321489
50117,0.9444071854531366
50118,0.9439634109659338
50119,0.9434758335948803
50120,0.9425652719190518
50121,0.9414923378830804
50122,0.940480928185148
50123,0.9397080277985133
50124,0.9388013140399725
50125,0.937810240583146
50126,0.9368985884651725
50127,0.9357403018351451
50128,0.9349067030045937
50129,0.9345998750139317
50130,0.9337186145121089
50131,0.932863438290522
50132,0.9324348020198279
50133,0.9320187959861347
50134,0.9311773522153086
50135,0.9306785064310225
50136,0.9285829986617217
50137,0.926633751042945
50138,0.9264318609035072
50139,0.9250489990711966
50140,0.9224584591963181
50141,0.921994634149245
50142,0.913843577120842
50143,0.9419691414923527
50144,0.9459769242138787
50145,0.948127594070444
50146,0.9501445043928819
50147,0.9522727217912761
50148,0.9533116782802376
50149,0.9550423492967041
50150,0.9560528875363764
50151,0.9544058239822889
50152,0.953233491693893
50153,0.9522997576340566
50154,0.9512884161344574
50155,0.9496694955594498
50156,0.9489741914231242
50157,0.9488945811076168
50158,0.9486742308031382
50159,0.9480896550709941
50160,0.9475182873744856
50161,0.9469695348033758
50162,0.9462182806919361
50163,0.945556341108931
50164,0.9447987805385825
50165,0.9441053374463177
50166,0.9436088871688542
50167,0.9422944345218388
50168,0.9415222359916344
50169,0.9407450167070728
50170,0.9394221337599408
50171,0.9383298165164304
50172,0.9378215989709034
50173,0.937104577153994
50174,0.9364126273505048
50175,0.9355186743188222
50176,0.9344368017610414
50177,0.933842748973723
50178,0.9335299053680968
50179,0.9325863919729599
50180,0.9322242891605396
50181,0.9314250057760612
50182,0.9301763095151595
50183,0.9281350734330491
50184,0.9267398685349546
50185,0.9264347875447978
50186,0.9238768493646468
50187,0.9228350833667497
50188,0.9220948929630777
50189,0.9138100305557111
50190,0.9408406710290705
50191,0.9446172377375002
50192,0.9459116575350006
50193,0.9486309816757874
50194,0.9501789221271115
50195,0.9522706038416107
50196,0.9545239145288581
50197,0.9554589936498614
50198,0.9542746185013525
50199,0.9527952799902176
50200,0.9521087344180145
50201,0.9508473830204808
50202,0.9491045611791342
50203,0.9487944214329701
50204,0.9485659860550579
50205,0.947967209616907
50206,0.9476358462476399
50207,0.9472247719079763
50208,0.9466332567748393
50209,0.9457500812621473
50210,0.9451904129607235
50211,0.9439182973189796
50212,0.9433846694740841
50213,0.9428249447099638
50214,0.9418048307455559
50215,0.9405306294230991
50216,0.9394577966602496
50217,0.9384181281257672
50218,0.9378296040180575
50219,0.9373615994192394
50220,0.9369169955445663
50221,0.9356471288717998
50222,0.9350346422298483
50223,0.9344763332454541
50224,0.9337064032660712
50225,0.9330379960070871
50226,0.9322034404912926
50227,0.9315416243106589
50228,0.929714152208765
50229,0.9274206131315758
50230,0.927040452883535
50231,0.9263422657169201
50232,0.9233628156645131
50233,0.9228742979745742
50234,0.9222926827124224
50235,0.9139081115353483
50236,0.9397299005847514
50237,0.94351674265088
50238,0.9448784933081643
50239,0.9472811052762097
50240,0.9494389087594658
50241,0.9521988995235025
50242,0.9540524956366508
50243,0.9544551853328184
50244,0.9538370902682971
50245,0.9523096388884376
50246,0.9518900085340721
50247,0.9501097537501533
50248,0.9484808751351869
50249,0.948257431281577
50250,0.9482971979178325
50251,0.947670428473492
50252,0.9474064218907966
50253,0.9467454667609216
50254,0.946226813180761
50255,0.9448572516255829
50256,0.9444666291222514
50257,0.9434191523390189
50258,0.9428282840250003
50259,0.9416669949346009
50260,0.9406558461598059
50261,0.9395588701344275
50262,0.9385426424851173
50263,0.9378914302326953
50264,0.9376546807915447
50265,0.9366464935727135
50266,0.9360961615535125
50267,0.9353351630135974
50268,0.9349448441702031
50269,0.934105961326077
50270,0.9332155983817053
50271,0.9322665601467501
50272,0.93134497803953
50273,0.9289447152221292
50274,0.9275833453970497
50275,0.9274080518076254
50276,0.9264161605748958
50277,0.9233628156645131
50278,0.9229804154665837
50279,0.9229282783893457
50280,0.9138716452630721
50281,0.9398834702067667
50282,0.9427222006031771
50283,0.9441589599949706
50284,0.945869383035712
50285,0.9486191654672486
50286,0.9515023005539999
50287,0.9537338272707291
50288,0.954206400534086
50289,0.9532468440767279
50290,0.9511633514908349
50291,0.9512844479856055
50292,0.9498885665019582
50293,0.9480722295020744
50294,0.9479423411322125
50295,0.9476170073436334
50296,0.9474550738448534
50297,0.9464117357598585
50298,0.9458665831563613
50299,0.9452094403556561
50300,0.9442764682960392
50301,0.9436003065230908
50302,0.9426544774197664
50303,0.942068316810255
50304,0.9409595140573997
50305,0.9399566196132926
50306,0.9390826899243381
50307,0.9382843473741794
50308,0.9373043109341824
50309,0.9369979775860041
50310,0.936583725607317
50311,0.9357205945419617
50312,0.9352201100430004
50313,0.9348327331493624
50314,0.9338696109658733
50315,0.93249957589333
50316,0.9305529062250689
50317,0.9288388675704625
