RankingFuncionPesos,ndcg
0,0.8726127423254896
1,0.9004363245573306
2,0.8656646637381652
3,0.8537464706447897
4,0.8619825746592025
5,0.9004363245573306
6,0.8672765031492657
7,0.9004363245573306
