id,CATEGORY,SENTIMENT,SCORE,ENTROPY
20099,0.04,0.01,0.0,0.95
20100,0.04,0.01,0.01,0.94
20101,0.04,0.01,0.02,0.93
20102,0.04,0.01,0.03,0.92
20103,0.04,0.01,0.04,0.91
20104,0.04,0.01,0.05,0.9
20105,0.04,0.01,0.06,0.89
20106,0.04,0.01,0.07,0.88
20107,0.04,0.01,0.08,0.87
20108,0.04,0.01,0.09,0.86
20109,0.04,0.01,0.1,0.85
20110,0.04,0.01,0.11,0.84
20111,0.04,0.01,0.12,0.83
20112,0.04,0.01,0.13,0.82
20113,0.04,0.01,0.14,0.81
20114,0.04,0.01,0.15,0.8
20115,0.04,0.01,0.16,0.79
20116,0.04,0.01,0.17,0.78
20117,0.04,0.01,0.18,0.77
20118,0.04,0.01,0.19,0.76
20119,0.04,0.01,0.2,0.75
20120,0.04,0.01,0.21,0.74
20121,0.04,0.01,0.22,0.73
20122,0.04,0.01,0.23,0.72
20123,0.04,0.01,0.24,0.71
20124,0.04,0.01,0.25,0.7
20125,0.04,0.01,0.26,0.69
20126,0.04,0.01,0.27,0.68
20127,0.04,0.01,0.28,0.67
20128,0.04,0.01,0.29,0.66
20129,0.04,0.01,0.3,0.65
20130,0.04,0.01,0.31,0.64
20131,0.04,0.01,0.32,0.63
20132,0.04,0.01,0.33,0.62
20133,0.04,0.01,0.34,0.61
20134,0.04,0.01,0.35,0.6
20135,0.04,0.01,0.36,0.59
20136,0.04,0.01,0.37,0.58
20137,0.04,0.01,0.38,0.57
20138,0.04,0.01,0.39,0.56
20139,0.04,0.01,0.4,0.55
20140,0.04,0.01,0.41,0.54
20141,0.04,0.01,0.42,0.53
20142,0.04,0.01,0.43,0.52
20143,0.04,0.01,0.44,0.51
20144,0.04,0.01,0.45,0.5
20145,0.04,0.01,0.46,0.49
20146,0.04,0.01,0.47,0.48
20147,0.04,0.01,0.48,0.47
20148,0.04,0.01,0.49,0.46
20149,0.04,0.01,0.5,0.45
20150,0.04,0.01,0.51,0.44
20151,0.04,0.01,0.52,0.43
20152,0.04,0.01,0.53,0.42
20153,0.04,0.01,0.54,0.41
20154,0.04,0.01,0.55,0.4
20155,0.04,0.01,0.56,0.39
20156,0.04,0.01,0.57,0.38
20157,0.04,0.01,0.58,0.37
20158,0.04,0.01,0.59,0.36
20159,0.04,0.01,0.6,0.35
20160,0.04,0.01,0.61,0.34
20161,0.04,0.01,0.62,0.33
20162,0.04,0.01,0.63,0.32
20163,0.04,0.01,0.64,0.31
20164,0.04,0.01,0.65,0.3
20165,0.04,0.01,0.66,0.29
20166,0.04,0.01,0.67,0.28
20167,0.04,0.01,0.68,0.27
20168,0.04,0.01,0.69,0.26
20169,0.04,0.01,0.7,0.25
20170,0.04,0.01,0.71,0.24
20171,0.04,0.01,0.72,0.23
20172,0.04,0.01,0.73,0.22
20173,0.04,0.01,0.74,0.21
20174,0.04,0.01,0.75,0.2
20175,0.04,0.01,0.76,0.19
20176,0.04,0.01,0.77,0.18
20177,0.04,0.01,0.78,0.17
20178,0.04,0.01,0.79,0.16
20179,0.04,0.01,0.8,0.15
20180,0.04,0.01,0.81,0.14
20181,0.04,0.01,0.82,0.13
20182,0.04,0.01,0.83,0.12
20183,0.04,0.01,0.84,0.11
20184,0.04,0.01,0.85,0.1
20185,0.04,0.01,0.86,0.09
20186,0.04,0.01,0.87,0.08
20187,0.04,0.01,0.88,0.07
20188,0.04,0.01,0.89,0.06
20189,0.04,0.01,0.9,0.05
20190,0.04,0.01,0.91,0.04
20191,0.04,0.01,0.92,0.03
20192,0.04,0.01,0.93,0.02
20193,0.04,0.01,0.94,0.01
20194,0.04,0.01,0.95,0.0
20195,0.04,0.02,0.0,0.94
20196,0.04,0.02,0.01,0.93
20197,0.04,0.02,0.02,0.92
20198,0.04,0.02,0.03,0.91
20199,0.04,0.02,0.04,0.9
20200,0.04,0.02,0.05,0.89
20201,0.04,0.02,0.06,0.88
20202,0.04,0.02,0.07,0.87
20203,0.04,0.02,0.08,0.86
20204,0.04,0.02,0.09,0.85
20205,0.04,0.02,0.1,0.84
20206,0.04,0.02,0.11,0.83
20207,0.04,0.02,0.12,0.82
20208,0.04,0.02,0.13,0.81
20209,0.04,0.02,0.14,0.8
20210,0.04,0.02,0.15,0.79
20211,0.04,0.02,0.16,0.78
20212,0.04,0.02,0.17,0.77
20213,0.04,0.02,0.18,0.76
20214,0.04,0.02,0.19,0.75
20215,0.04,0.02,0.2,0.74
20216,0.04,0.02,0.21,0.73
20217,0.04,0.02,0.22,0.72
20218,0.04,0.02,0.23,0.71
20219,0.04,0.02,0.24,0.7
20220,0.04,0.02,0.25,0.69
20221,0.04,0.02,0.26,0.68
20222,0.04,0.02,0.27,0.67
20223,0.04,0.02,0.28,0.66
20224,0.04,0.02,0.29,0.65
20225,0.04,0.02,0.3,0.64
20226,0.04,0.02,0.31,0.63
20227,0.04,0.02,0.32,0.62
20228,0.04,0.02,0.33,0.61
20229,0.04,0.02,0.34,0.6
20230,0.04,0.02,0.35,0.59
20231,0.04,0.02,0.36,0.58
20232,0.04,0.02,0.37,0.57
20233,0.04,0.02,0.38,0.56
20234,0.04,0.02,0.39,0.55
20235,0.04,0.02,0.4,0.54
20236,0.04,0.02,0.41,0.53
20237,0.04,0.02,0.42,0.52
20238,0.04,0.02,0.43,0.51
20239,0.04,0.02,0.44,0.5
20240,0.04,0.02,0.45,0.49
20241,0.04,0.02,0.46,0.48
20242,0.04,0.02,0.47,0.47
20243,0.04,0.02,0.48,0.46
20244,0.04,0.02,0.49,0.45
20245,0.04,0.02,0.5,0.44
20246,0.04,0.02,0.51,0.43
20247,0.04,0.02,0.52,0.42
20248,0.04,0.02,0.53,0.41
20249,0.04,0.02,0.54,0.4
20250,0.04,0.02,0.55,0.39
20251,0.04,0.02,0.56,0.38
20252,0.04,0.02,0.57,0.37
20253,0.04,0.02,0.58,0.36
20254,0.04,0.02,0.59,0.35
20255,0.04,0.02,0.6,0.34
20256,0.04,0.02,0.61,0.33
20257,0.04,0.02,0.62,0.32
20258,0.04,0.02,0.63,0.31
20259,0.04,0.02,0.64,0.3
20260,0.04,0.02,0.65,0.29
20261,0.04,0.02,0.66,0.28
20262,0.04,0.02,0.67,0.27
20263,0.04,0.02,0.68,0.26
20264,0.04,0.02,0.69,0.25
20265,0.04,0.02,0.7,0.24
20266,0.04,0.02,0.71,0.23
20267,0.04,0.02,0.72,0.22
20268,0.04,0.02,0.73,0.21
20269,0.04,0.02,0.74,0.2
20270,0.04,0.02,0.75,0.19
20271,0.04,0.02,0.76,0.18
20272,0.04,0.02,0.77,0.17
20273,0.04,0.02,0.78,0.16
20274,0.04,0.02,0.79,0.15
20275,0.04,0.02,0.8,0.14
20276,0.04,0.02,0.81,0.13
20277,0.04,0.02,0.82,0.12
20278,0.04,0.02,0.83,0.11
20279,0.04,0.02,0.84,0.1
20280,0.04,0.02,0.85,0.09
20281,0.04,0.02,0.86,0.08
20282,0.04,0.02,0.87,0.07
20283,0.04,0.02,0.88,0.06
20284,0.04,0.02,0.89,0.05
20285,0.04,0.02,0.9,0.04
20286,0.04,0.02,0.91,0.03
20287,0.04,0.02,0.92,0.02
20288,0.04,0.02,0.93,0.01
20289,0.04,0.02,0.94,0.0
20290,0.04,0.03,0.0,0.93
20291,0.04,0.03,0.01,0.92
20292,0.04,0.03,0.02,0.91
20293,0.04,0.03,0.03,0.9
20294,0.04,0.03,0.04,0.89
20295,0.04,0.03,0.05,0.88
20296,0.04,0.03,0.06,0.87
20297,0.04,0.03,0.07,0.86
20298,0.04,0.03,0.08,0.85
20299,0.04,0.03,0.09,0.84
20300,0.04,0.03,0.1,0.83
20301,0.04,0.03,0.11,0.82
20302,0.04,0.03,0.12,0.81
20303,0.04,0.03,0.13,0.8
20304,0.04,0.03,0.14,0.79
20305,0.04,0.03,0.15,0.78
20306,0.04,0.03,0.16,0.77
20307,0.04,0.03,0.17,0.76
20308,0.04,0.03,0.18,0.75
20309,0.04,0.03,0.19,0.74
20310,0.04,0.03,0.2,0.73
20311,0.04,0.03,0.21,0.72
20312,0.04,0.03,0.22,0.71
20313,0.04,0.03,0.23,0.7
20314,0.04,0.03,0.24,0.69
20315,0.04,0.03,0.25,0.68
20316,0.04,0.03,0.26,0.67
20317,0.04,0.03,0.27,0.66
20318,0.04,0.03,0.28,0.65
20319,0.04,0.03,0.29,0.64
20320,0.04,0.03,0.3,0.63
20321,0.04,0.03,0.31,0.62
20322,0.04,0.03,0.32,0.61
20323,0.04,0.03,0.33,0.6
20324,0.04,0.03,0.34,0.59
20325,0.04,0.03,0.35,0.58
20326,0.04,0.03,0.36,0.57
20327,0.04,0.03,0.37,0.56
20328,0.04,0.03,0.38,0.55
20329,0.04,0.03,0.39,0.54
20330,0.04,0.03,0.4,0.53
20331,0.04,0.03,0.41,0.52
20332,0.04,0.03,0.42,0.51
20333,0.04,0.03,0.43,0.5
20334,0.04,0.03,0.44,0.49
20335,0.04,0.03,0.45,0.48
20336,0.04,0.03,0.46,0.47
20337,0.04,0.03,0.47,0.46
20338,0.04,0.03,0.48,0.45
20339,0.04,0.03,0.49,0.44
20340,0.04,0.03,0.5,0.43
20341,0.04,0.03,0.51,0.42
20342,0.04,0.03,0.52,0.41
20343,0.04,0.03,0.53,0.4
20344,0.04,0.03,0.54,0.39
20345,0.04,0.03,0.55,0.38
20346,0.04,0.03,0.56,0.37
20347,0.04,0.03,0.57,0.36
20348,0.04,0.03,0.58,0.35
20349,0.04,0.03,0.59,0.34
20350,0.04,0.03,0.6,0.33
20351,0.04,0.03,0.61,0.32
20352,0.04,0.03,0.62,0.31
20353,0.04,0.03,0.63,0.3
20354,0.04,0.03,0.64,0.29
20355,0.04,0.03,0.65,0.28
20356,0.04,0.03,0.66,0.27
20357,0.04,0.03,0.67,0.26
20358,0.04,0.03,0.68,0.25
20359,0.04,0.03,0.69,0.24
20360,0.04,0.03,0.7,0.23
20361,0.04,0.03,0.71,0.22
20362,0.04,0.03,0.72,0.21
20363,0.04,0.03,0.73,0.2
20364,0.04,0.03,0.74,0.19
20365,0.04,0.03,0.75,0.18
20366,0.04,0.03,0.76,0.17
20367,0.04,0.03,0.77,0.16
20368,0.04,0.03,0.78,0.15
20369,0.04,0.03,0.79,0.14
20370,0.04,0.03,0.8,0.13
20371,0.04,0.03,0.81,0.12
20372,0.04,0.03,0.82,0.11
20373,0.04,0.03,0.83,0.1
20374,0.04,0.03,0.84,0.09
20375,0.04,0.03,0.85,0.08
20376,0.04,0.03,0.86,0.07
20377,0.04,0.03,0.87,0.06
20378,0.04,0.03,0.88,0.05
20379,0.04,0.03,0.89,0.04
20380,0.04,0.03,0.9,0.03
20381,0.04,0.03,0.91,0.02
20382,0.04,0.03,0.92,0.01
20383,0.04,0.03,0.93,0.0
20384,0.04,0.04,0.0,0.92
20385,0.04,0.04,0.01,0.91
20386,0.04,0.04,0.02,0.9
20387,0.04,0.04,0.03,0.89
20388,0.04,0.04,0.04,0.88
20389,0.04,0.04,0.05,0.87
20390,0.04,0.04,0.06,0.86
20391,0.04,0.04,0.07,0.85
20392,0.04,0.04,0.08,0.84
20393,0.04,0.04,0.09,0.83
20394,0.04,0.04,0.1,0.82
20395,0.04,0.04,0.11,0.81
20396,0.04,0.04,0.12,0.8
20397,0.04,0.04,0.13,0.79
20398,0.04,0.04,0.14,0.78
20399,0.04,0.04,0.15,0.77
20400,0.04,0.04,0.16,0.76
20401,0.04,0.04,0.17,0.75
20402,0.04,0.04,0.18,0.74
20403,0.04,0.04,0.19,0.73
20404,0.04,0.04,0.2,0.72
20405,0.04,0.04,0.21,0.71
20406,0.04,0.04,0.22,0.7
20407,0.04,0.04,0.23,0.69
20408,0.04,0.04,0.24,0.68
20409,0.04,0.04,0.25,0.67
20410,0.04,0.04,0.26,0.66
20411,0.04,0.04,0.27,0.65
20412,0.04,0.04,0.28,0.64
20413,0.04,0.04,0.29,0.63
20414,0.04,0.04,0.3,0.62
20415,0.04,0.04,0.31,0.61
20416,0.04,0.04,0.32,0.6
20417,0.04,0.04,0.33,0.59
20418,0.04,0.04,0.34,0.58
20419,0.04,0.04,0.35,0.57
20420,0.04,0.04,0.36,0.56
20421,0.04,0.04,0.37,0.55
20422,0.04,0.04,0.38,0.54
20423,0.04,0.04,0.39,0.53
20424,0.04,0.04,0.4,0.52
20425,0.04,0.04,0.41,0.51
20426,0.04,0.04,0.42,0.5
20427,0.04,0.04,0.43,0.49
20428,0.04,0.04,0.44,0.48
20429,0.04,0.04,0.45,0.47
20430,0.04,0.04,0.46,0.46
20431,0.04,0.04,0.47,0.45
20432,0.04,0.04,0.48,0.44
20433,0.04,0.04,0.49,0.43
20434,0.04,0.04,0.5,0.42
20435,0.04,0.04,0.51,0.41
20436,0.04,0.04,0.52,0.4
20437,0.04,0.04,0.53,0.39
20438,0.04,0.04,0.54,0.38
20439,0.04,0.04,0.55,0.37
20440,0.04,0.04,0.56,0.36
20441,0.04,0.04,0.57,0.35
20442,0.04,0.04,0.58,0.34
20443,0.04,0.04,0.59,0.33
20444,0.04,0.04,0.6,0.32
20445,0.04,0.04,0.61,0.31
20446,0.04,0.04,0.62,0.3
20447,0.04,0.04,0.63,0.29
20448,0.04,0.04,0.64,0.28
20449,0.04,0.04,0.65,0.27
20450,0.04,0.04,0.66,0.26
20451,0.04,0.04,0.67,0.25
20452,0.04,0.04,0.68,0.24
20453,0.04,0.04,0.69,0.23
20454,0.04,0.04,0.7,0.22
20455,0.04,0.04,0.71,0.21
20456,0.04,0.04,0.72,0.2
20457,0.04,0.04,0.73,0.19
20458,0.04,0.04,0.74,0.18
20459,0.04,0.04,0.75,0.17
20460,0.04,0.04,0.76,0.16
20461,0.04,0.04,0.77,0.15
20462,0.04,0.04,0.78,0.14
20463,0.04,0.04,0.79,0.13
20464,0.04,0.04,0.8,0.12
20465,0.04,0.04,0.81,0.11
20466,0.04,0.04,0.82,0.1
20467,0.04,0.04,0.83,0.09
20468,0.04,0.04,0.84,0.08
20469,0.04,0.04,0.85,0.07
20470,0.04,0.04,0.86,0.06
20471,0.04,0.04,0.87,0.05
20472,0.04,0.04,0.88,0.04
20473,0.04,0.04,0.89,0.03
20474,0.04,0.04,0.9,0.02
20475,0.04,0.04,0.91,0.01
20476,0.04,0.04,0.92,0.0
20477,0.04,0.05,0.0,0.91
20478,0.04,0.05,0.01,0.9
20479,0.04,0.05,0.02,0.89
20480,0.04,0.05,0.03,0.88
20481,0.04,0.05,0.04,0.87
20482,0.04,0.05,0.05,0.86
20483,0.04,0.05,0.06,0.85
20484,0.04,0.05,0.07,0.84
20485,0.04,0.05,0.08,0.83
20486,0.04,0.05,0.09,0.82
20487,0.04,0.05,0.1,0.81
20488,0.04,0.05,0.11,0.8
20489,0.04,0.05,0.12,0.79
20490,0.04,0.05,0.13,0.78
20491,0.04,0.05,0.14,0.77
20492,0.04,0.05,0.15,0.76
20493,0.04,0.05,0.16,0.75
20494,0.04,0.05,0.17,0.74
20495,0.04,0.05,0.18,0.73
20496,0.04,0.05,0.19,0.72
20497,0.04,0.05,0.2,0.71
20498,0.04,0.05,0.21,0.7
20499,0.04,0.05,0.22,0.69
20500,0.04,0.05,0.23,0.68
20501,0.04,0.05,0.24,0.67
20502,0.04,0.05,0.25,0.66
20503,0.04,0.05,0.26,0.65
20504,0.04,0.05,0.27,0.64
20505,0.04,0.05,0.28,0.63
20506,0.04,0.05,0.29,0.62
20507,0.04,0.05,0.3,0.61
20508,0.04,0.05,0.31,0.6
20509,0.04,0.05,0.32,0.59
20510,0.04,0.05,0.33,0.58
20511,0.04,0.05,0.34,0.57
20512,0.04,0.05,0.35,0.56
20513,0.04,0.05,0.36,0.55
20514,0.04,0.05,0.37,0.54
20515,0.04,0.05,0.38,0.53
20516,0.04,0.05,0.39,0.52
20517,0.04,0.05,0.4,0.51
20518,0.04,0.05,0.41,0.5
20519,0.04,0.05,0.42,0.49
20520,0.04,0.05,0.43,0.48
20521,0.04,0.05,0.44,0.47
20522,0.04,0.05,0.45,0.46
20523,0.04,0.05,0.46,0.45
20524,0.04,0.05,0.47,0.44
20525,0.04,0.05,0.48,0.43
20526,0.04,0.05,0.49,0.42
20527,0.04,0.05,0.5,0.41
20528,0.04,0.05,0.51,0.4
20529,0.04,0.05,0.52,0.39
20530,0.04,0.05,0.53,0.38
20531,0.04,0.05,0.54,0.37
20532,0.04,0.05,0.55,0.36
20533,0.04,0.05,0.56,0.35
20534,0.04,0.05,0.57,0.34
20535,0.04,0.05,0.58,0.33
20536,0.04,0.05,0.59,0.32
20537,0.04,0.05,0.6,0.31
20538,0.04,0.05,0.61,0.3
20539,0.04,0.05,0.62,0.29
20540,0.04,0.05,0.63,0.28
20541,0.04,0.05,0.64,0.27
20542,0.04,0.05,0.65,0.26
20543,0.04,0.05,0.66,0.25
20544,0.04,0.05,0.67,0.24
20545,0.04,0.05,0.68,0.23
20546,0.04,0.05,0.69,0.22
20547,0.04,0.05,0.7,0.21
20548,0.04,0.05,0.71,0.2
20549,0.04,0.05,0.72,0.19
20550,0.04,0.05,0.73,0.18
20551,0.04,0.05,0.74,0.17
20552,0.04,0.05,0.75,0.16
20553,0.04,0.05,0.76,0.15
20554,0.04,0.05,0.77,0.14
20555,0.04,0.05,0.78,0.13
20556,0.04,0.05,0.79,0.12
20557,0.04,0.05,0.8,0.11
20558,0.04,0.05,0.81,0.1
20559,0.04,0.05,0.82,0.09
20560,0.04,0.05,0.83,0.08
20561,0.04,0.05,0.84,0.07
20562,0.04,0.05,0.85,0.06
20563,0.04,0.05,0.86,0.05
20564,0.04,0.05,0.87,0.04
20565,0.04,0.05,0.88,0.03
20566,0.04,0.05,0.89,0.02
20567,0.04,0.05,0.9,0.01
20568,0.04,0.05,0.91,0.0
20569,0.04,0.06,0.0,0.9
20570,0.04,0.06,0.01,0.89
20571,0.04,0.06,0.02,0.88
20572,0.04,0.06,0.03,0.87
20573,0.04,0.06,0.04,0.86
20574,0.04,0.06,0.05,0.85
20575,0.04,0.06,0.06,0.84
20576,0.04,0.06,0.07,0.83
20577,0.04,0.06,0.08,0.82
20578,0.04,0.06,0.09,0.81
20579,0.04,0.06,0.1,0.8
20580,0.04,0.06,0.11,0.79
20581,0.04,0.06,0.12,0.78
20582,0.04,0.06,0.13,0.77
20583,0.04,0.06,0.14,0.76
20584,0.04,0.06,0.15,0.75
20585,0.04,0.06,0.16,0.74
20586,0.04,0.06,0.17,0.73
20587,0.04,0.06,0.18,0.72
20588,0.04,0.06,0.19,0.71
20589,0.04,0.06,0.2,0.7
20590,0.04,0.06,0.21,0.69
20591,0.04,0.06,0.22,0.68
20592,0.04,0.06,0.23,0.67
20593,0.04,0.06,0.24,0.66
20594,0.04,0.06,0.25,0.65
20595,0.04,0.06,0.26,0.64
20596,0.04,0.06,0.27,0.63
20597,0.04,0.06,0.28,0.62
20598,0.04,0.06,0.29,0.61
20599,0.04,0.06,0.3,0.6
20600,0.04,0.06,0.31,0.59
20601,0.04,0.06,0.32,0.58
20602,0.04,0.06,0.33,0.57
20603,0.04,0.06,0.34,0.56
20604,0.04,0.06,0.35,0.55
20605,0.04,0.06,0.36,0.54
20606,0.04,0.06,0.37,0.53
20607,0.04,0.06,0.38,0.52
20608,0.04,0.06,0.39,0.51
20609,0.04,0.06,0.4,0.5
20610,0.04,0.06,0.41,0.49
20611,0.04,0.06,0.42,0.48
20612,0.04,0.06,0.43,0.47
20613,0.04,0.06,0.44,0.46
20614,0.04,0.06,0.45,0.45
20615,0.04,0.06,0.46,0.44
20616,0.04,0.06,0.47,0.43
20617,0.04,0.06,0.48,0.42
20618,0.04,0.06,0.49,0.41
20619,0.04,0.06,0.5,0.4
20620,0.04,0.06,0.51,0.39
20621,0.04,0.06,0.52,0.38
20622,0.04,0.06,0.53,0.37
20623,0.04,0.06,0.54,0.36
20624,0.04,0.06,0.55,0.35
20625,0.04,0.06,0.56,0.34
20626,0.04,0.06,0.57,0.33
20627,0.04,0.06,0.58,0.32
20628,0.04,0.06,0.59,0.31
20629,0.04,0.06,0.6,0.3
20630,0.04,0.06,0.61,0.29
20631,0.04,0.06,0.62,0.28
20632,0.04,0.06,0.63,0.27
20633,0.04,0.06,0.64,0.26
20634,0.04,0.06,0.65,0.25
20635,0.04,0.06,0.66,0.24
20636,0.04,0.06,0.67,0.23
20637,0.04,0.06,0.68,0.22
20638,0.04,0.06,0.69,0.21
20639,0.04,0.06,0.7,0.2
20640,0.04,0.06,0.71,0.19
20641,0.04,0.06,0.72,0.18
20642,0.04,0.06,0.73,0.17
20643,0.04,0.06,0.74,0.16
20644,0.04,0.06,0.75,0.15
20645,0.04,0.06,0.76,0.14
20646,0.04,0.06,0.77,0.13
20647,0.04,0.06,0.78,0.12
20648,0.04,0.06,0.79,0.11
20649,0.04,0.06,0.8,0.1
20650,0.04,0.06,0.81,0.09
20651,0.04,0.06,0.82,0.08
20652,0.04,0.06,0.83,0.07
20653,0.04,0.06,0.84,0.06
20654,0.04,0.06,0.85,0.05
20655,0.04,0.06,0.86,0.04
20656,0.04,0.06,0.87,0.03
20657,0.04,0.06,0.88,0.02
20658,0.04,0.06,0.89,0.01
20659,0.04,0.06,0.9,0.0
20660,0.04,0.07,0.0,0.89
20661,0.04,0.07,0.01,0.88
20662,0.04,0.07,0.02,0.87
20663,0.04,0.07,0.03,0.86
20664,0.04,0.07,0.04,0.85
20665,0.04,0.07,0.05,0.84
20666,0.04,0.07,0.06,0.83
20667,0.04,0.07,0.07,0.82
20668,0.04,0.07,0.08,0.81
20669,0.04,0.07,0.09,0.8
20670,0.04,0.07,0.1,0.79
20671,0.04,0.07,0.11,0.78
20672,0.04,0.07,0.12,0.77
20673,0.04,0.07,0.13,0.76
20674,0.04,0.07,0.14,0.75
20675,0.04,0.07,0.15,0.74
20676,0.04,0.07,0.16,0.73
20677,0.04,0.07,0.17,0.72
20678,0.04,0.07,0.18,0.71
20679,0.04,0.07,0.19,0.7
20680,0.04,0.07,0.2,0.69
20681,0.04,0.07,0.21,0.68
20682,0.04,0.07,0.22,0.67
20683,0.04,0.07,0.23,0.66
20684,0.04,0.07,0.24,0.65
20685,0.04,0.07,0.25,0.64
20686,0.04,0.07,0.26,0.63
20687,0.04,0.07,0.27,0.62
20688,0.04,0.07,0.28,0.61
20689,0.04,0.07,0.29,0.6
20690,0.04,0.07,0.3,0.59
20691,0.04,0.07,0.31,0.58
20692,0.04,0.07,0.32,0.57
20693,0.04,0.07,0.33,0.56
20694,0.04,0.07,0.34,0.55
20695,0.04,0.07,0.35,0.54
20696,0.04,0.07,0.36,0.53
20697,0.04,0.07,0.37,0.52
20698,0.04,0.07,0.38,0.51
20699,0.04,0.07,0.39,0.5
20700,0.04,0.07,0.4,0.49
20701,0.04,0.07,0.41,0.48
20702,0.04,0.07,0.42,0.47
20703,0.04,0.07,0.43,0.46
20704,0.04,0.07,0.44,0.45
20705,0.04,0.07,0.45,0.44
20706,0.04,0.07,0.46,0.43
20707,0.04,0.07,0.47,0.42
20708,0.04,0.07,0.48,0.41
20709,0.04,0.07,0.49,0.4
20710,0.04,0.07,0.5,0.39
20711,0.04,0.07,0.51,0.38
20712,0.04,0.07,0.52,0.37
20713,0.04,0.07,0.53,0.36
20714,0.04,0.07,0.54,0.35
20715,0.04,0.07,0.55,0.34
20716,0.04,0.07,0.56,0.33
20717,0.04,0.07,0.57,0.32
20718,0.04,0.07,0.58,0.31
20719,0.04,0.07,0.59,0.3
20720,0.04,0.07,0.6,0.29
20721,0.04,0.07,0.61,0.28
20722,0.04,0.07,0.62,0.27
20723,0.04,0.07,0.63,0.26
20724,0.04,0.07,0.64,0.25
20725,0.04,0.07,0.65,0.24
20726,0.04,0.07,0.66,0.23
20727,0.04,0.07,0.67,0.22
20728,0.04,0.07,0.68,0.21
20729,0.04,0.07,0.69,0.2
20730,0.04,0.07,0.7,0.19
20731,0.04,0.07,0.71,0.18
20732,0.04,0.07,0.72,0.17
