id,CATEGORY,SENTIMENT,SCORE,ENTROPY
90319,0.21,0.31,0.13,0.35
90320,0.21,0.31,0.14,0.34
90321,0.21,0.31,0.15,0.33
90322,0.21,0.31,0.16,0.32
90323,0.21,0.31,0.17,0.31
90324,0.21,0.31,0.18,0.3
90325,0.21,0.31,0.19,0.29
90326,0.21,0.31,0.2,0.28
90327,0.21,0.31,0.21,0.27
90328,0.21,0.31,0.22,0.26
90329,0.21,0.31,0.23,0.25
90330,0.21,0.31,0.24,0.24
90331,0.21,0.31,0.25,0.23
90332,0.21,0.31,0.26,0.22
90333,0.21,0.31,0.27,0.21
90334,0.21,0.31,0.28,0.2
90335,0.21,0.31,0.29,0.19
90336,0.21,0.31,0.3,0.18
90337,0.21,0.31,0.31,0.17
90338,0.21,0.31,0.32,0.16
90339,0.21,0.31,0.33,0.15
90340,0.21,0.31,0.34,0.14
90341,0.21,0.31,0.35,0.13
90342,0.21,0.31,0.36,0.12
90343,0.21,0.31,0.37,0.11
90344,0.21,0.31,0.38,0.1
90345,0.21,0.31,0.39,0.09
90346,0.21,0.31,0.4,0.08
90347,0.21,0.31,0.41,0.07
90348,0.21,0.31,0.42,0.06
90349,0.21,0.31,0.43,0.05
90350,0.21,0.31,0.44,0.04
90351,0.21,0.31,0.45,0.03
90352,0.21,0.31,0.46,0.02
90353,0.21,0.31,0.47,0.01
90354,0.21,0.31,0.48,0.0
90355,0.21,0.32,0.0,0.47
90356,0.21,0.32,0.01,0.46
90357,0.21,0.32,0.02,0.45
90358,0.21,0.32,0.03,0.44
90359,0.21,0.32,0.04,0.43
90360,0.21,0.32,0.05,0.42
90361,0.21,0.32,0.06,0.41
90362,0.21,0.32,0.07,0.4
90363,0.21,0.32,0.08,0.39
90364,0.21,0.32,0.09,0.38
90365,0.21,0.32,0.1,0.37
90366,0.21,0.32,0.11,0.36
90367,0.21,0.32,0.12,0.35
90368,0.21,0.32,0.13,0.34
90369,0.21,0.32,0.14,0.33
90370,0.21,0.32,0.15,0.32
90371,0.21,0.32,0.16,0.31
90372,0.21,0.32,0.17,0.3
90373,0.21,0.32,0.18,0.29
90374,0.21,0.32,0.19,0.28
90375,0.21,0.32,0.2,0.27
90376,0.21,0.32,0.21,0.26
90377,0.21,0.32,0.22,0.25
90378,0.21,0.32,0.23,0.24
90379,0.21,0.32,0.24,0.23
90380,0.21,0.32,0.25,0.22
90381,0.21,0.32,0.26,0.21
90382,0.21,0.32,0.27,0.2
90383,0.21,0.32,0.28,0.19
90384,0.21,0.32,0.29,0.18
90385,0.21,0.32,0.3,0.17
90386,0.21,0.32,0.31,0.16
90387,0.21,0.32,0.32,0.15
90388,0.21,0.32,0.33,0.14
90389,0.21,0.32,0.34,0.13
90390,0.21,0.32,0.35,0.12
90391,0.21,0.32,0.36,0.11
90392,0.21,0.32,0.37,0.1
90393,0.21,0.32,0.38,0.09
90394,0.21,0.32,0.39,0.08
90395,0.21,0.32,0.4,0.07
90396,0.21,0.32,0.41,0.06
90397,0.21,0.32,0.42,0.05
90398,0.21,0.32,0.43,0.04
90399,0.21,0.32,0.44,0.03
90400,0.21,0.32,0.45,0.02
90401,0.21,0.32,0.46,0.01
90402,0.21,0.32,0.47,0.0
90403,0.21,0.33,0.0,0.46
90404,0.21,0.33,0.01,0.45
90405,0.21,0.33,0.02,0.44
90406,0.21,0.33,0.03,0.43
90407,0.21,0.33,0.04,0.42
90408,0.21,0.33,0.05,0.41
90409,0.21,0.33,0.06,0.4
90410,0.21,0.33,0.07,0.39
90411,0.21,0.33,0.08,0.38
90412,0.21,0.33,0.09,0.37
90413,0.21,0.33,0.1,0.36
90414,0.21,0.33,0.11,0.35
90415,0.21,0.33,0.12,0.34
90416,0.21,0.33,0.13,0.33
90417,0.21,0.33,0.14,0.32
90418,0.21,0.33,0.15,0.31
90419,0.21,0.33,0.16,0.3
90420,0.21,0.33,0.17,0.29
90421,0.21,0.33,0.18,0.28
90422,0.21,0.33,0.19,0.27
90423,0.21,0.33,0.2,0.26
90424,0.21,0.33,0.21,0.25
90425,0.21,0.33,0.22,0.24
90426,0.21,0.33,0.23,0.23
90427,0.21,0.33,0.24,0.22
90428,0.21,0.33,0.25,0.21
90429,0.21,0.33,0.26,0.2
90430,0.21,0.33,0.27,0.19
90431,0.21,0.33,0.28,0.18
90432,0.21,0.33,0.29,0.17
90433,0.21,0.33,0.3,0.16
90434,0.21,0.33,0.31,0.15
90435,0.21,0.33,0.32,0.14
90436,0.21,0.33,0.33,0.13
90437,0.21,0.33,0.34,0.12
90438,0.21,0.33,0.35,0.11
90439,0.21,0.33,0.36,0.1
90440,0.21,0.33,0.37,0.09
90441,0.21,0.33,0.38,0.08
90442,0.21,0.33,0.39,0.07
90443,0.21,0.33,0.4,0.06
90444,0.21,0.33,0.41,0.05
90445,0.21,0.33,0.42,0.04
90446,0.21,0.33,0.43,0.03
90447,0.21,0.33,0.44,0.02
90448,0.21,0.33,0.45,0.01
90449,0.21,0.33,0.46,0.0
90450,0.21,0.34,0.0,0.45
90451,0.21,0.34,0.01,0.44
90452,0.21,0.34,0.02,0.43
90453,0.21,0.34,0.03,0.42
90454,0.21,0.34,0.04,0.41
90455,0.21,0.34,0.05,0.4
90456,0.21,0.34,0.06,0.39
90457,0.21,0.34,0.07,0.38
90458,0.21,0.34,0.08,0.37
90459,0.21,0.34,0.09,0.36
90460,0.21,0.34,0.1,0.35
90461,0.21,0.34,0.11,0.34
90462,0.21,0.34,0.12,0.33
90463,0.21,0.34,0.13,0.32
90464,0.21,0.34,0.14,0.31
90465,0.21,0.34,0.15,0.3
90466,0.21,0.34,0.16,0.29
90467,0.21,0.34,0.17,0.28
90468,0.21,0.34,0.18,0.27
90469,0.21,0.34,0.19,0.26
90470,0.21,0.34,0.2,0.25
90471,0.21,0.34,0.21,0.24
90472,0.21,0.34,0.22,0.23
90473,0.21,0.34,0.23,0.22
90474,0.21,0.34,0.24,0.21
90475,0.21,0.34,0.25,0.2
90476,0.21,0.34,0.26,0.19
90477,0.21,0.34,0.27,0.18
90478,0.21,0.34,0.28,0.17
90479,0.21,0.34,0.29,0.16
90480,0.21,0.34,0.3,0.15
90481,0.21,0.34,0.31,0.14
90482,0.21,0.34,0.32,0.13
90483,0.21,0.34,0.33,0.12
90484,0.21,0.34,0.34,0.11
90485,0.21,0.34,0.35,0.1
90486,0.21,0.34,0.36,0.09
90487,0.21,0.34,0.37,0.08
90488,0.21,0.34,0.38,0.07
90489,0.21,0.34,0.39,0.06
90490,0.21,0.34,0.4,0.05
90491,0.21,0.34,0.41,0.04
90492,0.21,0.34,0.42,0.03
90493,0.21,0.34,0.43,0.02
90494,0.21,0.34,0.44,0.01
90495,0.21,0.34,0.45,0.0
90496,0.21,0.35,0.0,0.44
90497,0.21,0.35,0.01,0.43
90498,0.21,0.35,0.02,0.42
90499,0.21,0.35,0.03,0.41
90500,0.21,0.35,0.04,0.4
90501,0.21,0.35,0.05,0.39
90502,0.21,0.35,0.06,0.38
90503,0.21,0.35,0.07,0.37
90504,0.21,0.35,0.08,0.36
90505,0.21,0.35,0.09,0.35
90506,0.21,0.35,0.1,0.34
90507,0.21,0.35,0.11,0.33
90508,0.21,0.35,0.12,0.32
90509,0.21,0.35,0.13,0.31
90510,0.21,0.35,0.14,0.3
90511,0.21,0.35,0.15,0.29
90512,0.21,0.35,0.16,0.28
90513,0.21,0.35,0.17,0.27
90514,0.21,0.35,0.18,0.26
90515,0.21,0.35,0.19,0.25
90516,0.21,0.35,0.2,0.24
90517,0.21,0.35,0.21,0.23
90518,0.21,0.35,0.22,0.22
90519,0.21,0.35,0.23,0.21
90520,0.21,0.35,0.24,0.2
90521,0.21,0.35,0.25,0.19
90522,0.21,0.35,0.26,0.18
90523,0.21,0.35,0.27,0.17
90524,0.21,0.35,0.28,0.16
90525,0.21,0.35,0.29,0.15
90526,0.21,0.35,0.3,0.14
90527,0.21,0.35,0.31,0.13
90528,0.21,0.35,0.32,0.12
90529,0.21,0.35,0.33,0.11
90530,0.21,0.35,0.34,0.1
90531,0.21,0.35,0.35,0.09
90532,0.21,0.35,0.36,0.08
90533,0.21,0.35,0.37,0.07
90534,0.21,0.35,0.38,0.06
90535,0.21,0.35,0.39,0.05
90536,0.21,0.35,0.4,0.04
90537,0.21,0.35,0.41,0.03
90538,0.21,0.35,0.42,0.02
90539,0.21,0.35,0.43,0.01
90540,0.21,0.35,0.44,0.0
90541,0.21,0.36,0.0,0.43
90542,0.21,0.36,0.01,0.42
90543,0.21,0.36,0.02,0.41
90544,0.21,0.36,0.03,0.4
90545,0.21,0.36,0.04,0.39
90546,0.21,0.36,0.05,0.38
90547,0.21,0.36,0.06,0.37
90548,0.21,0.36,0.07,0.36
90549,0.21,0.36,0.08,0.35
90550,0.21,0.36,0.09,0.34
90551,0.21,0.36,0.1,0.33
90552,0.21,0.36,0.11,0.32
90553,0.21,0.36,0.12,0.31
90554,0.21,0.36,0.13,0.3
90555,0.21,0.36,0.14,0.29
90556,0.21,0.36,0.15,0.28
90557,0.21,0.36,0.16,0.27
90558,0.21,0.36,0.17,0.26
90559,0.21,0.36,0.18,0.25
90560,0.21,0.36,0.19,0.24
90561,0.21,0.36,0.2,0.23
90562,0.21,0.36,0.21,0.22
90563,0.21,0.36,0.22,0.21
90564,0.21,0.36,0.23,0.2
90565,0.21,0.36,0.24,0.19
90566,0.21,0.36,0.25,0.18
90567,0.21,0.36,0.26,0.17
90568,0.21,0.36,0.27,0.16
90569,0.21,0.36,0.28,0.15
90570,0.21,0.36,0.29,0.14
90571,0.21,0.36,0.3,0.13
90572,0.21,0.36,0.31,0.12
90573,0.21,0.36,0.32,0.11
90574,0.21,0.36,0.33,0.1
90575,0.21,0.36,0.34,0.09
90576,0.21,0.36,0.35,0.08
90577,0.21,0.36,0.36,0.07
90578,0.21,0.36,0.37,0.06
90579,0.21,0.36,0.38,0.05
90580,0.21,0.36,0.39,0.04
90581,0.21,0.36,0.4,0.03
90582,0.21,0.36,0.41,0.02
90583,0.21,0.36,0.42,0.01
90584,0.21,0.36,0.43,0.0
90585,0.21,0.37,0.0,0.42
90586,0.21,0.37,0.01,0.41
90587,0.21,0.37,0.02,0.4
90588,0.21,0.37,0.03,0.39
90589,0.21,0.37,0.04,0.38
90590,0.21,0.37,0.05,0.37
90591,0.21,0.37,0.06,0.36
90592,0.21,0.37,0.07,0.35
90593,0.21,0.37,0.08,0.34
90594,0.21,0.37,0.09,0.33
90595,0.21,0.37,0.1,0.32
90596,0.21,0.37,0.11,0.31
90597,0.21,0.37,0.12,0.3
90598,0.21,0.37,0.13,0.29
90599,0.21,0.37,0.14,0.28
90600,0.21,0.37,0.15,0.27
90601,0.21,0.37,0.16,0.26
90602,0.21,0.37,0.17,0.25
90603,0.21,0.37,0.18,0.24
90604,0.21,0.37,0.19,0.23
90605,0.21,0.37,0.2,0.22
90606,0.21,0.37,0.21,0.21
90607,0.21,0.37,0.22,0.2
90608,0.21,0.37,0.23,0.19
90609,0.21,0.37,0.24,0.18
90610,0.21,0.37,0.25,0.17
90611,0.21,0.37,0.26,0.16
90612,0.21,0.37,0.27,0.15
90613,0.21,0.37,0.28,0.14
90614,0.21,0.37,0.29,0.13
90615,0.21,0.37,0.3,0.12
90616,0.21,0.37,0.31,0.11
90617,0.21,0.37,0.32,0.1
90618,0.21,0.37,0.33,0.09
90619,0.21,0.37,0.34,0.08
90620,0.21,0.37,0.35,0.07
90621,0.21,0.37,0.36,0.06
90622,0.21,0.37,0.37,0.05
90623,0.21,0.37,0.38,0.04
90624,0.21,0.37,0.39,0.03
90625,0.21,0.37,0.4,0.02
90626,0.21,0.37,0.41,0.01
90627,0.21,0.37,0.42,0.0
90628,0.21,0.38,0.0,0.41
90629,0.21,0.38,0.01,0.4
90630,0.21,0.38,0.02,0.39
90631,0.21,0.38,0.03,0.38
90632,0.21,0.38,0.04,0.37
90633,0.21,0.38,0.05,0.36
90634,0.21,0.38,0.06,0.35
90635,0.21,0.38,0.07,0.34
90636,0.21,0.38,0.08,0.33
90637,0.21,0.38,0.09,0.32
90638,0.21,0.38,0.1,0.31
90639,0.21,0.38,0.11,0.3
90640,0.21,0.38,0.12,0.29
90641,0.21,0.38,0.13,0.28
90642,0.21,0.38,0.14,0.27
90643,0.21,0.38,0.15,0.26
90644,0.21,0.38,0.16,0.25
90645,0.21,0.38,0.17,0.24
90646,0.21,0.38,0.18,0.23
90647,0.21,0.38,0.19,0.22
90648,0.21,0.38,0.2,0.21
90649,0.21,0.38,0.21,0.2
90650,0.21,0.38,0.22,0.19
90651,0.21,0.38,0.23,0.18
90652,0.21,0.38,0.24,0.17
90653,0.21,0.38,0.25,0.16
90654,0.21,0.38,0.26,0.15
90655,0.21,0.38,0.27,0.14
90656,0.21,0.38,0.28,0.13
90657,0.21,0.38,0.29,0.12
90658,0.21,0.38,0.3,0.11
90659,0.21,0.38,0.31,0.1
90660,0.21,0.38,0.32,0.09
90661,0.21,0.38,0.33,0.08
90662,0.21,0.38,0.34,0.07
90663,0.21,0.38,0.35,0.06
90664,0.21,0.38,0.36,0.05
90665,0.21,0.38,0.37,0.04
90666,0.21,0.38,0.38,0.03
90667,0.21,0.38,0.39,0.02
90668,0.21,0.38,0.4,0.01
90669,0.21,0.38,0.41,0.0
90670,0.21,0.39,0.0,0.4
90671,0.21,0.39,0.01,0.39
90672,0.21,0.39,0.02,0.38
90673,0.21,0.39,0.03,0.37
90674,0.21,0.39,0.04,0.36
90675,0.21,0.39,0.05,0.35
90676,0.21,0.39,0.06,0.34
90677,0.21,0.39,0.07,0.33
90678,0.21,0.39,0.08,0.32
90679,0.21,0.39,0.09,0.31
90680,0.21,0.39,0.1,0.3
90681,0.21,0.39,0.11,0.29
90682,0.21,0.39,0.12,0.28
90683,0.21,0.39,0.13,0.27
90684,0.21,0.39,0.14,0.26
90685,0.21,0.39,0.15,0.25
90686,0.21,0.39,0.16,0.24
90687,0.21,0.39,0.17,0.23
90688,0.21,0.39,0.18,0.22
90689,0.21,0.39,0.19,0.21
90690,0.21,0.39,0.2,0.2
90691,0.21,0.39,0.21,0.19
90692,0.21,0.39,0.22,0.18
90693,0.21,0.39,0.23,0.17
90694,0.21,0.39,0.24,0.16
90695,0.21,0.39,0.25,0.15
90696,0.21,0.39,0.26,0.14
90697,0.21,0.39,0.27,0.13
90698,0.21,0.39,0.28,0.12
90699,0.21,0.39,0.29,0.11
90700,0.21,0.39,0.3,0.1
90701,0.21,0.39,0.31,0.09
90702,0.21,0.39,0.32,0.08
90703,0.21,0.39,0.33,0.07
90704,0.21,0.39,0.34,0.06
90705,0.21,0.39,0.35,0.05
90706,0.21,0.39,0.36,0.04
90707,0.21,0.39,0.37,0.03
90708,0.21,0.39,0.38,0.02
90709,0.21,0.39,0.39,0.01
90710,0.21,0.39,0.4,0.0
90711,0.21,0.4,0.0,0.39
90712,0.21,0.4,0.01,0.38
90713,0.21,0.4,0.02,0.37
90714,0.21,0.4,0.03,0.36
90715,0.21,0.4,0.04,0.35
90716,0.21,0.4,0.05,0.34
90717,0.21,0.4,0.06,0.33
90718,0.21,0.4,0.07,0.32
90719,0.21,0.4,0.08,0.31
90720,0.21,0.4,0.09,0.3
90721,0.21,0.4,0.1,0.29
90722,0.21,0.4,0.11,0.28
90723,0.21,0.4,0.12,0.27
90724,0.21,0.4,0.13,0.26
90725,0.21,0.4,0.14,0.25
90726,0.21,0.4,0.15,0.24
90727,0.21,0.4,0.16,0.23
90728,0.21,0.4,0.17,0.22
90729,0.21,0.4,0.18,0.21
90730,0.21,0.4,0.19,0.2
90731,0.21,0.4,0.2,0.19
90732,0.21,0.4,0.21,0.18
