id,CATEGORY,SENTIMENT,SCORE,ENTROPY
130326,0.36,0.26,0.15,0.23
130327,0.36,0.26,0.16,0.22
130328,0.36,0.26,0.17,0.21
130329,0.36,0.26,0.18,0.2
130330,0.36,0.26,0.19,0.19
130331,0.36,0.26,0.2,0.18
130332,0.36,0.26,0.21,0.17
130333,0.36,0.26,0.22,0.16
130334,0.36,0.26,0.23,0.15
130335,0.36,0.26,0.24,0.14
130336,0.36,0.26,0.25,0.13
130337,0.36,0.26,0.26,0.12
130338,0.36,0.26,0.27,0.11
130339,0.36,0.26,0.28,0.1
130340,0.36,0.26,0.29,0.09
130341,0.36,0.26,0.3,0.08
130342,0.36,0.26,0.31,0.07
130343,0.36,0.26,0.32,0.06
130344,0.36,0.26,0.33,0.05
130345,0.36,0.26,0.34,0.04
130346,0.36,0.26,0.35,0.03
130347,0.36,0.26,0.36,0.02
130348,0.36,0.26,0.37,0.01
130349,0.36,0.26,0.38,0.0
130350,0.36,0.27,0.0,0.37
130351,0.36,0.27,0.01,0.36
130352,0.36,0.27,0.02,0.35
130353,0.36,0.27,0.03,0.34
130354,0.36,0.27,0.04,0.33
130355,0.36,0.27,0.05,0.32
130356,0.36,0.27,0.06,0.31
130357,0.36,0.27,0.07,0.3
130358,0.36,0.27,0.08,0.29
130359,0.36,0.27,0.09,0.28
130360,0.36,0.27,0.1,0.27
130361,0.36,0.27,0.11,0.26
130362,0.36,0.27,0.12,0.25
130363,0.36,0.27,0.13,0.24
130364,0.36,0.27,0.14,0.23
130365,0.36,0.27,0.15,0.22
130366,0.36,0.27,0.16,0.21
130367,0.36,0.27,0.17,0.2
130368,0.36,0.27,0.18,0.19
130369,0.36,0.27,0.19,0.18
130370,0.36,0.27,0.2,0.17
130371,0.36,0.27,0.21,0.16
130372,0.36,0.27,0.22,0.15
130373,0.36,0.27,0.23,0.14
130374,0.36,0.27,0.24,0.13
130375,0.36,0.27,0.25,0.12
130376,0.36,0.27,0.26,0.11
130377,0.36,0.27,0.27,0.1
130378,0.36,0.27,0.28,0.09
130379,0.36,0.27,0.29,0.08
130380,0.36,0.27,0.3,0.07
130381,0.36,0.27,0.31,0.06
130382,0.36,0.27,0.32,0.05
130383,0.36,0.27,0.33,0.04
130384,0.36,0.27,0.34,0.03
130385,0.36,0.27,0.35,0.02
130386,0.36,0.27,0.36,0.01
130387,0.36,0.27,0.37,0.0
130388,0.36,0.28,0.0,0.36
130389,0.36,0.28,0.01,0.35
130390,0.36,0.28,0.02,0.34
130391,0.36,0.28,0.03,0.33
130392,0.36,0.28,0.04,0.32
130393,0.36,0.28,0.05,0.31
130394,0.36,0.28,0.06,0.3
130395,0.36,0.28,0.07,0.29
130396,0.36,0.28,0.08,0.28
130397,0.36,0.28,0.09,0.27
130398,0.36,0.28,0.1,0.26
130399,0.36,0.28,0.11,0.25
130400,0.36,0.28,0.12,0.24
130401,0.36,0.28,0.13,0.23
130402,0.36,0.28,0.14,0.22
130403,0.36,0.28,0.15,0.21
130404,0.36,0.28,0.16,0.2
130405,0.36,0.28,0.17,0.19
130406,0.36,0.28,0.18,0.18
130407,0.36,0.28,0.19,0.17
130408,0.36,0.28,0.2,0.16
130409,0.36,0.28,0.21,0.15
130410,0.36,0.28,0.22,0.14
130411,0.36,0.28,0.23,0.13
130412,0.36,0.28,0.24,0.12
130413,0.36,0.28,0.25,0.11
130414,0.36,0.28,0.26,0.1
130415,0.36,0.28,0.27,0.09
130416,0.36,0.28,0.28,0.08
130417,0.36,0.28,0.29,0.07
130418,0.36,0.28,0.3,0.06
130419,0.36,0.28,0.31,0.05
130420,0.36,0.28,0.32,0.04
130421,0.36,0.28,0.33,0.03
130422,0.36,0.28,0.34,0.02
130423,0.36,0.28,0.35,0.01
130424,0.36,0.28,0.36,0.0
130425,0.36,0.29,0.0,0.35
130426,0.36,0.29,0.01,0.34
130427,0.36,0.29,0.02,0.33
130428,0.36,0.29,0.03,0.32
130429,0.36,0.29,0.04,0.31
130430,0.36,0.29,0.05,0.3
130431,0.36,0.29,0.06,0.29
130432,0.36,0.29,0.07,0.28
130433,0.36,0.29,0.08,0.27
130434,0.36,0.29,0.09,0.26
130435,0.36,0.29,0.1,0.25
130436,0.36,0.29,0.11,0.24
130437,0.36,0.29,0.12,0.23
130438,0.36,0.29,0.13,0.22
130439,0.36,0.29,0.14,0.21
130440,0.36,0.29,0.15,0.2
130441,0.36,0.29,0.16,0.19
130442,0.36,0.29,0.17,0.18
130443,0.36,0.29,0.18,0.17
130444,0.36,0.29,0.19,0.16
130445,0.36,0.29,0.2,0.15
130446,0.36,0.29,0.21,0.14
130447,0.36,0.29,0.22,0.13
130448,0.36,0.29,0.23,0.12
130449,0.36,0.29,0.24,0.11
130450,0.36,0.29,0.25,0.1
130451,0.36,0.29,0.26,0.09
130452,0.36,0.29,0.27,0.08
130453,0.36,0.29,0.28,0.07
130454,0.36,0.29,0.29,0.06
130455,0.36,0.29,0.3,0.05
130456,0.36,0.29,0.31,0.04
130457,0.36,0.29,0.32,0.03
130458,0.36,0.29,0.33,0.02
130459,0.36,0.29,0.34,0.01
130460,0.36,0.29,0.35,0.0
130461,0.36,0.3,0.0,0.34
130462,0.36,0.3,0.01,0.33
130463,0.36,0.3,0.02,0.32
130464,0.36,0.3,0.03,0.31
130465,0.36,0.3,0.04,0.3
130466,0.36,0.3,0.05,0.29
130467,0.36,0.3,0.06,0.28
130468,0.36,0.3,0.07,0.27
130469,0.36,0.3,0.08,0.26
130470,0.36,0.3,0.09,0.25
130471,0.36,0.3,0.1,0.24
130472,0.36,0.3,0.11,0.23
130473,0.36,0.3,0.12,0.22
130474,0.36,0.3,0.13,0.21
130475,0.36,0.3,0.14,0.2
130476,0.36,0.3,0.15,0.19
130477,0.36,0.3,0.16,0.18
130478,0.36,0.3,0.17,0.17
130479,0.36,0.3,0.18,0.16
130480,0.36,0.3,0.19,0.15
130481,0.36,0.3,0.2,0.14
130482,0.36,0.3,0.21,0.13
130483,0.36,0.3,0.22,0.12
130484,0.36,0.3,0.23,0.11
130485,0.36,0.3,0.24,0.1
130486,0.36,0.3,0.25,0.09
130487,0.36,0.3,0.26,0.08
130488,0.36,0.3,0.27,0.07
130489,0.36,0.3,0.28,0.06
130490,0.36,0.3,0.29,0.05
130491,0.36,0.3,0.3,0.04
130492,0.36,0.3,0.31,0.03
130493,0.36,0.3,0.32,0.02
130494,0.36,0.3,0.33,0.01
130495,0.36,0.3,0.34,0.0
130496,0.36,0.31,0.0,0.33
130497,0.36,0.31,0.01,0.32
130498,0.36,0.31,0.02,0.31
130499,0.36,0.31,0.03,0.3
130500,0.36,0.31,0.04,0.29
130501,0.36,0.31,0.05,0.28
130502,0.36,0.31,0.06,0.27
130503,0.36,0.31,0.07,0.26
130504,0.36,0.31,0.08,0.25
130505,0.36,0.31,0.09,0.24
130506,0.36,0.31,0.1,0.23
130507,0.36,0.31,0.11,0.22
130508,0.36,0.31,0.12,0.21
130509,0.36,0.31,0.13,0.2
130510,0.36,0.31,0.14,0.19
130511,0.36,0.31,0.15,0.18
130512,0.36,0.31,0.16,0.17
130513,0.36,0.31,0.17,0.16
130514,0.36,0.31,0.18,0.15
130515,0.36,0.31,0.19,0.14
130516,0.36,0.31,0.2,0.13
130517,0.36,0.31,0.21,0.12
130518,0.36,0.31,0.22,0.11
130519,0.36,0.31,0.23,0.1
130520,0.36,0.31,0.24,0.09
130521,0.36,0.31,0.25,0.08
130522,0.36,0.31,0.26,0.07
130523,0.36,0.31,0.27,0.06
130524,0.36,0.31,0.28,0.05
130525,0.36,0.31,0.29,0.04
130526,0.36,0.31,0.3,0.03
130527,0.36,0.31,0.31,0.02
130528,0.36,0.31,0.32,0.01
130529,0.36,0.31,0.33,0.0
130530,0.36,0.32,0.0,0.32
130531,0.36,0.32,0.01,0.31
130532,0.36,0.32,0.02,0.3
130533,0.36,0.32,0.03,0.29
130534,0.36,0.32,0.04,0.28
130535,0.36,0.32,0.05,0.27
130536,0.36,0.32,0.06,0.26
130537,0.36,0.32,0.07,0.25
130538,0.36,0.32,0.08,0.24
130539,0.36,0.32,0.09,0.23
130540,0.36,0.32,0.1,0.22
130541,0.36,0.32,0.11,0.21
130542,0.36,0.32,0.12,0.2
130543,0.36,0.32,0.13,0.19
130544,0.36,0.32,0.14,0.18
130545,0.36,0.32,0.15,0.17
130546,0.36,0.32,0.16,0.16
130547,0.36,0.32,0.17,0.15
130548,0.36,0.32,0.18,0.14
130549,0.36,0.32,0.19,0.13
130550,0.36,0.32,0.2,0.12
130551,0.36,0.32,0.21,0.11
130552,0.36,0.32,0.22,0.1
130553,0.36,0.32,0.23,0.09
130554,0.36,0.32,0.24,0.08
130555,0.36,0.32,0.25,0.07
130556,0.36,0.32,0.26,0.06
130557,0.36,0.32,0.27,0.05
130558,0.36,0.32,0.28,0.04
130559,0.36,0.32,0.29,0.03
130560,0.36,0.32,0.3,0.02
130561,0.36,0.32,0.31,0.01
130562,0.36,0.32,0.32,0.0
130563,0.36,0.33,0.0,0.31
130564,0.36,0.33,0.01,0.3
130565,0.36,0.33,0.02,0.29
130566,0.36,0.33,0.03,0.28
130567,0.36,0.33,0.04,0.27
130568,0.36,0.33,0.05,0.26
130569,0.36,0.33,0.06,0.25
130570,0.36,0.33,0.07,0.24
130571,0.36,0.33,0.08,0.23
130572,0.36,0.33,0.09,0.22
130573,0.36,0.33,0.1,0.21
130574,0.36,0.33,0.11,0.2
130575,0.36,0.33,0.12,0.19
130576,0.36,0.33,0.13,0.18
130577,0.36,0.33,0.14,0.17
130578,0.36,0.33,0.15,0.16
130579,0.36,0.33,0.16,0.15
130580,0.36,0.33,0.17,0.14
130581,0.36,0.33,0.18,0.13
130582,0.36,0.33,0.19,0.12
130583,0.36,0.33,0.2,0.11
130584,0.36,0.33,0.21,0.1
130585,0.36,0.33,0.22,0.09
130586,0.36,0.33,0.23,0.08
130587,0.36,0.33,0.24,0.07
130588,0.36,0.33,0.25,0.06
130589,0.36,0.33,0.26,0.05
130590,0.36,0.33,0.27,0.04
130591,0.36,0.33,0.28,0.03
130592,0.36,0.33,0.29,0.02
130593,0.36,0.33,0.3,0.01
130594,0.36,0.33,0.31,0.0
130595,0.36,0.34,0.0,0.3
130596,0.36,0.34,0.01,0.29
130597,0.36,0.34,0.02,0.28
130598,0.36,0.34,0.03,0.27
130599,0.36,0.34,0.04,0.26
130600,0.36,0.34,0.05,0.25
130601,0.36,0.34,0.06,0.24
130602,0.36,0.34,0.07,0.23
130603,0.36,0.34,0.08,0.22
130604,0.36,0.34,0.09,0.21
130605,0.36,0.34,0.1,0.2
130606,0.36,0.34,0.11,0.19
130607,0.36,0.34,0.12,0.18
130608,0.36,0.34,0.13,0.17
130609,0.36,0.34,0.14,0.16
130610,0.36,0.34,0.15,0.15
130611,0.36,0.34,0.16,0.14
130612,0.36,0.34,0.17,0.13
130613,0.36,0.34,0.18,0.12
130614,0.36,0.34,0.19,0.11
130615,0.36,0.34,0.2,0.1
130616,0.36,0.34,0.21,0.09
130617,0.36,0.34,0.22,0.08
130618,0.36,0.34,0.23,0.07
130619,0.36,0.34,0.24,0.06
130620,0.36,0.34,0.25,0.05
130621,0.36,0.34,0.26,0.04
130622,0.36,0.34,0.27,0.03
130623,0.36,0.34,0.28,0.02
130624,0.36,0.34,0.29,0.01
130625,0.36,0.34,0.3,0.0
130626,0.36,0.35,0.0,0.29
130627,0.36,0.35,0.01,0.28
130628,0.36,0.35,0.02,0.27
130629,0.36,0.35,0.03,0.26
130630,0.36,0.35,0.04,0.25
130631,0.36,0.35,0.05,0.24
130632,0.36,0.35,0.06,0.23
130633,0.36,0.35,0.07,0.22
130634,0.36,0.35,0.08,0.21
130635,0.36,0.35,0.09,0.2
130636,0.36,0.35,0.1,0.19
130637,0.36,0.35,0.11,0.18
130638,0.36,0.35,0.12,0.17
130639,0.36,0.35,0.13,0.16
130640,0.36,0.35,0.14,0.15
130641,0.36,0.35,0.15,0.14
130642,0.36,0.35,0.16,0.13
130643,0.36,0.35,0.17,0.12
130644,0.36,0.35,0.18,0.11
130645,0.36,0.35,0.19,0.1
130646,0.36,0.35,0.2,0.09
130647,0.36,0.35,0.21,0.08
130648,0.36,0.35,0.22,0.07
130649,0.36,0.35,0.23,0.06
130650,0.36,0.35,0.24,0.05
130651,0.36,0.35,0.25,0.04
130652,0.36,0.35,0.26,0.03
130653,0.36,0.35,0.27,0.02
130654,0.36,0.35,0.28,0.01
130655,0.36,0.35,0.29,0.0
130656,0.36,0.36,0.0,0.28
130657,0.36,0.36,0.01,0.27
130658,0.36,0.36,0.02,0.26
130659,0.36,0.36,0.03,0.25
130660,0.36,0.36,0.04,0.24
130661,0.36,0.36,0.05,0.23
130662,0.36,0.36,0.06,0.22
130663,0.36,0.36,0.07,0.21
130664,0.36,0.36,0.08,0.2
130665,0.36,0.36,0.09,0.19
130666,0.36,0.36,0.1,0.18
130667,0.36,0.36,0.11,0.17
130668,0.36,0.36,0.12,0.16
130669,0.36,0.36,0.13,0.15
130670,0.36,0.36,0.14,0.14
130671,0.36,0.36,0.15,0.13
130672,0.36,0.36,0.16,0.12
130673,0.36,0.36,0.17,0.11
130674,0.36,0.36,0.18,0.1
130675,0.36,0.36,0.19,0.09
130676,0.36,0.36,0.2,0.08
130677,0.36,0.36,0.21,0.07
130678,0.36,0.36,0.22,0.06
130679,0.36,0.36,0.23,0.05
130680,0.36,0.36,0.24,0.04
130681,0.36,0.36,0.25,0.03
130682,0.36,0.36,0.26,0.02
130683,0.36,0.36,0.27,0.01
130684,0.36,0.36,0.28,0.0
130685,0.36,0.37,0.0,0.27
130686,0.36,0.37,0.01,0.26
130687,0.36,0.37,0.02,0.25
130688,0.36,0.37,0.03,0.24
130689,0.36,0.37,0.04,0.23
130690,0.36,0.37,0.05,0.22
130691,0.36,0.37,0.06,0.21
130692,0.36,0.37,0.07,0.2
130693,0.36,0.37,0.08,0.19
130694,0.36,0.37,0.09,0.18
130695,0.36,0.37,0.1,0.17
130696,0.36,0.37,0.11,0.16
130697,0.36,0.37,0.12,0.15
130698,0.36,0.37,0.13,0.14
130699,0.36,0.37,0.14,0.13
130700,0.36,0.37,0.15,0.12
130701,0.36,0.37,0.16,0.11
130702,0.36,0.37,0.17,0.1
130703,0.36,0.37,0.18,0.09
130704,0.36,0.37,0.19,0.08
130705,0.36,0.37,0.2,0.07
130706,0.36,0.37,0.21,0.06
130707,0.36,0.37,0.22,0.05
130708,0.36,0.37,0.23,0.04
130709,0.36,0.37,0.24,0.03
130710,0.36,0.37,0.25,0.02
130711,0.36,0.37,0.26,0.01
130712,0.36,0.37,0.27,0.0
130713,0.36,0.38,0.0,0.26
130714,0.36,0.38,0.01,0.25
130715,0.36,0.38,0.02,0.24
130716,0.36,0.38,0.03,0.23
130717,0.36,0.38,0.04,0.22
130718,0.36,0.38,0.05,0.21
130719,0.36,0.38,0.06,0.2
130720,0.36,0.38,0.07,0.19
130721,0.36,0.38,0.08,0.18
130722,0.36,0.38,0.09,0.17
130723,0.36,0.38,0.1,0.16
130724,0.36,0.38,0.11,0.15
130725,0.36,0.38,0.12,0.14
130726,0.36,0.38,0.13,0.13
130727,0.36,0.38,0.14,0.12
130728,0.36,0.38,0.15,0.11
130729,0.36,0.38,0.16,0.1
130730,0.36,0.38,0.17,0.09
130731,0.36,0.38,0.18,0.08
130732,0.36,0.38,0.19,0.07
