RankingFuncionPesos,ndcg
rank60000,0.8939261661171426
rank60001,0.8944777807314395
rank60002,0.8948200078803349
rank60003,0.8954761979091038
rank60004,0.8958366135091306
rank60005,0.896897414401306
rank60006,0.8974894275641943
rank60007,0.8981975456552409
rank60008,0.897956210975034
rank60009,0.8978443482619425
rank60010,0.8986570150785755
rank60011,0.8984265994985731
rank60012,0.8985405895238403
rank60013,0.8987461954563221
rank60014,0.89909885252956
rank60015,0.8989713206746935
rank60016,0.8986158455057905
rank60017,0.8983478416473548
rank60018,0.8987551555948039
rank60019,0.9021994433134556
rank60020,0.9026280473758477
rank60021,0.9091972497428014
rank60022,0.9091987512037937
rank60023,0.909206714345139
rank60024,0.9100395403539581
rank60025,0.9101082706440842
rank60026,0.9132042388808408
rank60027,0.9167445994806463
rank60028,0.9233433486973477
rank60029,0.9241762490204517
rank60030,0.9251990601964248
rank60031,0.9263230590151265
rank60032,0.9266346969617694
rank60033,0.9289759679550851
rank60034,0.9406321421682556
rank60035,0.9424577005097474
rank60036,0.9491135331669659
rank60037,0.9504088851833445
rank60038,0.9519550038247929
rank60039,0.9530512753161254
rank60040,0.9528436265819568
rank60041,0.9533743909521953
rank60042,0.9526223953657285
rank60043,0.9516920181652747
rank60044,0.9516363163614744
rank60045,0.9515397656318749
rank60046,0.942456472894676
rank60047,0.8435457853887653
rank60048,0.8448037835879215
rank60049,0.8463536294494096
rank60050,0.8478267554963379
rank60051,0.8493541945663113
rank60052,0.8500000431223653
rank60053,0.852250401622641
rank60054,0.8534907066017567
rank60055,0.8540528988937811
rank60056,0.8558515347861505
rank60057,0.8578344964881471
rank60058,0.8589139562314696
rank60059,0.8585195006527192
rank60060,0.8607768003789398
rank60061,0.8626483787465812
rank60062,0.8639600614074783
rank60063,0.866984805212978
rank60064,0.8677599603114002
rank60065,0.868806242211682
rank60066,0.8725487318857784
rank60067,0.874576555559474
rank60068,0.8755424894238345
rank60069,0.8764655326532234
rank60070,0.8783112039858343
rank60071,0.8800233584531952
rank60072,0.8805415845973087
rank60073,0.881641416642145
rank60074,0.8829745745736303
rank60075,0.8834545339094425
rank60076,0.8863597168969759
rank60077,0.8877432883951716
rank60078,0.889642386656002
