RankingFuncionPesos,ndcg
rank140000,0.9342568228265442
rank140001,0.945979067051188
rank140002,0.9476887751789537
rank140003,0.9493355611978959
rank140004,0.9582994142383716
rank140005,0.9602874425934734
rank140006,0.9611450843732824
rank140007,0.9618733350730558
rank140008,0.9683486909105709
rank140009,0.9693036095078912
rank140010,0.9705626439677364
rank140011,0.971011810861589
rank140012,0.9709310026849147
rank140013,0.9716500963489177
rank140014,0.9719293543057375
rank140015,0.9716708278217204
rank140016,0.9719085989615589
rank140017,0.9719137394750335
rank140018,0.971975494199756
rank140019,0.9713191320170236
rank140020,0.9717993254273757
rank140021,0.9712707623919239
rank140022,0.971285290684418
rank140023,0.9710733848429846
rank140024,0.9707938966438694
rank140025,0.970914503869468
rank140026,0.9708107717880119
rank140027,0.9706375609641964
rank140028,0.9702819067646479
rank140029,0.9695622945977197
rank140030,0.9685259537931521
rank140031,0.9682662721632631
rank140032,0.9679644358028006
rank140033,0.967643003235096
rank140034,0.9671107365309441
rank140035,0.9664792771926927
rank140036,0.9657929404222458
rank140037,0.964882116644839
rank140038,0.9649578123742226
rank140039,0.964423924300762
rank140040,0.9553828876182153
rank140041,0.9443241077388274
rank140042,0.94718131251478
rank140043,0.9489250550162587
rank140044,0.9581424678554075
rank140045,0.9601261737619988
rank140046,0.9606706100880474
rank140047,0.9615722848536716
rank140048,0.9672346621248299
rank140049,0.9700903768476402
rank140050,0.9700575812700154
rank140051,0.9709003193166118
rank140052,0.9711836752612694
rank140053,0.971521830538354
rank140054,0.9723339995876933
rank140055,0.971658608647275
rank140056,0.9720103024005857
rank140057,0.9727367136546149
rank140058,0.9722035250242256
rank140059,0.9722899355647585
rank140060,0.9718292194908601
rank140061,0.9716513077483753
rank140062,0.9711997677786314
rank140063,0.9712446188303896
rank140064,0.9717685422540706
rank140065,0.9711586752308442
rank140066,0.9711525014894961
rank140067,0.9710342886451997
rank140068,0.9706379823498913
rank140069,0.9694804988134802
rank140070,0.9685757730900568
rank140071,0.9685042401702777
rank140072,0.9684075182563014
rank140073,0.9680043123987523
rank140074,0.9673393004621205
rank140075,0.9669507152058877
rank140076,0.9662237073850642
rank140077,0.9652207201901157
rank140078,0.9650181974597112
rank140079,0.9650553833827513
rank140080,0.9553720089103744
rank140081,0.9458538038383458
rank140082,0.948465788157321
rank140083,0.9553483930104095
rank140084,0.9590165467771818
rank140085,0.9606123309365548
rank140086,0.9649275763711004
rank140087,0.9673130591394987
rank140088,0.9697324376664815
rank140089,0.9705259117245134
rank140090,0.9719458876234419
rank140091,0.9721577956260331
rank140092,0.9725620954250171
rank140093,0.9727971419343812
rank140094,0.9729215405129137
rank140095,0.9720709142938867
rank140096,0.9725695116720139
rank140097,0.9731154878768798
rank140098,0.972484562725652
rank140099,0.9723925909414839
rank140100,0.9721077231702723
rank140101,0.9719125449351004
rank140102,0.9718795972407105
rank140103,0.9718799343540606
rank140104,0.9717999522924525
rank140105,0.9712043464489303
rank140106,0.9712470083527556
rank140107,0.9703071239039844
rank140108,0.9692177169914666
rank140109,0.9687365954223489
rank140110,0.9685801908257353
rank140111,0.9686862213627915
rank140112,0.9683501167690413
rank140113,0.9680189517596834
rank140114,0.9672321607457425
rank140115,0.9667907059283465
rank140116,0.9658529971036608
rank140117,0.9651083578945817
rank140118,0.9650435728542739
rank140119,0.9560210847661341
rank140120,0.9470854546089315
rank140121,0.9527853248818206
rank140122,0.9569850992589842
rank140123,0.9596603472328944
rank140124,0.9646483120578075
rank140125,0.9687687882481265
rank140126,0.9699876993578729
rank140127,0.971887883822191
rank140128,0.9720654899569549
rank140129,0.9731284677463485
rank140130,0.9724888384167838
rank140131,0.9728396494428089
rank140132,0.9732922724820384
rank140133,0.9722840195601631
rank140134,0.9730466257540893
rank140135,0.9732398050196501
rank140136,0.9728914783560305
rank140137,0.972488998643657
rank140138,0.9721372658602119
rank140139,0.9727714010584251
rank140140,0.9726433187313756
rank140141,0.9721751857016229
rank140142,0.9720726738855001
rank140143,0.9715904339545354
rank140144,0.9706575042393476
rank140145,0.9703445501537711
rank140146,0.9692804016173401
rank140147,0.9692189884134678
rank140148,0.9688118169795583
rank140149,0.9685962906904788
rank140150,0.9686980382526402
rank140151,0.9683034185723928
rank140152,0.9678609958306604
rank140153,0.9672861268670576
rank140154,0.9662721180695351
rank140155,0.965120316359594
rank140156,0.9649878840261646
rank140157,0.9560210847661341
rank140158,0.9478199226379533
rank140159,0.960311389100705
rank140160,0.963833370386078
rank140161,0.9671174532610679
rank140162,0.9684590820130836
rank140163,0.9699984224502888
rank140164,0.971417077783596
rank140165,0.9719281629230242
rank140166,0.9728209940652257
rank140167,0.973721078639844
rank140168,0.9733732042696043
rank140169,0.9732410446934884
rank140170,0.9737050915783335
rank140171,0.9732141589802623
rank140172,0.9732205433709656
rank140173,0.973179801047294
rank140174,0.9730532208579655
rank140175,0.972604805786244
rank140176,0.9727667344447524
rank140177,0.9726119343809438
rank140178,0.9726141948835701
rank140179,0.9721774623693024
rank140180,0.972126235901058
rank140181,0.9707252913536236
rank140182,0.9698499397343603
rank140183,0.9696488085515709
rank140184,0.9693763254180887
rank140185,0.9694613811023132
rank140186,0.9688034813085147
rank140187,0.968508810556257
rank140188,0.9685058898940578
rank140189,0.9682753605780183
rank140190,0.9678429385935385
rank140191,0.9669505708617852
rank140192,0.9658390525044904
rank140193,0.9650570309336928
rank140194,0.9560586696541988
rank140195,0.9583434181488513
rank140196,0.960754372427818
rank140197,0.9657176533904942
rank140198,0.9681854645038557
rank140199,0.9696576222653976
rank140200,0.9701959286409861
rank140201,0.9721526577405849
rank140202,0.9723165033872001
rank140203,0.9733087807389991
rank140204,0.9744330975445569
rank140205,0.974095014768352
rank140206,0.9740532959059254
rank140207,0.9742087819755431
rank140208,0.9734421778286848
rank140209,0.9731795388315633
rank140210,0.9732734644381459
rank140211,0.9735176921540065
rank140212,0.9732441561228539
rank140213,0.9729232110952454
rank140214,0.9728241331212222
rank140215,0.9727630608999828
rank140216,0.9716410770297329
rank140217,0.9712433734451456
rank140218,0.9700043540526457
rank140219,0.970008847946013
rank140220,0.9698930393488863
rank140221,0.9696031116223763
rank140222,0.9692615880242114
rank140223,0.9688716373095714
rank140224,0.9687552608814638
rank140225,0.9685251519104335
rank140226,0.9680215742369723
rank140227,0.967613239302162
rank140228,0.966611915045946
rank140229,0.9650230222252975
rank140230,0.9558913752733574
rank140231,0.9601149161965551
rank140232,0.9630495303611926
rank140233,0.9669663753344674
rank140234,0.969342972550357
rank140235,0.9700836433440476
rank140236,0.9712286392510278
rank140237,0.9725622783334553
rank140238,0.9731103991094568
rank140239,0.9743651236442152
rank140240,0.974784098658152
rank140241,0.9745814520243588
rank140242,0.9745030671874608
rank140243,0.9738375187191338
rank140244,0.9734915410837958
rank140245,0.9739501249468276
rank140246,0.9739079255936061
rank140247,0.9734870383639789
rank140248,0.9734748704352971
rank140249,0.9729201095694745
rank140250,0.9728582004659857
rank140251,0.9718925572714205
rank140252,0.9707557048074718
rank140253,0.9706857154781259
rank140254,0.9701886630280554
rank140255,0.9701957921753749
rank140256,0.9698696566000599
rank140257,0.9697293000234436
rank140258,0.969365459413478
rank140259,0.969124878593397
rank140260,0.9688570625782011
rank140261,0.9684027911604347
rank140262,0.9680018283027032
rank140263,0.9673991749047184
rank140264,0.9659260527392297
rank140265,0.9558913752733574
rank140266,0.9606599550118105
rank140267,0.9645321208911719
rank140268,0.9690921203986657
rank140269,0.9694121916528196
rank140270,0.9710037066806368
rank140271,0.9720334150223542
rank140272,0.9732211090982092
rank140273,0.9744880837019552
rank140274,0.9748097509137885
rank140275,0.9752549396790908
rank140276,0.9757268931735015
rank140277,0.974849659162905
rank140278,0.9742106620889496
rank140279,0.9740876349190635
rank140280,0.9741103612399723
rank140281,0.9738887397389522
rank140282,0.9737778446730947
rank140283,0.9735430941581756
rank140284,0.9724662730158633
rank140285,0.9713794940500273
rank140286,0.9713277111549815
rank140287,0.9708818427909506
rank140288,0.9703703744687402
rank140289,0.970243398062894
rank140290,0.9702246575420972
rank140291,0.9698232978069041
rank140292,0.9697929909428484
rank140293,0.9695086073174294
rank140294,0.9693891208947407
rank140295,0.9689201498531209
rank140296,0.9685593240538098
rank140297,0.9680553982764953
rank140298,0.9673241891315073
rank140299,0.956382941901713
rank140300,0.9637259916098154
rank140301,0.9670906969510499
rank140302,0.9689799297067624
rank140303,0.9705252109636118
rank140304,0.971959877288228
rank140305,0.9727321198683216
rank140306,0.9738650126527223
rank140307,0.9748972528850384
rank140308,0.9752905605176214
rank140309,0.9761885371977124
rank140310,0.9765094743042892
rank140311,0.9753597267050005
rank140312,0.9744286588173741
rank140313,0.9743151899982555
rank140314,0.9740318940669601
rank140315,0.9739737742857147
rank140316,0.9730079241829223
rank140317,0.972787843776895
rank140318,0.9715719193834679
rank140319,0.9714119541848155
rank140320,0.9713246855643357
rank140321,0.9708995272481276
rank140322,0.9702825360429779
rank140323,0.970290401311085
rank140324,0.9700968544822837
rank140325,0.9697297394055588
rank140326,0.9696082700514264
rank140327,0.9695305980322082
rank140328,0.9692429874356572
rank140329,0.9689306354940063
rank140330,0.9686194576788716
rank140331,0.9683450602629727
rank140332,0.9576933297158194
rank140333,0.9648257598131567
rank140334,0.9673415749688052
rank140335,0.9693424926380523
rank140336,0.9719514194785565
rank140337,0.9728429883167441
rank140338,0.9732964046017141
rank140339,0.9749045398890324
rank140340,0.9751202822137496
rank140341,0.9763908275170703
rank140342,0.9765268631061911
rank140343,0.9763277027293935
rank140344,0.9745496808716596
