RankingFuncionPesos,ndcg
rank20000,0.919031306728684
rank20001,0.9194454013419598
rank20002,0.8201050889592622
rank20003,0.822038405991807
rank20004,0.8230329776538349
rank20005,0.8249311454561237
rank20006,0.8264003399746876
rank20007,0.8275394545119715
rank20008,0.828379905379381
rank20009,0.829367943273142
rank20010,0.8307614207983991
rank20011,0.8316702809418606
rank20012,0.833671213423337
rank20013,0.8345111348760347
rank20014,0.8359152726139873
rank20015,0.8369074287133528
rank20016,0.8379615438784291
rank20017,0.8377330014738384
rank20018,0.8388744585482103
rank20019,0.8392716217761729
rank20020,0.84008618813699
rank20021,0.8414280432635597
rank20022,0.8427950125734809
rank20023,0.8445358881015856
rank20024,0.8458403591812245
rank20025,0.8469610715586476
rank20026,0.8492106290412262
rank20027,0.8518176608157769
rank20028,0.852405580639
rank20029,0.8554958178487986
rank20030,0.8568338940622543
rank20031,0.8586547336333262
rank20032,0.8610005143557681
rank20033,0.8619887881554829
rank20034,0.8625001234769749
rank20035,0.8631243445872807
rank20036,0.8642005819915138
rank20037,0.8652016572218788
rank20038,0.8645471342133219
rank20039,0.8659333119300825
rank20040,0.8661787026655445
rank20041,0.8676365806825752
rank20042,0.8703768171322738
rank20043,0.8725888235353104
rank20044,0.8722055858665543
rank20045,0.8732442353579787
rank20046,0.8741676091440623
rank20047,0.8753563196945334
rank20048,0.876023627068689
rank20049,0.876492942474914
rank20050,0.8776282435336042
rank20051,0.8781631667649331
rank20052,0.878844897740367
rank20053,0.8794351611168625
rank20054,0.8798398533370004
rank20055,0.8799129978746879
rank20056,0.8798352481954023
rank20057,0.8795227434554533
rank20058,0.8796294033747613
rank20059,0.8796196398948638
rank20060,0.8821420353207642
rank20061,0.8822202954772783
rank20062,0.8825461327126602
rank20063,0.8828503812178892
rank20064,0.8835257198798543
rank20065,0.8838658651506801
rank20066,0.8842111224140053
rank20067,0.8844859536772081
rank20068,0.8848629405959759
rank20069,0.8852650791369074
rank20070,0.8854591973917886
rank20071,0.8859116775360248
rank20072,0.886448092688901
rank20073,0.8865487470297154
rank20074,0.8868389782872075
rank20075,0.8884824652732183
rank20076,0.8889313093760977
rank20077,0.889369861269669
rank20078,0.8895929699090059
rank20079,0.8902482915828551
rank20080,0.891016504709524
rank20081,0.8926212130770744
rank20082,0.8925215307671407
rank20083,0.8927555576086109
rank20084,0.8933364234216707
rank20085,0.8936783460887106
rank20086,0.8946760455906617
rank20087,0.8960649602097598
rank20088,0.8970361346523844
rank20089,0.8979243373548832
rank20090,0.9027304914723774
rank20091,0.9062773808565099
rank20092,0.915781107946621
rank20093,0.9237711388534794
rank20094,0.9283153160128715
rank20095,0.9492335257266366
rank20096,0.9527125076688937
rank20097,0.9527125076688937
rank20098,0.9323855976256789
rank20099,0.8205240903470751
rank20100,0.8225553098296482
rank20101,0.8238527408464893
rank20102,0.825301189375406
rank20103,0.8268018203437231
rank20104,0.8280838447917933
rank20105,0.8287988999955831
rank20106,0.8297400247313567
rank20107,0.8310695561711474
rank20108,0.8317492850034472
rank20109,0.8340575423430385
rank20110,0.8350815563182139
rank20111,0.8362805588179898
rank20112,0.8373866427373656
rank20113,0.8390109046585249
rank20114,0.838202915176048
rank20115,0.8387554960109839
rank20116,0.8395798067943161
rank20117,0.8410013512298972
rank20118,0.8422174832486555
rank20119,0.843735125970162
rank20120,0.8452558017420664
rank20121,0.8461860883403626
rank20122,0.847865201713813
rank20123,0.8501484079272533
rank20124,0.8520066717290377
rank20125,0.8541806530686774
rank20126,0.8559448099538159
rank20127,0.8580126678028448
rank20128,0.8593218611805239
rank20129,0.8614774324044084
rank20130,0.8621608553646841
rank20131,0.8628441323772652
rank20132,0.863943704911136
rank20133,0.8645080387983005
rank20134,0.8645365320570699
rank20135,0.8652893268798476
rank20136,0.8664589555195147
rank20137,0.8670375989152288
rank20138,0.8695950148733387
rank20139,0.8713974169337643
rank20140,0.8726941564756197
rank20141,0.8733606203630494
rank20142,0.8733576821239507
rank20143,0.8743086446067541
rank20144,0.8754458303598851
rank20145,0.8757484264287124
rank20146,0.8763542435656967
rank20147,0.877660999403654
rank20148,0.8781707491634627
rank20149,0.8791782024551453
rank20150,0.8796263847280131
rank20151,0.8798873711142584
rank20152,0.8803418203468597
rank20153,0.8802790409758336
rank20154,0.8798556116965826
rank20155,0.8803356029613086
rank20156,0.882568955266986
rank20157,0.8828419619958262
rank20158,0.88295032500843
rank20159,0.8834897835154536
rank20160,0.8837093870786331
rank20161,0.8839603078597982
rank20162,0.8842221768605555
rank20163,0.8844262859823624
rank20164,0.8849557480178378
rank20165,0.8852375123104121
rank20166,0.8854996349944134
rank20167,0.8860110808823062
rank20168,0.8864292276700261
rank20169,0.8865385258207019
rank20170,0.8867620379589867
rank20171,0.8871046252512189
rank20172,0.8875980030868864
rank20173,0.8892718558411875
rank20174,0.8898097685702792
