RankingFuncionPesos,ndcg
rank20000,0.919031306728684
rank20001,0.9194454013419598
rank20002,0.9301230449372672
rank20003,0.9369557226638897
rank20004,0.9424925655620509
rank20005,0.9443303281936277
rank20006,0.9468127189899218
rank20007,0.9475165707159929
rank20008,0.9477978075113492
rank20009,0.9482208377064438
rank20010,0.9482413531257559
rank20011,0.9487492065175626
rank20012,0.9490845900201892
rank20013,0.9485719839861237
rank20014,0.9482938264984336
rank20015,0.9489425631474426
rank20016,0.949166152649911
rank20017,0.9494877903303786
rank20018,0.9493771948166314
rank20019,0.9493380368574211
rank20020,0.9494022356567164
rank20021,0.9496157515853489
rank20022,0.949780026201067
rank20023,0.9498771979514964
rank20024,0.9499557151069391
rank20025,0.949934771807072
rank20026,0.9500343998953205
rank20027,0.9499932710910179
rank20028,0.9500963631076647
rank20029,0.9500214913614166
rank20030,0.9500535853046849
rank20031,0.9498556379449569
rank20032,0.9496878261302212
rank20033,0.9494593128076969
rank20034,0.9495700400361631
rank20035,0.9501883739955302
rank20036,0.9499815345649275
rank20037,0.9499297788071979
rank20038,0.9496966527572149
rank20039,0.9495154611625494
rank20040,0.949207713096061
rank20041,0.9489612159597941
rank20042,0.9487986905642319
rank20043,0.9484100822602837
rank20044,0.9482559937749566
rank20045,0.9480977354886094
rank20046,0.9482249436321111
rank20047,0.9482777690287929
rank20048,0.9486262067484506
rank20049,0.947948929770678
rank20050,0.947806753974595
rank20051,0.9472816185112205
rank20052,0.9473186803992384
rank20053,0.9473808059794988
rank20054,0.9470020251514354
rank20055,0.9466989936115934
rank20056,0.9467360125843077
rank20057,0.9464562096892998
rank20058,0.9462056379477264
rank20059,0.9460773946328959
rank20060,0.9454615656350763
rank20061,0.945022937163385
rank20062,0.9444411636086204
rank20063,0.9444146005036387
rank20064,0.9442523357317473
rank20065,0.9439150790647948
rank20066,0.944025698984672
rank20067,0.9441158041941611
rank20068,0.9442772243902744
rank20069,0.9442772243902744
rank20070,0.9443943902699231
rank20071,0.9444561590863354
rank20072,0.9445727053160863
rank20073,0.9445631669584414
rank20074,0.9446340378782989
rank20075,0.944675885697077
rank20076,0.9446868384675386
rank20077,0.9446805612774525
rank20078,0.9447624722166876
rank20079,0.944724530158531
rank20080,0.9449275215081947
rank20081,0.9449946011639094
rank20082,0.9449809209037727
rank20083,0.9449526440275993
rank20084,0.944998339092421
rank20085,0.9450298610788168
rank20086,0.9450338801564543
rank20087,0.9450697556708586
rank20088,0.94501164853225
rank20089,0.9449986734483954
rank20090,0.9449474189836236
rank20091,0.9442927794963968
rank20092,0.9439377520542599
rank20093,0.9439064477671237
rank20094,0.9439064477671237
rank20095,0.9438763276673098
rank20096,0.9437657198687874
rank20097,0.9437657198687874
rank20098,0.9323855976256789
rank20099,0.9314836947615552
rank20100,0.9392214914071106
rank20101,0.943837834562314
rank20102,0.94570009728275
rank20103,0.9482341256685901
rank20104,0.9492864658084964
rank20105,0.9494181044750354
rank20106,0.9496082852421235
rank20107,0.9499617129455987
rank20108,0.9505222389649686
rank20109,0.9507391251685033
rank20110,0.9503559920932381
rank20111,0.9503612019906582
rank20112,0.9506031898084951
rank20113,0.951332229399765
rank20114,0.950850507568782
rank20115,0.9508774085054865
rank20116,0.9508237364856252
rank20117,0.9508723692710108
rank20118,0.9510488195459803
rank20119,0.9511085099405598
rank20120,0.9514118621780611
rank20121,0.9516062137856646
rank20122,0.9515407827921881
rank20123,0.9515062877894996
rank20124,0.9516429340295076
rank20125,0.9515284116053022
rank20126,0.9515988954442183
rank20127,0.9515795499782681
rank20128,0.9515009104920568
rank20129,0.9511801576756699
rank20130,0.9511931936794629
rank20131,0.9510703617514916
rank20132,0.9510017063639167
rank20133,0.950708526304085
rank20134,0.9505863285729815
rank20135,0.9505183899620366
rank20136,0.950438376104365
rank20137,0.9504230443492266
rank20138,0.9505147018764027
rank20139,0.9502508149461066
rank20140,0.9500964487123557
rank20141,0.9498759556311339
rank20142,0.9497219641032357
rank20143,0.9499378405295009
rank20144,0.9497796933980698
rank20145,0.9495701909049767
rank20146,0.9488098944763117
rank20147,0.9484293735514822
rank20148,0.9484337874048127
rank20149,0.9481411367489112
rank20150,0.9480304794592525
rank20151,0.9481036115085406
rank20152,0.9476245928590852
rank20153,0.947831002325205
rank20154,0.947626817164126
rank20155,0.9475378337194243
rank20156,0.9472959204322299
rank20157,0.9468209917828065
rank20158,0.9463911320725236
rank20159,0.9459981076853847
rank20160,0.9455711826102354
rank20161,0.9452579406414937
rank20162,0.9452612637840239
rank20163,0.9453535696466612
rank20164,0.9454915944086794
rank20165,0.9455009505485334
rank20166,0.9458266120503651
rank20167,0.9459974151295673
rank20168,0.9461020498718552
rank20169,0.9470096714877019
rank20170,0.9471856659335713
rank20171,0.9468027345096218
rank20172,0.9466914764978884
rank20173,0.9466835402772873
rank20174,0.9470162585429402
