id,CATEGORY,SENTIMENT,SCORE,ENTROPY
170391,0.68,0.02,0.2,0.1
170392,0.68,0.02,0.21,0.09
170393,0.68,0.02,0.22,0.08
170394,0.68,0.02,0.23,0.07
170395,0.68,0.02,0.24,0.06
170396,0.68,0.02,0.25,0.05
170397,0.68,0.02,0.26,0.04
170398,0.68,0.02,0.27,0.03
170399,0.68,0.02,0.28,0.02
170400,0.68,0.02,0.29,0.01
170401,0.68,0.02,0.3,0.0
170402,0.68,0.03,0.0,0.29
170403,0.68,0.03,0.01,0.28
170404,0.68,0.03,0.02,0.27
170405,0.68,0.03,0.03,0.26
170406,0.68,0.03,0.04,0.25
170407,0.68,0.03,0.05,0.24
170408,0.68,0.03,0.06,0.23
170409,0.68,0.03,0.07,0.22
170410,0.68,0.03,0.08,0.21
170411,0.68,0.03,0.09,0.2
170412,0.68,0.03,0.1,0.19
170413,0.68,0.03,0.11,0.18
170414,0.68,0.03,0.12,0.17
170415,0.68,0.03,0.13,0.16
170416,0.68,0.03,0.14,0.15
170417,0.68,0.03,0.15,0.14
170418,0.68,0.03,0.16,0.13
170419,0.68,0.03,0.17,0.12
170420,0.68,0.03,0.18,0.11
170421,0.68,0.03,0.19,0.1
170422,0.68,0.03,0.2,0.09
170423,0.68,0.03,0.21,0.08
170424,0.68,0.03,0.22,0.07
170425,0.68,0.03,0.23,0.06
170426,0.68,0.03,0.24,0.05
170427,0.68,0.03,0.25,0.04
170428,0.68,0.03,0.26,0.03
170429,0.68,0.03,0.27,0.02
170430,0.68,0.03,0.28,0.01
170431,0.68,0.03,0.29,0.0
170432,0.68,0.04,0.0,0.28
170433,0.68,0.04,0.01,0.27
170434,0.68,0.04,0.02,0.26
170435,0.68,0.04,0.03,0.25
170436,0.68,0.04,0.04,0.24
170437,0.68,0.04,0.05,0.23
170438,0.68,0.04,0.06,0.22
170439,0.68,0.04,0.07,0.21
170440,0.68,0.04,0.08,0.2
170441,0.68,0.04,0.09,0.19
170442,0.68,0.04,0.1,0.18
170443,0.68,0.04,0.11,0.17
170444,0.68,0.04,0.12,0.16
170445,0.68,0.04,0.13,0.15
170446,0.68,0.04,0.14,0.14
170447,0.68,0.04,0.15,0.13
170448,0.68,0.04,0.16,0.12
170449,0.68,0.04,0.17,0.11
170450,0.68,0.04,0.18,0.1
170451,0.68,0.04,0.19,0.09
170452,0.68,0.04,0.2,0.08
170453,0.68,0.04,0.21,0.07
170454,0.68,0.04,0.22,0.06
170455,0.68,0.04,0.23,0.05
170456,0.68,0.04,0.24,0.04
170457,0.68,0.04,0.25,0.03
170458,0.68,0.04,0.26,0.02
170459,0.68,0.04,0.27,0.01
170460,0.68,0.04,0.28,0.0
170461,0.68,0.05,0.0,0.27
170462,0.68,0.05,0.01,0.26
170463,0.68,0.05,0.02,0.25
170464,0.68,0.05,0.03,0.24
170465,0.68,0.05,0.04,0.23
170466,0.68,0.05,0.05,0.22
170467,0.68,0.05,0.06,0.21
170468,0.68,0.05,0.07,0.2
170469,0.68,0.05,0.08,0.19
170470,0.68,0.05,0.09,0.18
170471,0.68,0.05,0.1,0.17
170472,0.68,0.05,0.11,0.16
170473,0.68,0.05,0.12,0.15
170474,0.68,0.05,0.13,0.14
170475,0.68,0.05,0.14,0.13
170476,0.68,0.05,0.15,0.12
170477,0.68,0.05,0.16,0.11
170478,0.68,0.05,0.17,0.1
170479,0.68,0.05,0.18,0.09
170480,0.68,0.05,0.19,0.08
170481,0.68,0.05,0.2,0.07
170482,0.68,0.05,0.21,0.06
170483,0.68,0.05,0.22,0.05
170484,0.68,0.05,0.23,0.04
170485,0.68,0.05,0.24,0.03
170486,0.68,0.05,0.25,0.02
170487,0.68,0.05,0.26,0.01
170488,0.68,0.05,0.27,0.0
170489,0.68,0.06,0.0,0.26
170490,0.68,0.06,0.01,0.25
170491,0.68,0.06,0.02,0.24
170492,0.68,0.06,0.03,0.23
170493,0.68,0.06,0.04,0.22
170494,0.68,0.06,0.05,0.21
170495,0.68,0.06,0.06,0.2
170496,0.68,0.06,0.07,0.19
170497,0.68,0.06,0.08,0.18
170498,0.68,0.06,0.09,0.17
170499,0.68,0.06,0.1,0.16
170500,0.68,0.06,0.11,0.15
170501,0.68,0.06,0.12,0.14
170502,0.68,0.06,0.13,0.13
170503,0.68,0.06,0.14,0.12
170504,0.68,0.06,0.15,0.11
170505,0.68,0.06,0.16,0.1
170506,0.68,0.06,0.17,0.09
170507,0.68,0.06,0.18,0.08
170508,0.68,0.06,0.19,0.07
170509,0.68,0.06,0.2,0.06
170510,0.68,0.06,0.21,0.05
170511,0.68,0.06,0.22,0.04
170512,0.68,0.06,0.23,0.03
170513,0.68,0.06,0.24,0.02
170514,0.68,0.06,0.25,0.01
170515,0.68,0.06,0.26,0.0
170516,0.68,0.07,0.0,0.25
170517,0.68,0.07,0.01,0.24
170518,0.68,0.07,0.02,0.23
170519,0.68,0.07,0.03,0.22
170520,0.68,0.07,0.04,0.21
170521,0.68,0.07,0.05,0.2
170522,0.68,0.07,0.06,0.19
170523,0.68,0.07,0.07,0.18
170524,0.68,0.07,0.08,0.17
170525,0.68,0.07,0.09,0.16
170526,0.68,0.07,0.1,0.15
170527,0.68,0.07,0.11,0.14
170528,0.68,0.07,0.12,0.13
170529,0.68,0.07,0.13,0.12
170530,0.68,0.07,0.14,0.11
170531,0.68,0.07,0.15,0.1
170532,0.68,0.07,0.16,0.09
170533,0.68,0.07,0.17,0.08
170534,0.68,0.07,0.18,0.07
170535,0.68,0.07,0.19,0.06
170536,0.68,0.07,0.2,0.05
170537,0.68,0.07,0.21,0.04
170538,0.68,0.07,0.22,0.03
170539,0.68,0.07,0.23,0.02
170540,0.68,0.07,0.24,0.01
170541,0.68,0.07,0.25,0.0
170542,0.68,0.08,0.0,0.24
170543,0.68,0.08,0.01,0.23
170544,0.68,0.08,0.02,0.22
170545,0.68,0.08,0.03,0.21
170546,0.68,0.08,0.04,0.2
170547,0.68,0.08,0.05,0.19
170548,0.68,0.08,0.06,0.18
170549,0.68,0.08,0.07,0.17
170550,0.68,0.08,0.08,0.16
170551,0.68,0.08,0.09,0.15
170552,0.68,0.08,0.1,0.14
170553,0.68,0.08,0.11,0.13
170554,0.68,0.08,0.12,0.12
170555,0.68,0.08,0.13,0.11
170556,0.68,0.08,0.14,0.1
170557,0.68,0.08,0.15,0.09
170558,0.68,0.08,0.16,0.08
170559,0.68,0.08,0.17,0.07
170560,0.68,0.08,0.18,0.06
170561,0.68,0.08,0.19,0.05
170562,0.68,0.08,0.2,0.04
170563,0.68,0.08,0.21,0.03
170564,0.68,0.08,0.22,0.02
170565,0.68,0.08,0.23,0.01
170566,0.68,0.08,0.24,0.0
170567,0.68,0.09,0.0,0.23
170568,0.68,0.09,0.01,0.22
170569,0.68,0.09,0.02,0.21
170570,0.68,0.09,0.03,0.2
170571,0.68,0.09,0.04,0.19
170572,0.68,0.09,0.05,0.18
170573,0.68,0.09,0.06,0.17
170574,0.68,0.09,0.07,0.16
170575,0.68,0.09,0.08,0.15
170576,0.68,0.09,0.09,0.14
170577,0.68,0.09,0.1,0.13
170578,0.68,0.09,0.11,0.12
170579,0.68,0.09,0.12,0.11
170580,0.68,0.09,0.13,0.1
170581,0.68,0.09,0.14,0.09
170582,0.68,0.09,0.15,0.08
170583,0.68,0.09,0.16,0.07
170584,0.68,0.09,0.17,0.06
170585,0.68,0.09,0.18,0.05
170586,0.68,0.09,0.19,0.04
170587,0.68,0.09,0.2,0.03
170588,0.68,0.09,0.21,0.02
170589,0.68,0.09,0.22,0.01
170590,0.68,0.09,0.23,0.0
170591,0.68,0.1,0.0,0.22
170592,0.68,0.1,0.01,0.21
170593,0.68,0.1,0.02,0.2
170594,0.68,0.1,0.03,0.19
170595,0.68,0.1,0.04,0.18
170596,0.68,0.1,0.05,0.17
170597,0.68,0.1,0.06,0.16
170598,0.68,0.1,0.07,0.15
170599,0.68,0.1,0.08,0.14
170600,0.68,0.1,0.09,0.13
170601,0.68,0.1,0.1,0.12
170602,0.68,0.1,0.11,0.11
170603,0.68,0.1,0.12,0.1
170604,0.68,0.1,0.13,0.09
170605,0.68,0.1,0.14,0.08
170606,0.68,0.1,0.15,0.07
170607,0.68,0.1,0.16,0.06
170608,0.68,0.1,0.17,0.05
170609,0.68,0.1,0.18,0.04
170610,0.68,0.1,0.19,0.03
170611,0.68,0.1,0.2,0.02
170612,0.68,0.1,0.21,0.01
170613,0.68,0.1,0.22,0.0
170614,0.68,0.11,0.0,0.21
170615,0.68,0.11,0.01,0.2
170616,0.68,0.11,0.02,0.19
170617,0.68,0.11,0.03,0.18
170618,0.68,0.11,0.04,0.17
170619,0.68,0.11,0.05,0.16
170620,0.68,0.11,0.06,0.15
170621,0.68,0.11,0.07,0.14
170622,0.68,0.11,0.08,0.13
170623,0.68,0.11,0.09,0.12
170624,0.68,0.11,0.1,0.11
170625,0.68,0.11,0.11,0.1
170626,0.68,0.11,0.12,0.09
170627,0.68,0.11,0.13,0.08
170628,0.68,0.11,0.14,0.07
170629,0.68,0.11,0.15,0.06
170630,0.68,0.11,0.16,0.05
170631,0.68,0.11,0.17,0.04
170632,0.68,0.11,0.18,0.03
170633,0.68,0.11,0.19,0.02
170634,0.68,0.11,0.2,0.01
170635,0.68,0.11,0.21,0.0
170636,0.68,0.12,0.0,0.2
170637,0.68,0.12,0.01,0.19
170638,0.68,0.12,0.02,0.18
170639,0.68,0.12,0.03,0.17
170640,0.68,0.12,0.04,0.16
170641,0.68,0.12,0.05,0.15
170642,0.68,0.12,0.06,0.14
170643,0.68,0.12,0.07,0.13
170644,0.68,0.12,0.08,0.12
170645,0.68,0.12,0.09,0.11
170646,0.68,0.12,0.1,0.1
170647,0.68,0.12,0.11,0.09
170648,0.68,0.12,0.12,0.08
170649,0.68,0.12,0.13,0.07
170650,0.68,0.12,0.14,0.06
170651,0.68,0.12,0.15,0.05
170652,0.68,0.12,0.16,0.04
170653,0.68,0.12,0.17,0.03
170654,0.68,0.12,0.18,0.02
170655,0.68,0.12,0.19,0.01
170656,0.68,0.12,0.2,0.0
170657,0.68,0.13,0.0,0.19
170658,0.68,0.13,0.01,0.18
170659,0.68,0.13,0.02,0.17
170660,0.68,0.13,0.03,0.16
170661,0.68,0.13,0.04,0.15
170662,0.68,0.13,0.05,0.14
170663,0.68,0.13,0.06,0.13
170664,0.68,0.13,0.07,0.12
170665,0.68,0.13,0.08,0.11
170666,0.68,0.13,0.09,0.1
170667,0.68,0.13,0.1,0.09
170668,0.68,0.13,0.11,0.08
170669,0.68,0.13,0.12,0.07
170670,0.68,0.13,0.13,0.06
170671,0.68,0.13,0.14,0.05
170672,0.68,0.13,0.15,0.04
170673,0.68,0.13,0.16,0.03
170674,0.68,0.13,0.17,0.02
170675,0.68,0.13,0.18,0.01
170676,0.68,0.13,0.19,0.0
170677,0.68,0.14,0.0,0.18
170678,0.68,0.14,0.01,0.17
170679,0.68,0.14,0.02,0.16
170680,0.68,0.14,0.03,0.15
170681,0.68,0.14,0.04,0.14
170682,0.68,0.14,0.05,0.13
170683,0.68,0.14,0.06,0.12
170684,0.68,0.14,0.07,0.11
170685,0.68,0.14,0.08,0.1
170686,0.68,0.14,0.09,0.09
170687,0.68,0.14,0.1,0.08
170688,0.68,0.14,0.11,0.07
170689,0.68,0.14,0.12,0.06
170690,0.68,0.14,0.13,0.05
170691,0.68,0.14,0.14,0.04
170692,0.68,0.14,0.15,0.03
170693,0.68,0.14,0.16,0.02
170694,0.68,0.14,0.17,0.01
170695,0.68,0.14,0.18,0.0
170696,0.68,0.15,0.0,0.17
170697,0.68,0.15,0.01,0.16
170698,0.68,0.15,0.02,0.15
170699,0.68,0.15,0.03,0.14
170700,0.68,0.15,0.04,0.13
170701,0.68,0.15,0.05,0.12
170702,0.68,0.15,0.06,0.11
170703,0.68,0.15,0.07,0.1
170704,0.68,0.15,0.08,0.09
170705,0.68,0.15,0.09,0.08
170706,0.68,0.15,0.1,0.07
170707,0.68,0.15,0.11,0.06
170708,0.68,0.15,0.12,0.05
170709,0.68,0.15,0.13,0.04
170710,0.68,0.15,0.14,0.03
170711,0.68,0.15,0.15,0.02
170712,0.68,0.15,0.16,0.01
170713,0.68,0.15,0.17,0.0
170714,0.68,0.16,0.0,0.16
170715,0.68,0.16,0.01,0.15
170716,0.68,0.16,0.02,0.14
170717,0.68,0.16,0.03,0.13
170718,0.68,0.16,0.04,0.12
170719,0.68,0.16,0.05,0.11
170720,0.68,0.16,0.06,0.1
170721,0.68,0.16,0.07,0.09
170722,0.68,0.16,0.08,0.08
170723,0.68,0.16,0.09,0.07
170724,0.68,0.16,0.1,0.06
170725,0.68,0.16,0.11,0.05
170726,0.68,0.16,0.12,0.04
170727,0.68,0.16,0.13,0.03
170728,0.68,0.16,0.14,0.02
170729,0.68,0.16,0.15,0.01
170730,0.68,0.16,0.16,0.0
170731,0.68,0.17,0.0,0.15
170732,0.68,0.17,0.01,0.14
