id,CATEGORY,SENTIMENT,SCORE,ENTROPY
162108,0.57,0.11,0.08,0.24
162109,0.57,0.11,0.09,0.23
162110,0.57,0.11,0.1,0.22
162111,0.57,0.11,0.11,0.21
162112,0.57,0.11,0.12,0.2
162113,0.57,0.11,0.13,0.19
162114,0.57,0.11,0.14,0.18
162115,0.57,0.11,0.15,0.17
162116,0.57,0.11,0.16,0.16
162117,0.57,0.11,0.17,0.15
162118,0.57,0.11,0.18,0.14
162119,0.57,0.11,0.19,0.13
162120,0.57,0.11,0.2,0.12
162121,0.57,0.11,0.21,0.11
162122,0.57,0.11,0.22,0.1
162123,0.57,0.11,0.23,0.09
162124,0.57,0.11,0.24,0.08
162125,0.57,0.11,0.25,0.07
162126,0.57,0.11,0.26,0.06
162127,0.57,0.11,0.27,0.05
162128,0.57,0.11,0.28,0.04
162129,0.57,0.11,0.29,0.03
162130,0.57,0.11,0.3,0.02
162131,0.57,0.11,0.31,0.01
162132,0.57,0.11,0.32,0.0
162133,0.57,0.12,0.0,0.31
162134,0.57,0.12,0.01,0.3
162135,0.57,0.12,0.02,0.29
162136,0.57,0.12,0.03,0.28
162137,0.57,0.12,0.04,0.27
162138,0.57,0.12,0.05,0.26
162139,0.57,0.12,0.06,0.25
162140,0.57,0.12,0.07,0.24
162141,0.57,0.12,0.08,0.23
162142,0.57,0.12,0.09,0.22
162143,0.57,0.12,0.1,0.21
162144,0.57,0.12,0.11,0.2
162145,0.57,0.12,0.12,0.19
162146,0.57,0.12,0.13,0.18
162147,0.57,0.12,0.14,0.17
162148,0.57,0.12,0.15,0.16
162149,0.57,0.12,0.16,0.15
162150,0.57,0.12,0.17,0.14
162151,0.57,0.12,0.18,0.13
162152,0.57,0.12,0.19,0.12
162153,0.57,0.12,0.2,0.11
162154,0.57,0.12,0.21,0.1
162155,0.57,0.12,0.22,0.09
162156,0.57,0.12,0.23,0.08
162157,0.57,0.12,0.24,0.07
162158,0.57,0.12,0.25,0.06
162159,0.57,0.12,0.26,0.05
162160,0.57,0.12,0.27,0.04
162161,0.57,0.12,0.28,0.03
162162,0.57,0.12,0.29,0.02
162163,0.57,0.12,0.3,0.01
162164,0.57,0.12,0.31,0.0
162165,0.57,0.13,0.0,0.3
162166,0.57,0.13,0.01,0.29
162167,0.57,0.13,0.02,0.28
162168,0.57,0.13,0.03,0.27
162169,0.57,0.13,0.04,0.26
162170,0.57,0.13,0.05,0.25
162171,0.57,0.13,0.06,0.24
162172,0.57,0.13,0.07,0.23
162173,0.57,0.13,0.08,0.22
162174,0.57,0.13,0.09,0.21
162175,0.57,0.13,0.1,0.2
162176,0.57,0.13,0.11,0.19
162177,0.57,0.13,0.12,0.18
162178,0.57,0.13,0.13,0.17
162179,0.57,0.13,0.14,0.16
162180,0.57,0.13,0.15,0.15
162181,0.57,0.13,0.16,0.14
162182,0.57,0.13,0.17,0.13
162183,0.57,0.13,0.18,0.12
162184,0.57,0.13,0.19,0.11
162185,0.57,0.13,0.2,0.1
162186,0.57,0.13,0.21,0.09
162187,0.57,0.13,0.22,0.08
162188,0.57,0.13,0.23,0.07
162189,0.57,0.13,0.24,0.06
162190,0.57,0.13,0.25,0.05
162191,0.57,0.13,0.26,0.04
162192,0.57,0.13,0.27,0.03
162193,0.57,0.13,0.28,0.02
162194,0.57,0.13,0.29,0.01
162195,0.57,0.13,0.3,0.0
162196,0.57,0.14,0.0,0.29
162197,0.57,0.14,0.01,0.28
162198,0.57,0.14,0.02,0.27
162199,0.57,0.14,0.03,0.26
162200,0.57,0.14,0.04,0.25
162201,0.57,0.14,0.05,0.24
162202,0.57,0.14,0.06,0.23
162203,0.57,0.14,0.07,0.22
162204,0.57,0.14,0.08,0.21
162205,0.57,0.14,0.09,0.2
162206,0.57,0.14,0.1,0.19
162207,0.57,0.14,0.11,0.18
162208,0.57,0.14,0.12,0.17
162209,0.57,0.14,0.13,0.16
162210,0.57,0.14,0.14,0.15
162211,0.57,0.14,0.15,0.14
162212,0.57,0.14,0.16,0.13
162213,0.57,0.14,0.17,0.12
162214,0.57,0.14,0.18,0.11
162215,0.57,0.14,0.19,0.1
162216,0.57,0.14,0.2,0.09
162217,0.57,0.14,0.21,0.08
162218,0.57,0.14,0.22,0.07
162219,0.57,0.14,0.23,0.06
162220,0.57,0.14,0.24,0.05
162221,0.57,0.14,0.25,0.04
162222,0.57,0.14,0.26,0.03
162223,0.57,0.14,0.27,0.02
162224,0.57,0.14,0.28,0.01
162225,0.57,0.14,0.29,0.0
162226,0.57,0.15,0.0,0.28
162227,0.57,0.15,0.01,0.27
162228,0.57,0.15,0.02,0.26
162229,0.57,0.15,0.03,0.25
162230,0.57,0.15,0.04,0.24
162231,0.57,0.15,0.05,0.23
162232,0.57,0.15,0.06,0.22
162233,0.57,0.15,0.07,0.21
162234,0.57,0.15,0.08,0.2
162235,0.57,0.15,0.09,0.19
162236,0.57,0.15,0.1,0.18
162237,0.57,0.15,0.11,0.17
162238,0.57,0.15,0.12,0.16
162239,0.57,0.15,0.13,0.15
162240,0.57,0.15,0.14,0.14
162241,0.57,0.15,0.15,0.13
162242,0.57,0.15,0.16,0.12
162243,0.57,0.15,0.17,0.11
162244,0.57,0.15,0.18,0.1
162245,0.57,0.15,0.19,0.09
162246,0.57,0.15,0.2,0.08
162247,0.57,0.15,0.21,0.07
162248,0.57,0.15,0.22,0.06
162249,0.57,0.15,0.23,0.05
162250,0.57,0.15,0.24,0.04
162251,0.57,0.15,0.25,0.03
162252,0.57,0.15,0.26,0.02
162253,0.57,0.15,0.27,0.01
162254,0.57,0.15,0.28,0.0
162255,0.57,0.16,0.0,0.27
162256,0.57,0.16,0.01,0.26
162257,0.57,0.16,0.02,0.25
162258,0.57,0.16,0.03,0.24
162259,0.57,0.16,0.04,0.23
162260,0.57,0.16,0.05,0.22
162261,0.57,0.16,0.06,0.21
162262,0.57,0.16,0.07,0.2
162263,0.57,0.16,0.08,0.19
162264,0.57,0.16,0.09,0.18
162265,0.57,0.16,0.1,0.17
162266,0.57,0.16,0.11,0.16
162267,0.57,0.16,0.12,0.15
162268,0.57,0.16,0.13,0.14
162269,0.57,0.16,0.14,0.13
162270,0.57,0.16,0.15,0.12
162271,0.57,0.16,0.16,0.11
162272,0.57,0.16,0.17,0.1
162273,0.57,0.16,0.18,0.09
162274,0.57,0.16,0.19,0.08
162275,0.57,0.16,0.2,0.07
162276,0.57,0.16,0.21,0.06
162277,0.57,0.16,0.22,0.05
162278,0.57,0.16,0.23,0.04
162279,0.57,0.16,0.24,0.03
162280,0.57,0.16,0.25,0.02
162281,0.57,0.16,0.26,0.01
162282,0.57,0.16,0.27,0.0
162283,0.57,0.17,0.0,0.26
162284,0.57,0.17,0.01,0.25
162285,0.57,0.17,0.02,0.24
162286,0.57,0.17,0.03,0.23
162287,0.57,0.17,0.04,0.22
162288,0.57,0.17,0.05,0.21
162289,0.57,0.17,0.06,0.2
162290,0.57,0.17,0.07,0.19
162291,0.57,0.17,0.08,0.18
162292,0.57,0.17,0.09,0.17
162293,0.57,0.17,0.1,0.16
162294,0.57,0.17,0.11,0.15
162295,0.57,0.17,0.12,0.14
162296,0.57,0.17,0.13,0.13
162297,0.57,0.17,0.14,0.12
162298,0.57,0.17,0.15,0.11
162299,0.57,0.17,0.16,0.1
162300,0.57,0.17,0.17,0.09
162301,0.57,0.17,0.18,0.08
162302,0.57,0.17,0.19,0.07
162303,0.57,0.17,0.2,0.06
162304,0.57,0.17,0.21,0.05
162305,0.57,0.17,0.22,0.04
162306,0.57,0.17,0.23,0.03
162307,0.57,0.17,0.24,0.02
162308,0.57,0.17,0.25,0.01
162309,0.57,0.17,0.26,0.0
162310,0.57,0.18,0.0,0.25
162311,0.57,0.18,0.01,0.24
162312,0.57,0.18,0.02,0.23
162313,0.57,0.18,0.03,0.22
162314,0.57,0.18,0.04,0.21
162315,0.57,0.18,0.05,0.2
162316,0.57,0.18,0.06,0.19
162317,0.57,0.18,0.07,0.18
162318,0.57,0.18,0.08,0.17
162319,0.57,0.18,0.09,0.16
162320,0.57,0.18,0.1,0.15
162321,0.57,0.18,0.11,0.14
162322,0.57,0.18,0.12,0.13
162323,0.57,0.18,0.13,0.12
162324,0.57,0.18,0.14,0.11
162325,0.57,0.18,0.15,0.1
162326,0.57,0.18,0.16,0.09
162327,0.57,0.18,0.17,0.08
162328,0.57,0.18,0.18,0.07
162329,0.57,0.18,0.19,0.06
162330,0.57,0.18,0.2,0.05
162331,0.57,0.18,0.21,0.04
162332,0.57,0.18,0.22,0.03
162333,0.57,0.18,0.23,0.02
162334,0.57,0.18,0.24,0.01
162335,0.57,0.18,0.25,0.0
162336,0.57,0.19,0.0,0.24
162337,0.57,0.19,0.01,0.23
162338,0.57,0.19,0.02,0.22
162339,0.57,0.19,0.03,0.21
162340,0.57,0.19,0.04,0.2
162341,0.57,0.19,0.05,0.19
162342,0.57,0.19,0.06,0.18
162343,0.57,0.19,0.07,0.17
162344,0.57,0.19,0.08,0.16
162345,0.57,0.19,0.09,0.15
162346,0.57,0.19,0.1,0.14
162347,0.57,0.19,0.11,0.13
162348,0.57,0.19,0.12,0.12
162349,0.57,0.19,0.13,0.11
162350,0.57,0.19,0.14,0.1
162351,0.57,0.19,0.15,0.09
162352,0.57,0.19,0.16,0.08
162353,0.57,0.19,0.17,0.07
162354,0.57,0.19,0.18,0.06
162355,0.57,0.19,0.19,0.05
162356,0.57,0.19,0.2,0.04
162357,0.57,0.19,0.21,0.03
162358,0.57,0.19,0.22,0.02
162359,0.57,0.19,0.23,0.01
162360,0.57,0.19,0.24,0.0
162361,0.57,0.2,0.0,0.23
162362,0.57,0.2,0.01,0.22
162363,0.57,0.2,0.02,0.21
162364,0.57,0.2,0.03,0.2
162365,0.57,0.2,0.04,0.19
162366,0.57,0.2,0.05,0.18
162367,0.57,0.2,0.06,0.17
162368,0.57,0.2,0.07,0.16
162369,0.57,0.2,0.08,0.15
162370,0.57,0.2,0.09,0.14
162371,0.57,0.2,0.1,0.13
162372,0.57,0.2,0.11,0.12
162373,0.57,0.2,0.12,0.11
162374,0.57,0.2,0.13,0.1
162375,0.57,0.2,0.14,0.09
162376,0.57,0.2,0.15,0.08
162377,0.57,0.2,0.16,0.07
162378,0.57,0.2,0.17,0.06
162379,0.57,0.2,0.18,0.05
162380,0.57,0.2,0.19,0.04
162381,0.57,0.2,0.2,0.03
162382,0.57,0.2,0.21,0.02
162383,0.57,0.2,0.22,0.01
162384,0.57,0.2,0.23,0.0
162385,0.57,0.21,0.0,0.22
162386,0.57,0.21,0.01,0.21
162387,0.57,0.21,0.02,0.2
162388,0.57,0.21,0.03,0.19
162389,0.57,0.21,0.04,0.18
162390,0.57,0.21,0.05,0.17
162391,0.57,0.21,0.06,0.16
162392,0.57,0.21,0.07,0.15
162393,0.57,0.21,0.08,0.14
162394,0.57,0.21,0.09,0.13
162395,0.57,0.21,0.1,0.12
162396,0.57,0.21,0.11,0.11
162397,0.57,0.21,0.12,0.1
162398,0.57,0.21,0.13,0.09
162399,0.57,0.21,0.14,0.08
162400,0.57,0.21,0.15,0.07
162401,0.57,0.21,0.16,0.06
162402,0.57,0.21,0.17,0.05
162403,0.57,0.21,0.18,0.04
162404,0.57,0.21,0.19,0.03
162405,0.57,0.21,0.2,0.02
162406,0.57,0.21,0.21,0.01
162407,0.57,0.21,0.22,0.0
162408,0.57,0.22,0.0,0.21
162409,0.57,0.22,0.01,0.2
162410,0.57,0.22,0.02,0.19
162411,0.57,0.22,0.03,0.18
162412,0.57,0.22,0.04,0.17
162413,0.57,0.22,0.05,0.16
162414,0.57,0.22,0.06,0.15
162415,0.57,0.22,0.07,0.14
162416,0.57,0.22,0.08,0.13
162417,0.57,0.22,0.09,0.12
162418,0.57,0.22,0.1,0.11
162419,0.57,0.22,0.11,0.1
162420,0.57,0.22,0.12,0.09
162421,0.57,0.22,0.13,0.08
162422,0.57,0.22,0.14,0.07
162423,0.57,0.22,0.15,0.06
162424,0.57,0.22,0.16,0.05
162425,0.57,0.22,0.17,0.04
162426,0.57,0.22,0.18,0.03
162427,0.57,0.22,0.19,0.02
162428,0.57,0.22,0.2,0.01
162429,0.57,0.22,0.21,0.0
162430,0.57,0.23,0.0,0.2
162431,0.57,0.23,0.01,0.19
162432,0.57,0.23,0.02,0.18
162433,0.57,0.23,0.03,0.17
162434,0.57,0.23,0.04,0.16
162435,0.57,0.23,0.05,0.15
162436,0.57,0.23,0.06,0.14
162437,0.57,0.23,0.07,0.13
162438,0.57,0.23,0.08,0.12
162439,0.57,0.23,0.09,0.11
162440,0.57,0.23,0.1,0.1
162441,0.57,0.23,0.11,0.09
162442,0.57,0.23,0.12,0.08
162443,0.57,0.23,0.13,0.07
162444,0.57,0.23,0.14,0.06
162445,0.57,0.23,0.15,0.05
162446,0.57,0.23,0.16,0.04
162447,0.57,0.23,0.17,0.03
162448,0.57,0.23,0.18,0.02
162449,0.57,0.23,0.19,0.01
162450,0.57,0.23,0.2,0.0
162451,0.57,0.24,0.0,0.19
162452,0.57,0.24,0.01,0.18
162453,0.57,0.24,0.02,0.17
162454,0.57,0.24,0.03,0.16
162455,0.57,0.24,0.04,0.15
162456,0.57,0.24,0.05,0.14
162457,0.57,0.24,0.06,0.13
162458,0.57,0.24,0.07,0.12
162459,0.57,0.24,0.08,0.11
162460,0.57,0.24,0.09,0.1
162461,0.57,0.24,0.1,0.09
162462,0.57,0.24,0.11,0.08
162463,0.57,0.24,0.12,0.07
162464,0.57,0.24,0.13,0.06
162465,0.57,0.24,0.14,0.05
162466,0.57,0.24,0.15,0.04
162467,0.57,0.24,0.16,0.03
162468,0.57,0.24,0.17,0.02
162469,0.57,0.24,0.18,0.01
162470,0.57,0.24,0.19,0.0
162471,0.57,0.25,0.0,0.18
162472,0.57,0.25,0.01,0.17
162473,0.57,0.25,0.02,0.16
162474,0.57,0.25,0.03,0.15
162475,0.57,0.25,0.04,0.14
162476,0.57,0.25,0.05,0.13
162477,0.57,0.25,0.06,0.12
162478,0.57,0.25,0.07,0.11
162479,0.57,0.25,0.08,0.1
162480,0.57,0.25,0.09,0.09
162481,0.57,0.25,0.1,0.08
162482,0.57,0.25,0.11,0.07
162483,0.57,0.25,0.12,0.06
162484,0.57,0.25,0.13,0.05
162485,0.57,0.25,0.14,0.04
162486,0.57,0.25,0.15,0.03
162487,0.57,0.25,0.16,0.02
162488,0.57,0.25,0.17,0.01
162489,0.57,0.25,0.18,0.0
162490,0.57,0.26,0.0,0.17
162491,0.57,0.26,0.01,0.16
162492,0.57,0.26,0.02,0.15
162493,0.57,0.26,0.03,0.14
162494,0.57,0.26,0.04,0.13
162495,0.57,0.26,0.05,0.12
162496,0.57,0.26,0.06,0.11
162497,0.57,0.26,0.07,0.1
162498,0.57,0.26,0.08,0.09
162499,0.57,0.26,0.09,0.08
162500,0.57,0.26,0.1,0.07
162501,0.57,0.26,0.11,0.06
162502,0.57,0.26,0.12,0.05
162503,0.57,0.26,0.13,0.04
162504,0.57,0.26,0.14,0.03
162505,0.57,0.26,0.15,0.02
162506,0.57,0.26,0.16,0.01
162507,0.57,0.26,0.17,0.0
162508,0.57,0.27,0.0,0.16
162509,0.57,0.27,0.01,0.15
162510,0.57,0.27,0.02,0.14
162511,0.57,0.27,0.03,0.13
162512,0.57,0.27,0.04,0.12
162513,0.57,0.27,0.05,0.11
162514,0.57,0.27,0.06,0.1
162515,0.57,0.27,0.07,0.09
162516,0.57,0.27,0.08,0.08
162517,0.57,0.27,0.09,0.07
162518,0.57,0.27,0.1,0.06
162519,0.57,0.27,0.11,0.05
162520,0.57,0.27,0.12,0.04
162521,0.57,0.27,0.13,0.03
162522,0.57,0.27,0.14,0.02
162523,0.57,0.27,0.15,0.01
162524,0.57,0.27,0.16,0.0
162525,0.57,0.28,0.0,0.15
162526,0.57,0.28,0.01,0.14
162527,0.57,0.28,0.02,0.13
162528,0.57,0.28,0.03,0.12
162529,0.57,0.28,0.04,0.11
162530,0.57,0.28,0.05,0.1
162531,0.57,0.28,0.06,0.09
162532,0.57,0.28,0.07,0.08
162533,0.57,0.28,0.08,0.07
162534,0.57,0.28,0.09,0.06
162535,0.57,0.28,0.1,0.05
162536,0.57,0.28,0.11,0.04
162537,0.57,0.28,0.12,0.03
162538,0.57,0.28,0.13,0.02
162539,0.57,0.28,0.14,0.01
162540,0.57,0.28,0.15,0.0
162541,0.57,0.29,0.0,0.14
162542,0.57,0.29,0.01,0.13
162543,0.57,0.29,0.02,0.12
162544,0.57,0.29,0.03,0.11
162545,0.57,0.29,0.04,0.1
162546,0.57,0.29,0.05,0.09
162547,0.57,0.29,0.06,0.08
162548,0.57,0.29,0.07,0.07
162549,0.57,0.29,0.08,0.06
162550,0.57,0.29,0.09,0.05
162551,0.57,0.29,0.1,0.04
162552,0.57,0.29,0.11,0.03
162553,0.57,0.29,0.12,0.02
162554,0.57,0.29,0.13,0.01
162555,0.57,0.29,0.14,0.0
162556,0.57,0.3,0.0,0.13
162557,0.57,0.3,0.01,0.12
162558,0.57,0.3,0.02,0.11
162559,0.57,0.3,0.03,0.1
162560,0.57,0.3,0.04,0.09
162561,0.57,0.3,0.05,0.08
162562,0.57,0.3,0.06,0.07
162563,0.57,0.3,0.07,0.06
162564,0.57,0.3,0.08,0.05
162565,0.57,0.3,0.09,0.04
162566,0.57,0.3,0.1,0.03
162567,0.57,0.3,0.11,0.02
162568,0.57,0.3,0.12,0.01
162569,0.57,0.3,0.13,0.0
162570,0.57,0.31,0.0,0.12
162571,0.57,0.31,0.01,0.11
162572,0.57,0.31,0.02,0.1
162573,0.57,0.31,0.03,0.09
162574,0.57,0.31,0.04,0.08
162575,0.57,0.31,0.05,0.07
162576,0.57,0.31,0.06,0.06
162577,0.57,0.31,0.07,0.05
162578,0.57,0.31,0.08,0.04
162579,0.57,0.31,0.09,0.03
162580,0.57,0.31,0.1,0.02
162581,0.57,0.31,0.11,0.01
162582,0.57,0.31,0.12,0.0
162583,0.57,0.32,0.0,0.11
162584,0.57,0.32,0.01,0.1
162585,0.57,0.32,0.02,0.09
162586,0.57,0.32,0.03,0.08
162587,0.57,0.32,0.04,0.07
162588,0.57,0.32,0.05,0.06
162589,0.57,0.32,0.06,0.05
162590,0.57,0.32,0.07,0.04
162591,0.57,0.32,0.08,0.03
162592,0.57,0.32,0.09,0.02
162593,0.57,0.32,0.1,0.01
162594,0.57,0.32,0.11,0.0
162595,0.57,0.33,0.0,0.1
162596,0.57,0.33,0.01,0.09
162597,0.57,0.33,0.02,0.08
162598,0.57,0.33,0.03,0.07
162599,0.57,0.33,0.04,0.06
162600,0.57,0.33,0.05,0.05
162601,0.57,0.33,0.06,0.04
162602,0.57,0.33,0.07,0.03
162603,0.57,0.33,0.08,0.02
162604,0.57,0.33,0.09,0.01
162605,0.57,0.33,0.1,0.0
162606,0.57,0.34,0.0,0.09
162607,0.57,0.34,0.01,0.08
162608,0.57,0.34,0.02,0.07
162609,0.57,0.34,0.03,0.06
162610,0.57,0.34,0.04,0.05
162611,0.57,0.34,0.05,0.04
162612,0.57,0.34,0.06,0.03
162613,0.57,0.34,0.07,0.02
162614,0.57,0.34,0.08,0.01
162615,0.57,0.34,0.09,0.0
162616,0.57,0.35,0.0,0.08
162617,0.57,0.35,0.01,0.07
162618,0.57,0.35,0.02,0.06
162619,0.57,0.35,0.03,0.05
162620,0.57,0.35,0.04,0.04
162621,0.57,0.35,0.05,0.03
162622,0.57,0.35,0.06,0.02
162623,0.57,0.35,0.07,0.01
162624,0.57,0.35,0.08,0.0
162625,0.57,0.36,0.0,0.07
162626,0.57,0.36,0.01,0.06
162627,0.57,0.36,0.02,0.05
162628,0.57,0.36,0.03,0.04
162629,0.57,0.36,0.04,0.03
162630,0.57,0.36,0.05,0.02
162631,0.57,0.36,0.06,0.01
162632,0.57,0.36,0.07,0.0
162633,0.57,0.37,0.0,0.06
162634,0.57,0.37,0.01,0.05
162635,0.57,0.37,0.02,0.04
162636,0.57,0.37,0.03,0.03
162637,0.57,0.37,0.04,0.02
162638,0.57,0.37,0.05,0.01
162639,0.57,0.37,0.06,0.0
162640,0.57,0.38,0.0,0.05
162641,0.57,0.38,0.01,0.04
162642,0.57,0.38,0.02,0.03
162643,0.57,0.38,0.03,0.02
162644,0.57,0.38,0.04,0.01
162645,0.57,0.38,0.05,0.0
162646,0.57,0.39,0.0,0.04
162647,0.57,0.39,0.01,0.03
162648,0.57,0.39,0.02,0.02
162649,0.57,0.39,0.03,0.01
162650,0.57,0.39,0.04,0.0
162651,0.57,0.4,0.0,0.03
162652,0.57,0.4,0.01,0.02
162653,0.57,0.4,0.02,0.01
162654,0.57,0.4,0.03,0.0
162655,0.57,0.41,0.0,0.02
162656,0.57,0.41,0.01,0.01
162657,0.57,0.41,0.02,0.0
162658,0.57,0.42,0.0,0.01
162659,0.57,0.42,0.01,0.0
162660,0.57,0.43,0.0,0.0
162661,0.58,0.0,0.0,0.42
162662,0.58,0.0,0.01,0.41
162663,0.58,0.0,0.02,0.4
162664,0.58,0.0,0.03,0.39
162665,0.58,0.0,0.04,0.38
162666,0.58,0.0,0.05,0.37
162667,0.58,0.0,0.06,0.36
162668,0.58,0.0,0.07,0.35
162669,0.58,0.0,0.08,0.34
162670,0.58,0.0,0.09,0.33
162671,0.58,0.0,0.1,0.32
162672,0.58,0.0,0.11,0.31
162673,0.58,0.0,0.12,0.3
162674,0.58,0.0,0.13,0.29
162675,0.58,0.0,0.14,0.28
162676,0.58,0.0,0.15,0.27
162677,0.58,0.0,0.16,0.26
162678,0.58,0.0,0.17,0.25
162679,0.58,0.0,0.18,0.24
162680,0.58,0.0,0.19,0.23
162681,0.58,0.0,0.2,0.22
162682,0.58,0.0,0.21,0.21
162683,0.58,0.0,0.22,0.2
162684,0.58,0.0,0.23,0.19
162685,0.58,0.0,0.24,0.18
162686,0.58,0.0,0.25,0.17
162687,0.58,0.0,0.26,0.16
162688,0.58,0.0,0.27,0.15
162689,0.58,0.0,0.28,0.14
162690,0.58,0.0,0.29,0.13
162691,0.58,0.0,0.3,0.12
162692,0.58,0.0,0.31,0.11
162693,0.58,0.0,0.32,0.1
162694,0.58,0.0,0.33,0.09
162695,0.58,0.0,0.34,0.08
162696,0.58,0.0,0.35,0.07
162697,0.58,0.0,0.36,0.06
162698,0.58,0.0,0.37,0.05
162699,0.58,0.0,0.38,0.04
162700,0.58,0.0,0.39,0.03
162701,0.58,0.0,0.4,0.02
162702,0.58,0.0,0.41,0.01
162703,0.58,0.0,0.42,0.0
162704,0.58,0.01,0.0,0.41
162705,0.58,0.01,0.01,0.4
162706,0.58,0.01,0.02,0.39
162707,0.58,0.01,0.03,0.38
162708,0.58,0.01,0.04,0.37
162709,0.58,0.01,0.05,0.36
162710,0.58,0.01,0.06,0.35
162711,0.58,0.01,0.07,0.34
162712,0.58,0.01,0.08,0.33
162713,0.58,0.01,0.09,0.32
162714,0.58,0.01,0.1,0.31
162715,0.58,0.01,0.11,0.3
162716,0.58,0.01,0.12,0.29
162717,0.58,0.01,0.13,0.28
162718,0.58,0.01,0.14,0.27
162719,0.58,0.01,0.15,0.26
162720,0.58,0.01,0.16,0.25
162721,0.58,0.01,0.17,0.24
162722,0.58,0.01,0.18,0.23
162723,0.58,0.01,0.19,0.22
162724,0.58,0.01,0.2,0.21
162725,0.58,0.01,0.21,0.2
162726,0.58,0.01,0.22,0.19
162727,0.58,0.01,0.23,0.18
162728,0.58,0.01,0.24,0.17
162729,0.58,0.01,0.25,0.16
162730,0.58,0.01,0.26,0.15
162731,0.58,0.01,0.27,0.14
162732,0.58,0.01,0.28,0.13
162733,0.58,0.01,0.29,0.12
162734,0.58,0.01,0.3,0.11
162735,0.58,0.01,0.31,0.1
162736,0.58,0.01,0.32,0.09
162737,0.58,0.01,0.33,0.08
162738,0.58,0.01,0.34,0.07
162739,0.58,0.01,0.35,0.06
162740,0.58,0.01,0.36,0.05
162741,0.58,0.01,0.37,0.04
162742,0.58,0.01,0.38,0.03
162743,0.58,0.01,0.39,0.02
162744,0.58,0.01,0.4,0.01
162745,0.58,0.01,0.41,0.0
162746,0.58,0.02,0.0,0.4
162747,0.58,0.02,0.01,0.39
162748,0.58,0.02,0.02,0.38
162749,0.58,0.02,0.03,0.37
162750,0.58,0.02,0.04,0.36
162751,0.58,0.02,0.05,0.35
162752,0.58,0.02,0.06,0.34
162753,0.58,0.02,0.07,0.33
162754,0.58,0.02,0.08,0.32
162755,0.58,0.02,0.09,0.31
162756,0.58,0.02,0.1,0.3
162757,0.58,0.02,0.11,0.29
162758,0.58,0.02,0.12,0.28
162759,0.58,0.02,0.13,0.27
162760,0.58,0.02,0.14,0.26
162761,0.58,0.02,0.15,0.25
162762,0.58,0.02,0.16,0.24
162763,0.58,0.02,0.17,0.23
162764,0.58,0.02,0.18,0.22
162765,0.58,0.02,0.19,0.21
162766,0.58,0.02,0.2,0.2
162767,0.58,0.02,0.21,0.19
162768,0.58,0.02,0.22,0.18
162769,0.58,0.02,0.23,0.17
162770,0.58,0.02,0.24,0.16
162771,0.58,0.02,0.25,0.15
162772,0.58,0.02,0.26,0.14
162773,0.58,0.02,0.27,0.13
162774,0.58,0.02,0.28,0.12
162775,0.58,0.02,0.29,0.11
162776,0.58,0.02,0.3,0.1
162777,0.58,0.02,0.31,0.09
162778,0.58,0.02,0.32,0.08
162779,0.58,0.02,0.33,0.07
162780,0.58,0.02,0.34,0.06
162781,0.58,0.02,0.35,0.05
162782,0.58,0.02,0.36,0.04
162783,0.58,0.02,0.37,0.03
162784,0.58,0.02,0.38,0.02
162785,0.58,0.02,0.39,0.01
162786,0.58,0.02,0.4,0.0
162787,0.58,0.03,0.0,0.39
162788,0.58,0.03,0.01,0.38
162789,0.58,0.03,0.02,0.37
162790,0.58,0.03,0.03,0.36
162791,0.58,0.03,0.04,0.35
162792,0.58,0.03,0.05,0.34
162793,0.58,0.03,0.06,0.33
162794,0.58,0.03,0.07,0.32
162795,0.58,0.03,0.08,0.31
162796,0.58,0.03,0.09,0.3
162797,0.58,0.03,0.1,0.29
162798,0.58,0.03,0.11,0.28
162799,0.58,0.03,0.12,0.27
162800,0.58,0.03,0.13,0.26
162801,0.58,0.03,0.14,0.25
162802,0.58,0.03,0.15,0.24
162803,0.58,0.03,0.16,0.23
162804,0.58,0.03,0.17,0.22
162805,0.58,0.03,0.18,0.21
162806,0.58,0.03,0.19,0.2
162807,0.58,0.03,0.2,0.19
162808,0.58,0.03,0.21,0.18
162809,0.58,0.03,0.22,0.17
162810,0.58,0.03,0.23,0.16
162811,0.58,0.03,0.24,0.15
162812,0.58,0.03,0.25,0.14
162813,0.58,0.03,0.26,0.13
162814,0.58,0.03,0.27,0.12
162815,0.58,0.03,0.28,0.11
162816,0.58,0.03,0.29,0.1
162817,0.58,0.03,0.3,0.09
162818,0.58,0.03,0.31,0.08
162819,0.58,0.03,0.32,0.07
162820,0.58,0.03,0.33,0.06
162821,0.58,0.03,0.34,0.05
162822,0.58,0.03,0.35,0.04
162823,0.58,0.03,0.36,0.03
162824,0.58,0.03,0.37,0.02
162825,0.58,0.03,0.38,0.01
162826,0.58,0.03,0.39,0.0
162827,0.58,0.04,0.0,0.38
162828,0.58,0.04,0.01,0.37
162829,0.58,0.04,0.02,0.36
162830,0.58,0.04,0.03,0.35
162831,0.58,0.04,0.04,0.34
162832,0.58,0.04,0.05,0.33
162833,0.58,0.04,0.06,0.32
162834,0.58,0.04,0.07,0.31
162835,0.58,0.04,0.08,0.3
162836,0.58,0.04,0.09,0.29
162837,0.58,0.04,0.1,0.28
162838,0.58,0.04,0.11,0.27
162839,0.58,0.04,0.12,0.26
162840,0.58,0.04,0.13,0.25
162841,0.58,0.04,0.14,0.24
162842,0.58,0.04,0.15,0.23
